Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
1.6058 -0.5569 -1.3365 0.7377 2.9093 0.2688 -1.5703 -1.0002 0.6010 1.0291 -2.5538 -2.8580 -1.8048 -1.6720 -2.2585 -4.7526 -3.7451 -2.4667 -3.0303 -3.8218 -5.4853 -3.7434 -2.9544 -3.9303 -6.1912 -7.1434 -4.2535 -3.1325 -5.4902 -4.7385
1.0215 -0.4930 -1.4081 0.6798 2.9190 -0.0717 -2.1244 -1.4957 1.1631 0.5054 -3.2285 -2.4698 -1.3164 -2.1839 -3.0589 -3.3551 -3.1374 -1.3087 -3.1704 -4.5822 -4.6321 -2.9061 -2.4146 -4.2578 -6.2565 -6.5378 -4.4693 -3.7672 -7.2487 -6.1004
-0.8403 -0.3543 -1.2386 0.2865 2.3628 -0.3657 -2.1233 -0.3642 0.8638 0.2046 -3.5090 -2.3335 -0.4335 -1.5698 -3.1482 -3.8511 -2.1710 -0.2328 -2.3454 -4.2606 -2.9067 -1.3870 -1.5053 -3.7278 -5.5418 -4.9446 -3.4973 -2.9426 -6.3899 -5.7635
-2.6089 -0.5266 -1.6747 -0.1262 1.8166 -1.3737 -1.3400 0.1323 0.2089 0.9209 -2.4642 -2.6787 -0.3265 -0.1570 -1.7419 -4.9591 -1.9568 0.3264 -1.0284 -2.8552 -2.2800 -0.2406 -0.0852 -2.5435 -4.8279 -5.2246 -2.5641 -1.5518 -4.2691 -4.6929
-2.3253 -0.3887 -1.7311 0.2901 1.7737 -2.1063 -0.7025 -0.8712 0.4230 1.7673 -0.7494 -2.3210 -0.5137 0.9023 -0.8624 -3.4974 -1.4659 0.7785 -0.5459 -2.4949 -1.9864 0.3161 0.9013 -1.8696 -4.2745 -5.5198 -2.2165 -1.0613 -3.9647 -3.7077
-0.4287 -0.6706 -2.0624 0.5327 1.7143 -2.2254 -1.1598 -1.7081 0.8278 1.9776 -0.3540 -1.2638 -0.1702 1.1495 -0.9659 -1.8833 -0.0418 1.3005 -0.5226 -3.1703 -0.6938 0.7952 1.0142 -1.9447 -3.8131 -3.8770 -2.2206 -1.7981 -5.1854 -3.2761
0.8728 -1.3805 -3.2381 -0.1036 1.4913 -2.0832 -1.8916 -1.4162 0.7430 2.1939 -1.3148 -0.6869 0.3620 1.1283 -0.2058 -2.4975 0.9436 1.6777 0.3197 -2.6683 0.6635 1.2097 1.1623 -1.6894 -3.0816 -2.3648 -2.3914 -2.4589 -5.4272 -2.9104
0.8072 -1.2431 -3.2656 -0.2867 1.6814 -1.6407 -1.9763 -0.5335 0.9319 2.5253 -1.5596 -0.7660 0.8292 1.2983 0.8238 -3.1992 1.0283 1.9191 1.1627 -1.4361 1.1242 1.3888 1.3354 -1.1825 -2.5034 -2.1417 -2.2033 -2.2634 -4.7018 -2.2930
0.1323 -0.2508 -1.6018 0.3251 2.1793 -0.9946 -2.0475 0.2283 1.4315 2.1421 -1.0981 -0.5402 1.2608 1.3117 0.1491 -2.6064 1.1892 1.9644 0.5595 -1.7847 1.4471 1.5775 0.5440 -1.4184 -2.5604 -1.6901 -1.2958 -1.9048 -4.4971 -2.0659
-0.6184 0.4833 -0.7600 0.4272 2.4615 -0.5732 -2.3439 0.6617 1.4399 1.5097 -2.0038 0.1498 1.3651 0.9094 -0.8133 -2.5370 1.4250 1.7127 -0.3961 -2.7338 2.1870 1.9152 -0.5133 -1.7643 -2.4960 -0.8358 -0.4436 -1.7663 -4.3164 -1.9341
