Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
0.0351 1.4856 3.7024 -2.6533 -0.4268 0.4657 0.4690 -2.5588 -1.2127 -0.0610 -3.4237 -3.9839 -3.2393 -1.1514 -2.2329 3.7539 -3.9953 -2.0612 -3.1065 -3.6950 0.1172 -3.5855 -0.8887 -2.3145 0.1282 -2.8048 -2.8737 -0.7880 0.2208 -1.4044
1.0529 1.8964 -1.2052 -2.1047 0.1418 -1.1444 -0.3203 -1.0223 -0.7596 0.0379 -2.8583 -4.2890 -3.0551 -1.4782 -2.8294 0.7796 -3.9793 -2.3440 -4.1023 -5.1685 0.1886 -4.0348 -2.4184 -5.4028 -3.2007 -2.5916 -4.2902 -3.7280 -4.9655 -3.3613
0.9222 -0.7937 -6.4821 -0.4632 -0.0910 -2.0186 -3.0672 -0.5263 -0.5657 0.3094 -1.6854 -5.0500 -3.0575 -1.2310 -2.5377 -5.7625 -3.9487 -1.8393 -4.3656 -5.7783 0.1607 -3.7173 -2.5920 -6.2864 -5.3730 -2.3463 -3.6756 -4.2084 -6.0533 -3.6653
-0.8175 -3.6824 -8.3978 -0.2693 -1.1481 -0.2576 -4.3122 -0.3143 -0.8287 0.2929 -1.5124 -4.7175 -2.9038 -0.8300 -2.0751 -7.7517 -3.6725 -0.9960 -4.1015 -5.3401 -0.0970 -2.7938 -1.8716 -5.1262 -4.9140 -1.4950 -1.8016 -2.8565 -4.7676 -2.0767
-3.9010 -1.7210 -5.3334 -1.0870 -1.6275 1.5395 -2.6119 0.4599 -0.9772 0.2032 -1.8898 -3.2988 -2.2879 -0.5675 -1.9847 -4.7099 -2.8118 -0.6303 -3.5608 -4.7832 -0.3127 -1.7143 -1.4194 -4.7815 -4.2891 -0.4865 -0.8386 -2.0956 -4.7592 -2.5900
-4.2876 2.4553 1.0686 -1.4237 -1.4001 0.6645 -0.5798 0.3685 -1.0640 0.3745 -1.7254 -2.1826 -1.3741 -0.2193 -1.8367 -2.2436 -1.6156 -0.5281 -2.7994 -4.3569 -0.3264 -0.8090 -0.9529 -5.2593 -4.5584 -0.2448 -0.6460 -1.4374 -3.7078 -4.3566
1.0739 1.7330 5.8419 -1.6012 -1.2545 -0.2191 -0.3911 -1.1255 -1.5991 0.7581 -1.1237 -1.9439 -0.8957 -0.0761 -1.3471 -2.0519 -1.1123 -0.5100 -2.4087 -4.1017 -0.2851 -0.7054 -0.7797 -5.5834 -4.8959 -1.1842 -1.2484 -1.8580 -2.3901 -4.7063
6.3333 -2.2533 5.7930 -2.0023 -1.1655 1.2454 -1.3249 -1.9585 -2.1170 1.0971 -0.8004 -1.2959 -0.9997 -0.4617 -1.0476 -2.9660 -1.1800 -0.8108 -2.5991 -4.7394 -0.2065 -1.3495 -1.7188 -6.6021 -5.7849 -2.3516 -2.8115 -4.6425 -5.7187 -5.9410
4.5841 -2.1149 2.9725 -1.9916 -0.8681 1.9757 -1.8602 -1.0209 -1.8789 1.0923 -0.8030 0.6818 -0.9295 -0.8111 -1.1591 -4.6020 -0.7518 -1.1312 -2.5020 -5.6707 0.0467 -1.8316 -2.7222 -7.8676 -7.4031 -3.1784 -3.9321 -6.6250 -10.2007 -9.0108
0.1857 0.9417 1.4899 -1.3662 -0.4243 0.7435 -1.5246 0.0796 -1.4393 0.8334 -0.1878 2.5794 -0.8006 -0.9786 -1.3456 -6.0187 -0.5434 -1.4528 -2.1179 -5.6301 0.3425 -2.4472 -3.0947 -8.1854 -8.7083 -5.1593 -4.9338 -6.6800 -9.9548 -10.7511
0.5723 -0.2153 2.0791 -0.6087 -0.0098 1.1872 -1.3576 -0.0571 -1.6412 0.9055 1.4559 2.3571 -1.3930 -1.4499 -1.4669 -7.1294 -1.6364 -2.1398 -2.4053 -5.3423 0.3669 -3.7453 -4.0002 -8.6387 -9.5770 -8.4417 -7.0522 -8.2809 -9.3593 -11.4398
2.6709 -4.2669 1.8040 -0.3184 -0.1348 3.2087 -2.3408 -0.7099 -2.0369 1.3674 2.4350 -0.0539 -1.9260 -1.5275 -1.2609 -8.5618 -2.4568 -2.2635 -2.6190 -5.2069 0.1500 -4.0591 -4.6573 -8.9961 -9.4925 -9.6590 -7.8287 -9.9896 -11.4725 -12.5649
0.7739 -4.2788 -0.4639 -0.6680 -0.7396 2.9455 -3.2311 -0.9589 -2.0156 1.5580 1.3019 -2.8439 -1.4345 -0.4957 -0.4733 -8.2004 -1.8805 -1.1497 -1.4643 -3.7458 0.0449 -2.6128 -3.1211 -6.5818 -7.0515 -7.6480 -5.8775 -7.4786 -9.6394 -11.0833
-2.0035 -0.8912 -2.0117 -0.8325 -0.6226 1.0919 -2.4874 -1.2136 -2.0209 1.3747 -0.2315 -4.2868 -1.1232 0.3038 0.3197 -4.8558 -1.8744 -0.4885 -0.1040 -1.3439 0.1637 -2.0625 -1.1394 -2.4199 -3.6343 -6.0826 -5.0202 -3.8934 -2.9434 -6.9583
-1.6593 1.1491 -1.0306 -0.1578 0.4793 0.3219 -0.8143 -1.5518 -2.2688 1.2876 0.0653 -3.8395 -1.7944 -0.1816 0.6117 -1.7175 -2.9017 -1.2052 0.0687 -0.1741 0.2742 -3.3785 -1.1810 -0.5156 -2.0922 -6.4017 -6.3264 -3.8962 0.3960 -5.5617
-0.1174 1.9795 0.7588 0.5114 1.2543 -0.0862 0.7683 -0.9370 -2.1466 1.2697 1.5616 -1.9887 -2.0072 -0.8259 0.7397 -0.1261 -2.4158 -1.5547 0.0066 -0.3115 0.2591 -3.7007 -1.7498 -0.8028 -1.8922 -5.8776 -6.1048 -4.9391 -1.0219 -7.0056
1.6398 1.8614 0.8004 0.2108 1.0965 -0.1790 1.9603 0.5132 -1.6953 1.0751 2.5131 0.1086 -1.1979 -0.8639 0.8079 1.8314 -0.2317 -0.7799 0.4845 -0.5760 0.2216 -2.1088 -1.0747 -0.3424 -0.9057 -4.4889 -4.3242 -3.9066 -1.0193 -6.4520
3.5000 -0.5978 -1.3328 -0.4738 0.6425 1.3547 1.8825 1.2887 -1.6306 0.8373 2.4171 1.4317 -0.5119 -0.9028 0.5598 2.9852 0.9588 -0.2146 0.5543 -0.7703 0.1681 -1.0046 -0.2917 0.8220 0.3833 -4.6907 -3.8072 -2.4324 1.0883 -4.1913
2.0278 -1.9356 -3.1673 -0.7071 0.5320 2.9136 0.7900 1.1480 -1.8506 0.7242 1.6778 1.7592 -0.4015 -1.0653 0.0842 1.4098 0.2589 -0.4941 -0.4465 -0.9528 0.0514 -1.5057 -0.6222 0.5104 0.1213 -5.6957 -4.3085 -2.6148 0.2241 -4.0254
-1.8855 0.5987 -2.5903 -1.1331 1.0079 2.7879 0.5727 0.9449 -1.8559 0.7924 1.1498 1.0795 -0.8989 -1.1210 -0.4856 -0.2865 -1.2453 -1.3117 -1.9209 -1.0622 0.0041 -2.6812 -1.6528 -1.1030 -1.4284 -5.8813 -4.8553 -3.9960 -3.5283 -5.4313
-1.5768 1.3936 -1.5322 -1.9303 1.4823 2.3122 0.9767 0.4969 -1.8551 1.0590 1.6419 -0.4021 -2.0991 -1.2712 -0.7722 -0.1440 -2.8202 -2.2645 -2.7304 -0.9152 0.0983 -3.5970 -2.1740 -1.4829 -1.8014 -6.5461 -5.4987 -4.2760 -3.7004 -5.1629
2.7614 -3.0609 -1.7898 -1.5192 0.8478 2.4427 0.1687 -0.6523 -2.0397 1.2491 2.4942 -1.5063 -2.9202 -1.3109 -0.1979 -0.1261 -3.7158 -2.4683 -2.2838 -0.1744 0.1398 -3.5982 -1.3765 -0.0025 -0.1039 -7.7204 -5.1943 -2.6090 0.5530 -3.5734
