Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
-1.6896 -0.0746 -6.3944 -2.7335 -0.5368 0.1355 -0.6507 1.6434 1.1113 2.2910 -0.2914 1.5619 1.0615 0.8431 3.0643 1.7040 -1.0411 -5.2252 1.9531 5.1368 2.0484 3.9009 1.7500 3.2346 5.2919 -3.2045 -0.3223 4.0120 4.4821 2.8114
1.4500 -0.1231 6.5249 -1.8158 -0.6038 -0.9849 -5.5108 2.4007 0.6813 1.8080 -3.0071 -6.6847 1.2856 0.9800 1.8166 0.0437 -2.5530 -8.1189 0.6812 4.9841 0.1094 2.9317 -0.1040 2.2149 4.0595 -4.3638 -1.0218 -1.8009 -0.8650 -1.5623
2.3147 0.3955 11.3698 -2.8561 -0.6747 -0.7180 -1.6800 1.8215 -0.3170 1.8452 -1.8162 -11.0074 0.7692 1.1402 1.6042 0.6766 -2.9130 -7.6248 0.9585 2.0896 -0.2253 1.6176 0.0196 2.1401 4.2819 -4.3012 -1.0489 -1.6962 -0.1829 1.0878
0.4132 0.8965 4.4706 0.1596 -0.5514 -0.2152 3.5315 0.3768 -0.8309 1.8335 0.0798 -6.6924 -0.3598 0.9580 1.6335 2.0945 -1.6890 -5.6535 1.3299 0.1915 1.3717 0.9570 1.5887 2.0147 4.1716 -2.9688 -0.2147 2.4233 3.3719 4.4715
-1.1737 0.4201 -1.2402 5.3590 -0.3192 -0.1699 3.1690 -0.6841 -0.2202 1.2697 -0.0948 -0.8279 -1.0730 0.5541 1.3943 1.1985 -0.8125 -5.1619 1.0362 2.4472 2.5990 1.3749 2.3599 1.1338 2.4223 -2.1465 0.4548 3.6209 3.0932 1.0954
-1.4330 -0.2543 -2.5634 7.1269 -0.1658 0.5259 0.6574 -1.0405 0.6338 0.7904 -0.2604 -2.0374 -0.9656 0.2808 1.2638 -1.3570 -1.7437 -5.4169 0.2187 4.8701 1.1288 1.6568 1.9798 -0.2170 0.1348 -2.4312 0.1936 0.8648 -0.4684 -4.7446
-1.2479 -0.0283 -4.1181 1.7322 -0.1204 1.5088 0.2721 -1.1689 0.7946 0.9024 0.4383 -7.3245 -0.5170 0.1874 1.0477 -1.7118 -3.4236 -5.6291 -0.3913 2.1816 -0.9925 1.0292 1.9237 -0.8110 -0.2969 -2.2520 -0.1314 -1.6255 -2.1212 -4.3197
-1.4095 0.2932 -5.8811 -6.2200 -0.1104 1.6446 1.4456 -1.7593 0.4385 1.1452 0.1479 -7.4219 -0.5779 0.1300 0.6931 0.6747 -4.1141 -6.4373 0.1361 -1.4061 -0.5813 0.2745 2.6934 0.0380 1.3726 -1.4170 0.1730 -1.5675 -0.7997 0.2263
-2.7292 -0.0228 -8.3247 -6.1094 -0.1641 1.5669 3.2385 -3.0219 0.0489 1.2290 -0.7413 -2.4249 -1.1318 0.2160 0.9374 2.7011 -3.4160 -6.5182 1.4197 0.2917 1.2426 0.3005 3.3394 1.1251 2.7268 -1.2210 0.5175 0.5729 1.1509 1.7918
-3.7275 -0.0497 -9.3420 1.6612 -0.2820 2.0038 4.1880 -3.6306 -0.0823 1.3586 -0.4789 -1.0046 -1.1116 0.4568 1.4188 1.9889 -2.3829 -4.8450 1.9797 2.3794 1.3688 0.8551 2.8344 0.7898 1.8477 -1.5970 0.1384 3.1268 2.4636 1.1756
-2.0124 0.4234 -3.8373 4.2776 -0.3268 2.2417 2.2660 -2.2677 0.2268 1.3752 -0.2076 -5.9690 -0.2297 0.5375 0.9479 -0.7888 -2.5558 -3.5094 1.5398 -1.1495 -0.3530 1.1978 1.5441 -0.4381 -0.2085 -1.8309 -0.7933 3.3260 2.3486 1.7290
0.4052 0.2599 2.6969 -0.4984 -0.3307 1.4479 -1.2159 -0.1298 0.6466 1.1466 -1.8256 -10.8119 0.5597 0.5498 -0.0450 -2.3131 -3.7373 -3.6222 1.1727 -4.5731 -1.6276 1.4291 1.4193 -0.5584 -0.6459 -2.0981 -0.9812 0.1170 0.1428 1.5557
0.1362 -0.6649 1.9900 -1.1344 -0.4844 -0.4697 -4.0984 0.6398 0.6739 0.9702 -4.0451 -10.2320 0.7204 0.9065 -0.4077 -1.7083 -3.7013 -3.7914 1.3034 -2.4717 -1.2896 1.9043 3.1605 0.4741 0.6914 -2.5999 0.1394 -2.5333 -1.8156 -0.6149
-1.7454 -1.4308 -1.7775 3.2767 -0.6923 -2.4186 -5.5567 -0.2236 0.4874 0.8210 -4.2200 -7.2276 0.6426 1.3487 -0.1081 -2.4231 -1.8256 -3.4199 1.6049 -0.1596 -0.3927 2.2294 4.6598 1.0523 0.9485 -3.1863 1.0177 0.0766 0.1290 -1.3763
-2.6796 -1.5608 -3.5238 2.3312 -0.6896 -2.4499 -3.2092 -1.4312 0.5151 0.7177 -2.0784 -6.9417 0.7230 1.2917 0.7776 -4.5616 -0.0830 -2.6570 2.2439 -2.0970 -0.0448 2.4494 4.5650 1.2944 0.0179 -3.3630 1.0711 5.4110 4.6858 1.4388
-2.3835 -1.1661 -4.4474 -1.5565 -0.5385 -0.6053 2.0795 -1.6602 0.7213 1.1558 -0.1138 -7.8145 1.0275 0.9070 2.1068 -4.1955 0.7878 -1.2753 3.2849 -5.5081 0.3900 3.5021 4.1388 2.2365 0.6405 -2.2624 2.0637 6.3867 6.4288 5.1977
-1.5674 -0.8821 -3.3427 2.8096 -0.4899 0.5281 3.6308 -0.6917 0.8930 1.8733 -0.4323 -5.3503 1.4987 0.7604 2.7967 -1.9372 1.8021 0.2987 3.8317 -7.0995 1.9026 5.1687 4.0170 3.2319 2.3145 -0.5909 3.5281 2.2832 3.8476 5.8503
-1.1923 -0.9712 -1.0539 11.6148 -0.5475 -0.0625 0.6607 0.3621 0.8810 2.0555 -1.5093 -0.6086 1.9216 0.8653 2.5721 -0.3491 2.7726 1.2802 3.4316 -4.5652 4.0952 6.0788 3.6164 3.6257 2.7914 -0.2638 3.0539 0.0409 1.5542 3.0288
-1.5326 -0.3864 -1.8032 12.3305 -0.5865 -0.5621 0.0908 0.9587 0.6405 1.8684 -0.8641 2.4589 2.2394 0.9390 2.5053 2.0648 3.4795 1.4174 2.9046 1.2208 6.2240 6.3135 3.6114 3.9817 2.9888 -0.3038 2.2829 3.8358 3.4638 1.5887
-1.0347 1.0699 -1.4946 6.4538 -0.6528 -0.0710 2.5437 1.9601 0.4890 1.8332 0.2816 2.5526 2.9998 1.0514 2.7378 4.3297 5.1623 1.1314 2.6058 3.1361 7.9392 6.8299 4.5227 3.9541 3.9069 1.4344 3.7676 8.6000 6.9767 4.6468
0.6565 1.4351 4.4892 4.2905 -0.8387 0.0235 2.0903 3.4818 0.7021 1.7686 -0.2099 0.1838 4.3536 1.4137 2.4905 2.1666 7.2607 1.6571 1.9826 -1.3256 8.4774 7.0300 4.9301 2.9297 4.0925 3.1540 4.6267 7.2357 6.6710 7.4486
1.2918 0.0879 8.5100 5.2678 -1.0278 -1.1479 -1.1389 4.4601 1.0050 1.4670 -1.4238 -1.7641 5.1832 1.8287 1.8150 -1.6267 7.5057 3.1275 1.3856 -3.9997 7.9783 6.4297 4.2116 2.2569 3.5482 3.0043 2.8118 2.0737 3.1762 5.8624
0.5249 -0.5285 5.7225 2.6399 -1.0155 -2.3372 -1.3637 4.6070 1.1108 1.2975 -1.8295 0.0558 4.8316 1.8248 1.5101 -0.3555 6.3921 3.2859 1.5696 -0.1641 7.8812 6.2428 3.6399 2.9178 3.8618 3.0509 1.8368 1.5357 2.3302 4.0151
0.5715 0.9102 3.9573 -1.3121 -0.8761 -2.2127 2.3049 4.4146 0.9686 1.7331 -1.2225 2.1788 4.2184 1.4726 2.0979 4.4407 5.7713 1.3765 1.8489 4.5398 7.5771 6.5791 3.7023 3.5095 4.6742 3.4437 2.6055 5.7877 4.9111 5.3920
0.9720 2.1870 5.1423 -1.5235 -0.8733 -1.3890 4.3166 3.8221 0.3637 2.4149 0.0780 0.1023 3.7744 1.4263 3.1173 6.9744 5.1268 0.3019 1.7380 4.9345 5.5294 6.1959 3.9606 3.4288 5.1776 2.1076 2.3908 7.5129 6.3349 7.3540
-0.7608 1.5128 0.6862 -0.3626 -0.9211 -0.7880 1.9890 2.3075 -0.5553 2.3117 1.0147 -1.0396 2.5832 1.6719 3.5133 7.1847 4.0656 1.5490 2.2666 2.6923 3.5142 5.3482 4.4327 3.8693 5.9627 1.2327 2.2027 5.3972 5.6008 8.2352
-3.1520 0.4528 -7.7650 -0.4013 -0.6514 0.0695 -0.0624 0.1279 -0.9511 1.3342 0.6000 2.3474 0.5728 1.3203 2.8453 6.9892 3.4788 2.3340 2.9689 1.6162 2.6240 4.3995 4.2927 4.1392 6.4177 2.3253 2.8576 3.8091 4.9363 8.5737
-2.6242 0.5728 -8.2737 0.1005 -0.1365 0.9938 0.5022 -1.3158 -0.6620 0.3433 -0.9632 2.6790 -0.9553 0.3116 1.2920 4.8671 2.4219 0.6742 1.7551 2.0215 -0.1505 2.4201 2.3278 2.2599 4.7534 1.0243 0.9720 3.6129 4.3513 7.4304
-0.4445 0.8356 -1.4718 0.6343 0.1152 0.7072 -0.6878 -1.3868 -0.6766 -0.3415 -2.8750 -3.0235 -1.4926 -0.2043 -0.5700 0.9349 -0.0426 -1.3677 -0.8162 1.1365 -4.7328 0.0021 -0.0256 -0.7586 1.2158 -3.2410 -2.9573 3.1974 3.0407 4.6237
-0.3283 0.4665 0.0221 -0.8783 0.0744 0.1347 -2.4154 -1.3972 -1.3496 -0.6250 -3.4113 -7.1933 -2.0312 -0.0173 -1.4684 -1.0345 -2.3502 -2.1064 -2.5228 -1.4141 -6.9752 -1.6089 -0.6821 -2.6474 -2.4451 -5.3819 -4.7146 1.6235 0.7025 0.9998
-1.3726 0.5110 -5.6889 -2.6174 0.2998 1.4544 2.1396 -2.3931 -1.8705 -0.1853 -0.9408 -7.4838 -3.3990 -0.3775 -0.8044 -0.3085 -4.0988 -2.9790 -3.5783 -2.8148 -7.7832 -3.8084 -0.8559 -3.8905 -5.1790 -6.1860 -5.3918 -2.3571 -3.2855 -3.6895
-0.4749 1.4529 -7.6912 -1.5932 0.8231 3.6518 7.8492 -3.5393 -1.9840 0.5927 2.3982 -8.7219 -4.8717 -1.4551 0.2246 0.1657 -6.2993 -4.2970 -4.6953 -2.8661 -10.9580 -7.2727 -1.8850 -5.2841 -6.3379 -9.6214 -7.6612 -6.8236 -6.7890 -7.2534
1.7777 2.5959 -1.2645 1.0483 0.9705 4.1526 4.3893 -3.8095 -2.1622 1.0862 2.7435 -11.8646 -4.9476 -1.8271 0.5318 -0.2208 -7.7307 -3.9993 -4.7706 -3.7047 -14.3475 -8.8614 -2.2092 -5.6285 -5.8162 -12.4983 -9.1575 -6.5428 -5.9361 -5.6965
2.8619 3.3346 5.5042 0.7513 0.6122 3.4607 -1.3851 -3.3993 -2.1782 1.4318 1.0912 -14.0072 -3.5709 -1.1750 0.7066 -0.4067 -7.3640 -2.4739 -3.7385 -3.5336 -14.3237 -7.0807 -1.7744 -5.0978 -4.8161 -10.7599 -8.2377 -2.2424 -2.4915 -1.4231
2.0680 3.0678 2.9672 -3.3021 0.3973 3.2030 1.0287 -2.5604 -1.5205 1.6287 0.8581 -13.1988 -2.2981 -0.7540 1.3762 -1.2300 -6.7409 -2.2993 -3.1519 -0.4867 -12.5583 -5.2850 -2.7656 -5.6140 -4.6027 -7.5564 -7.3653 -1.5813 -2.6711 -1.3204
0.3092 1.4834 -7.5704 -4.0073 0.6162 2.5081 3.1138 -1.1997 -0.6378 1.1100 0.4244 -9.0402 -2.0538 -1.0900 1.5202 -2.8350 -6.6357 -3.4149 -3.3758 -0.5041 -11.4875 -5.7304 -4.2497 -6.9171 -5.5619 -7.1026 -7.9265 -7.1759 -7.4517 -5.5039
-1.0668 -0.3413 -13.4517 3.0536 0.8526 0.8162 -3.1036 -0.8236 -0.3714 -0.0102 -2.9933 -4.0742 -2.5085 -1.4390 0.1357 -3.2301 -6.5312 -3.9757 -3.7518 -7.6110 -10.3585 -6.2433 -3.6530 -7.1628 -7.3646 -8.5680 -8.7001 -11.9090 -10.9537 -7.8166
-1.3204 -0.9874 -7.5273 9.2820 0.7160 -0.0142 -6.9991 -2.9051 -0.8310 -0.7416 -6.0486 -3.2202 -2.9466 -1.1719 -1.5351 -2.6911 -6.6127 -3.5600 -4.0891 -13.1512 -8.2554 -5.1539 -2.0643 -6.3976 -8.7099 -8.9315 -8.3707 -9.6248 -9.2098 -6.5147
-0.9569 -0.6962 1.1824 5.8363 0.2593 0.2709 -2.7584 -4.8987 -1.5101 -0.5203 -5.3756 -7.2265 -2.5212 -0.3621 -1.7094 -3.7440 -6.2118 -2.3976 -4.0304 -10.6499 -5.8473 -3.9187 -1.5254 -5.7053 -8.4023 -7.5357 -6.7630 -4.0911 -5.2047 -4.9194
-1.0814 -0.7977 3.1575 -1.4435 -0.3139 -0.4672 -1.1561 -4.1492 -1.8609 0.2549 -4.4615 -10.4656 -1.0722 0.7192 -0.7011 -5.2651 -3.7026 -0.6185 -2.6385 -6.6795 -3.3799 -2.9669 -0.7289 -4.5249 -6.5598 -5.7817 -4.6776 -2.3604 -3.6004 -4.2510
-2.1821 -1.6711 0.4079 -3.4582 -0.7779 -1.9563 -5.7092 -2.7694 -1.4165 0.7756 -5.8316 -9.0596 0.2543 1.6422 0.1872 -4.5562 -0.2447 0.6017 -0.2837 -3.9499 -0.0497 -0.9512 1.3411 -2.2496 -4.2184 -3.8611 -2.7104 -4.5965 -5.0410 -5.2694
-2.8459 -2.2431 -2.7990 -1.4900 -0.6610 -1.5439 -6.1216 -2.2897 -0.1776 0.4196 -5.6404 -5.3020 0.2286 1.4065 0.3947 -3.9828 0.5167 -0.3283 0.1898 1.8660 3.1733 0.4543 1.8422 -1.0436 -3.3300 -1.7931 -1.4617 -6.1802 -7.0834 -9.8673
-1.1369 -1.3256 -4.0107 1.9563 0.1668 0.7752 -0.6212 -1.0090 0.9547 -0.6596 -2.8095 -2.4541 -0.8628 -0.2681 -0.3191 -5.4026 -1.8308 -2.8501 -2.6232 4.9096 3.5279 -1.3581 -0.6746 -2.6728 -4.7981 -1.5311 -1.7986 -4.9833 -7.0343 -13.4585
1.4579 0.5543 -1.6001 8.0141 0.8244 2.2720 0.9238 0.3767 1.1973 -1.5138 -2.0896 -1.6808 -1.3202 -1.6031 -1.7846 -4.8830 -3.1293 -4.1167 -5.2977 -1.4304 1.5381 -3.5297 -2.3458 -4.7320 -6.0813 -2.8832 -2.5005 -2.7072 -4.7263 -9.7152
1.2792 1.3603 -1.3015 11.1352 0.6251 1.9784 -2.6730 -0.0982 0.9601 -1.6058 -4.2787 -2.0787 -0.4075 -1.1759 -2.9602 -1.9244 -0.8571 -2.8132 -4.7735 -8.2100 0.9255 -2.4190 -0.8570 -4.9083 -5.1145 -2.2515 -1.3596 -2.4045 -3.5087 -3.5516
-1.1382 0.8013 -7.8937 5.2372 0.1612 1.3902 -3.1699 -0.7944 0.8739 -1.2884 -5.3604 -1.7234 0.6487 -0.1697 -2.9215 -0.9338 2.6289 -0.9147 -2.9750 -7.8517 1.9690 -0.5342 0.6552 -4.4893 -3.6444 0.6698 0.6163 -4.0751 -4.5265 -1.6900
-1.4023 1.0482 -10.8548 -2.7682 0.0030 1.0929 -0.3602 0.2828 0.8304 -0.6894 -5.0332 -1.8722 1.2717 0.1529 -1.7859 -1.3537 4.6087 -0.0718 -2.1424 -5.1644 1.6850 -0.5147 1.0052 -4.2032 -3.1617 2.3188 1.4507 -3.3158 -3.8926 -0.7551
1.0175 2.3703 -2.3023 -4.3318 -0.1536 -0.0035 -0.4624 1.7229 0.6031 0.2146 -5.6602 -3.5105 1.8979 0.3709 -0.5356 -0.7927 5.1537 0.3816 -1.7695 -2.6248 0.7069 -0.0987 2.5960 -3.1492 -2.7344 2.5984 2.2722 1.0168 -0.6280 1.3939
2.1076 2.6517 5.6128 -1.4744 -0.3693 -1.7906 -1.9892 1.5075 0.1748 0.7854 -5.8746 -2.1975 1.8208 0.7748 0.2048 -0.6288 4.9402 0.7848 -1.5967 1.6185 2.2121 1.6671 4.4472 -2.0839 -1.6573 3.9986 3.9218 3.9481 1.1950 0.9982
0.9238 2.1700 3.3614 1.9664 -0.3379 -2.3420 0.0663 0.4490 -0.4049 1.0031 -3.1874 1.4458 1.1566 0.7671 1.2702 0.3844 4.2475 0.4780 -1.3197 5.9083 4.7000 2.5697 4.2864 -1.4598 0.0928 5.0460 4.4781 3.3830 0.6274 -0.9306
0.4971 2.8335 -0.4152 4.6341 -0.2999 -0.9873 2.5265 0.8512 -0.6790 1.7921 0.0954 0.0138 1.8680 0.6267 3.0465 4.3366 4.2379 0.0377 0.5236 8.3939 4.4512 2.5182 4.2072 0.2707 2.3711 3.7398 3.9252 2.8125 0.7348 -0.2396
1.5705 3.7206 1.9392 4.7549 -0.4917 0.6438 0.4623 2.3901 -0.2980 2.5782 -0.0513 -3.1198 3.2507 0.8440 3.7397 6.3320 5.5537 0.5195 3.0517 8.4729 3.3036 2.6235 5.5772 2.5259 3.8087 3.0217 4.7148 4.6074 2.8720 2.4846
1.4220 2.8581 3.5662 3.9347 -0.4865 1.3167 -2.5195 2.2819 -0.0249 1.7812 -2.1911 1.4668 2.3587 0.8267 2.6248 2.5300 6.2024 0.9633 3.2866 5.8709 4.7007 1.7611 5.5656 2.7398 2.9033 4.8423 6.1855 7.7408 5.7735 3.9991
-1.0706 1.2642 -3.5291 5.0382 -0.0888 1.7508 -1.8243 -0.0023 -0.6113 0.2138 -1.8959 8.0672 -0.0630 0.1940 1.7666 -1.3976 4.1492 -0.0158 1.4753 3.7173 6.1476 -0.6150 3.3026 1.3968 0.7423 5.5685 5.3314 9.8673 7.3932 2.9484
-2.3097 1.3121 -10.1688 6.0266 0.2625 2.8238 -0.2625 -1.6602 -1.2401 0.0532 0.2763 5.0002 -0.9080 -0.4656 2.0551 -0.1283 0.8052 -1.5497 0.5417 4.2331 4.2578 -2.5387 1.3924 0.9739 0.0949 2.6936 2.2476 8.5780 6.2145 1.0689
0.3012 2.7299 -3.7042 4.4468 0.2801 3.8551 -0.2144 -1.1646 -1.0487 1.2086 0.9478 -4.3071 -0.4488 -0.6539 2.3248 3.0962 -1.1049 -2.4255 1.0115 4.1855 1.0718 -2.8319 0.9711 1.6044 1.5746 -1.2098 -0.5315 4.2123 3.2832 1.0555
2.2496 3.2721 4.8720 1.2906 0.0612 4.0328 1.8156 -0.9545 -0.8340 2.2198 1.0453 -8.3674 -0.9561 -0.3298 2.7163 4.2249 -1.1822 -2.9644 1.3192 1.6526 -0.6354 -2.3245 1.0129 2.0738 2.9874 -3.3492 -1.7241 1.4319 2.1534 3.1681
0.1589 2.5674 1.9382 -2.2158 -0.1951 3.8653 6.0130 -2.7127 -1.2093 2.6736 2.2372 -5.7428 -2.0088 0.1836 3.7141 4.1278 -0.4694 -3.0431 1.1525 -0.0520 -1.4917 -1.5219 0.4862 2.2928 2.8223 -3.5664 -1.6947 3.1357 4.0481 5.3828
-1.2672 1.9186 -1.5589 -4.9357 -0.2616 3.2910 5.9267 -3.6222 -1.2443 2.4142 1.4983 -3.7261 -1.5565 0.3001 3.7594 3.4963 0.4312 -2.0516 1.1475 1.9318 -2.0145 -0.2332 -0.7625 2.3943 2.2226 -2.6353 -1.3960 5.4373 5.4125 5.6687
0.0859 1.1736 1.0871 -4.7359 -0.1180 1.4108 0.4479 -2.0451 -0.5192 1.2041 -2.3735 -4.4781 0.1639 0.0141 2.0066 1.5147 0.8551 -1.0886 1.1170 5.0276 -1.1275 0.9802 -1.5971 1.8620 2.5073 -1.4099 -1.5436 3.6423 3.2984 3.6713
0.3333 0.0504 0.1579 -0.7579 0.0276 -0.1796 -2.1096 -0.7302 0.1060 -0.0570 -4.2868 -4.6742 1.2054 -0.1705 0.1932 -0.1257 -0.1353 -1.5496 0.1900 4.6443 -0.0264 0.8715 -1.3668 0.3856 2.5055 -1.1633 -2.1343 -0.9163 -0.5654 0.8173
0.1271 0.2939 -2.0842 3.8722 0.2004 1.0835 2.1049 -0.8095 0.2917 -0.3979 -1.7498 -5.3695 0.9218 -0.4199 -0.4678 0.3849 -2.5943 -2.6678 -1.9136 2.2008 -2.0463 -1.3565 -1.5768 -1.8517 0.5108 -2.9122 -2.9416 -3.7857 -3.2664 -1.9638
1.4293 1.9576 -1.9313 4.4650 0.5800 3.0633 4.9928 -0.9874 0.3586 -0.5020 0.2150 -6.8734 -0.2180 -1.1272 -0.8985 1.1676 -4.7647 -3.0203 -4.0355 1.8375 -6.3472 -4.8432 -3.0115 -4.3370 -2.3662 -5.4665 -3.7763 -3.9000 -4.3241 -4.3079
0.7169 2.1678 -9.1847 1.7773 0.9942 1.7856 0.3593 -1.8070 0.2210 -1.3163 -2.0954 -3.7486 -1.5291 -1.8225 -2.0343 0.2867 -4.5295 -3.0450 -5.0077 0.9019 -7.8405 -6.7305 -3.8729 -6.1416 -3.9816 -5.9515 -4.1041 -3.6314 -4.6184 -4.8021
-1.5536 0.7901 -17.0717 1.1302 1.0891 -0.7791 -4.3819 -2.9103 -0.1364 -2.0331 -5.0525 0.9610 -1.4615 -1.9059 -3.1759 -0.9736 -2.5914 -3.7865 -5.3979 -3.8542 -5.6957 -4.9751 -2.8863 -6.4804 -4.5944 -4.1674 -3.5034 -4.3198 -4.8934 -3.6107
0.0249 0.5623 -7.8919 3.2025 0.8007 -0.2321 -1.6497 -1.6052 -0.1933 -1.5018 -4.7851 -2.2224 0.6977 -1.4378 -3.0152 -1.4204 -1.4716 -4.1053 -5.6883 -7.8057 -4.1202 -1.4492 -0.9463 -5.6161 -5.1809 -2.6421 -2.1954 -5.1472 -5.4372 -3.0966
3.5705 1.4602 6.9004 4.2236 0.4498 2.0974 2.2515 1.1894 0.2206 -0.6451 -3.5311 -8.1735 2.6285 -0.8905 -2.1441 -2.4281 -1.4244 -2.8160 -5.3506 -6.9728 -4.3299 0.2223 0.1405 -5.1391 -5.5185 -1.9406 -0.8433 -4.5353 -5.3260 -3.4924
3.5177 1.8619 6.0218 3.6698 0.4874 3.1072 0.8214 1.1365 0.4735 -0.8639 -3.8173 -6.4086 1.7214 -0.9540 -2.4690 -4.5434 -1.5804 -2.1802 -5.4528 -4.9370 -4.5136 -1.0475 -1.1700 -6.4636 -5.9346 -1.7884 -0.5763 -2.0812 -3.8067 -3.5240
1.1472 2.0364 -4.1390 2.2103 0.8939 3.9096 -0.5326 -2.3151 -0.0923 -1.2939 -3.5121 -2.4466 -1.2760 -1.7059 -3.3767 -5.6659 -2.8476 -3.8904 -7.1695 -5.8664 -4.9435 -3.6067 -4.0261 -8.3223 -6.9038 -3.5710 -2.0438 -0.5259 -2.5935 -3.6860
-0.1070 1.9135 -8.1973 -1.7217 1.1162 5.1878 1.6089 -5.4012 -1.3019 -0.8468 -2.0001 -4.7724 -3.7921 -2.1350 -2.8533 -5.2645 -5.5768 -5.5460 -8.3930 -8.5139 -5.7483 -5.5665 -5.6512 -8.3133 -7.6508 -6.3262 -4.0758 -2.6928 -3.8737 -5.0163
-0.4211 0.8267 -6.1432 -4.5985 0.9829 4.8585 2.4219 -5.8463 -2.1707 -0.6856 -2.1833 -9.1760 -4.9297 -1.7902 -1.9865 -4.9986 -7.9532 -6.0378 -7.3890 -9.3210 -5.0973 -6.3895 -5.5610 -7.0791 -7.9254 -6.8887 -5.1180 -6.4726 -6.8426 -7.4384
-0.6017 0.2584 -3.7554 -0.9970 0.8772 3.5959 1.7830 -5.3959 -2.1554 -1.3757 -2.9735 -10.2808 -5.7367 -1.4669 -2.2199 -3.9848 -8.8080 -6.9547 -5.7125 -7.5612 -3.5586 -6.8133 -5.0264 -6.4430 -7.9146 -5.6909 -4.9495 -6.8741 -7.8335 -8.8394
-1.0116 1.3664 -3.2981 1.9025 0.8434 4.2312 3.3217 -6.6166 -2.0771 -1.1875 -0.9550 -9.7998 -6.9397 -1.4264 -1.4709 -0.6810 -8.8889 -7.2213 -3.9579 -4.3929 -3.7576 -7.3694 -3.7455 -5.1766 -6.2956 -4.8517 -3.8685 -2.4151 -4.2653 -6.1190
