Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
2.3480 17.6672 11.9715 0.4258 0.5344 0.0278 9.5958 -4.1221 -0.4870 -0.0211 0.0797 7.4145 -3.1270 -1.9110 -1.7702 8.4268 -0.2477 0.7637 -1.3361 -2.4146 2.2858 -3.9275 -0.4458 3.0578 5.5767 12.5717 4.8884 6.2351 5.6995 15.6007
3.2543 12.8198 8.8163 1.4281 1.0956 -0.6121 9.5182 -1.5983 -0.0871 0.3656 -0.3988 -11.0998 -0.3558 -1.9283 -1.5046 8.1876 4.2256 1.1807 -0.7144 0.6898 4.9900 -2.6498 0.9049 4.6273 6.1959 13.1617 7.1795 9.7906 10.9279 18.9263
5.0934 3.4521 5.6337 1.4357 1.0439 -1.5252 3.9527 -2.4576 -0.3139 1.6655 3.1458 -17.4835 1.4307 -2.5271 1.0850 2.5211 7.7077 1.9796 0.3165 2.3072 5.5322 -1.4256 1.1562 4.6127 5.7208 9.8711 5.8034 8.0546 9.8621 15.3504
5.3582 1.1998 3.8558 0.3680 0.8582 -0.8919 1.2558 -2.8105 -1.1679 2.0430 4.6824 -1.7454 -0.9428 -3.3331 2.9350 1.4447 3.4495 1.6671 0.0639 2.2448 2.9132 -2.3121 0.0454 3.8754 5.7945 6.9917 3.5633 4.1213 5.9778 11.2780
3.4470 4.3736 -0.8855 1.2879 0.3052 -0.8806 2.5564 -0.6057 -1.4279 1.1620 2.0188 16.8532 -2.7887 -2.8594 3.1576 5.5271 -2.5310 0.9511 -1.1003 1.7725 1.5529 -3.4335 -0.3572 2.6123 5.4423 6.3083 4.9805 4.5655 5.7628 12.6033
1.2987 7.8226 -8.9787 2.8076 -0.9715 -3.4732 1.2886 -0.4048 -0.9468 0.6770 1.7065 19.9170 -0.8482 -1.8659 1.7768 8.1511 -2.2058 1.7339 -1.8529 -1.0247 3.5512 -2.1301 0.8177 0.6586 4.5563 7.1135 8.9495 8.3994 8.5328 14.7307
-0.1683 11.6427 -13.3788 2.1405 -2.0855 -6.0118 -1.7619 -2.8053 -0.6358 1.1350 4.1564 9.2613 0.7787 -1.1278 -0.1647 7.2149 1.0577 3.7177 -1.2483 -2.4808 5.7770 1.0029 2.5714 0.2470 4.9473 9.9846 12.7173 11.6898 11.4536 16.0874
-0.5365 11.4485 -10.1495 1.6413 -2.1047 -5.4353 0.1945 -4.1487 -0.4723 1.2758 2.3330 -4.6764 -0.5054 0.1267 -1.3065 4.3211 1.5469 4.6902 -0.6344 0.8659 6.3677 3.5139 3.3174 1.4096 5.7506 13.2164 14.8406 12.8430 13.1668 18.5677
0.1052 5.5236 -4.2310 2.9963 -1.6622 -3.2444 5.1598 -4.3159 0.0662 0.1325 -3.2799 -11.3560 -1.3612 0.9411 -2.3044 1.9288 1.9464 3.6377 -2.5269 2.0129 5.3789 3.9221 1.7537 -0.2227 3.2345 10.3507 12.0976 9.1793 10.1154 15.0078
0.9308 2.7812 -0.2367 3.4022 -1.6502 -2.2505 6.2152 -3.5821 0.6177 -1.4419 -5.6169 -0.2505 -0.3462 0.0903 -3.4575 2.4289 3.6197 2.1453 -5.3569 -2.0077 2.7205 2.9919 -0.3950 -4.2521 -1.4606 2.5964 5.8887 3.4809 4.5088 4.9864
1.4495 3.7724 1.3634 2.5259 -1.7100 -1.9347 1.8385 -0.4190 0.8800 -1.5575 -1.6651 17.4803 0.1163 -0.4503 -2.7258 3.8050 2.3909 2.3544 -5.2152 -3.4717 0.8137 3.0355 0.3852 -4.7953 -2.7843 0.4932 4.2471 4.4442 4.7140 2.4168
1.0425 -0.4579 1.8108 3.0507 -1.4932 -0.9846 -6.0828 3.3054 1.3579 -0.1782 5.9697 13.3534 0.5277 0.5527 0.0828 1.3726 0.6380 3.9944 -2.8904 -0.9379 1.8953 4.8813 2.9812 -2.2073 -1.2848 3.9957 7.4101 9.5579 7.7599 7.3770
-0.4421 -5.2503 2.7142 3.6285 -1.6828 -0.8971 -12.9637 3.1569 1.8085 0.5774 11.0893 -10.3910 2.4501 0.9853 2.3385 -3.7480 3.4705 4.8524 -1.5352 0.7659 3.2355 6.4800 3.2154 -1.2978 -1.4083 3.2091 7.4217 8.4853 4.1522 6.9769
-1.6099 -1.5899 0.3148 1.4607 -2.3864 -2.9189 -12.7935 -1.5441 1.2161 -0.0745 9.0414 -22.9107 2.6565 0.0850 2.9177 -4.9513 5.6907 4.1157 -1.0510 1.3657 2.2598 5.8077 1.4952 -1.0331 -1.6332 -1.3079 4.1235 3.2321 -2.1265 3.6989
-1.5933 2.9355 -7.9676 -0.5739 -2.5211 -4.9239 -5.9410 -5.7426 0.2786 -0.9490 2.3351 -15.2280 -0.2848 -0.4637 2.1786 -1.1935 2.4693 3.0569 -0.8458 -0.1910 0.5680 3.4150 0.9624 0.6770 -0.0730 -3.4347 2.8216 1.5661 -3.1805 4.6496
-1.2537 0.9598 -11.8609 0.8877 -1.8329 -5.0482 1.0663 -5.4607 0.5251 -1.0970 -3.2366 -3.2628 -1.5633 -0.2684 0.2777 0.4357 -0.2894 2.3532 -1.5506 -4.9485 -1.2349 0.8801 1.3393 1.3174 -0.3866 -5.1913 2.4651 1.8371 -2.4602 4.1480
-1.1203 0.0040 -6.6421 2.2068 -1.2913 -5.0332 2.9342 -5.1994 0.9847 0.1501 -4.1704 1.8456 -0.1384 0.2357 -0.8324 -2.2133 0.3186 1.7180 -1.5281 -6.4472 -3.8745 -1.0328 1.4636 1.0695 -2.2921 -7.3575 1.1058 1.3532 -3.0852 1.8701
-0.8420 4.4671 -5.1686 -0.2309 -1.1397 -6.4257 -0.5491 -9.3872 0.2005 2.7150 -0.6345 -0.8835 -0.4443 1.4726 0.8758 -2.4217 -0.1937 1.8367 0.8217 -1.3453 -5.0756 -1.7907 2.2830 3.1025 -0.8334 -5.1399 1.2690 2.2788 -1.6599 4.9426
-0.6784 8.2443 -8.5782 -2.2907 -0.6381 -7.0853 -3.4617 -11.0711 -0.3548 4.4488 2.1221 -5.5666 -2.0954 2.6059 2.9578 1.2106 -1.8384 2.7971 2.5742 2.5370 -4.1697 -1.8069 2.8841 5.1563 1.7564 -1.8201 1.7885 2.3297 -0.0313 7.6999
-0.3799 8.4258 -1.5890 -0.1448 0.2885 -6.0766 0.5278 -5.3446 0.5816 3.5356 -0.8778 -3.9245 -1.8990 1.9404 1.9473 2.2412 -2.2041 2.5530 1.2519 0.1077 -5.0903 -2.9749 1.1678 3.7696 0.4214 -5.3123 -1.1713 -1.5594 -2.3526 3.0753
1.6287 6.5598 11.9102 1.9981 0.5904 -6.0871 7.8186 -2.4485 1.2361 1.5108 -5.6236 1.3343 -1.5356 0.5546 -0.0777 -0.6236 -2.8919 0.7402 -0.0015 -2.3535 -7.7309 -5.0910 -0.5245 2.4720 -0.8419 -11.3489 -3.9887 -3.1524 -3.8750 0.3452
3.8227 1.6502 12.8201 0.2701 -0.2101 -5.7657 8.0458 -7.9424 0.3605 1.3542 -4.3559 0.2388 -2.6702 0.5622 1.3511 -3.2908 -4.1328 -0.3732 1.4165 0.8099 -7.3570 -5.7721 0.5008 4.5694 2.4405 -10.9897 -1.8923 1.6807 -0.2808 5.8549
1.4861 -4.8690 0.9737 -1.2160 -0.8014 -1.0506 -0.1597 -9.6784 -0.6812 3.2403 2.1716 -6.1068 -3.1480 1.0487 4.8335 -4.1972 -4.7550 -0.6910 2.4957 4.8139 -4.9936 -5.8431 0.9360 5.9851 5.2623 -7.2590 0.1356 4.2706 1.7328 10.0038
-3.9200 -5.4667 -9.8545 1.3601 0.0258 3.1170 -6.4754 -2.1790 -0.6050 4.1807 6.2927 -10.3181 -2.0824 0.7166 4.9802 -2.8398 -5.3027 -1.5777 1.0972 3.7061 -4.3961 -7.2103 -1.5866 3.8211 3.9807 -5.8958 -2.3957 -0.1015 -2.1544 8.0964
-4.4721 3.0707 -12.3797 3.8995 1.3260 -0.5924 -4.8111 2.2189 0.3837 2.6256 5.1056 -13.9942 -0.1614 1.0306 2.2849 0.7162 -2.5985 -1.5487 0.2375 1.5437 -2.7020 -6.8960 -2.8119 2.1174 3.1742 -3.3815 -3.5024 -1.9543 -3.7637 7.4755
0.8778 12.8372 -5.5435 2.4745 1.6552 -6.7051 -0.3105 -1.2032 1.4192 0.6577 2.5939 -16.4725 2.2380 2.4014 1.7338 3.3589 5.0283 0.1364 1.4845 3.9323 1.6318 -3.0938 -0.9549 3.0845 5.1420 1.2705 0.0926 2.8965 1.5873 9.7118
5.0866 14.2982 4.5757 0.7535 1.3655 -6.3462 2.6965 -1.6280 1.7390 -0.0088 1.2725 -6.7891 2.8557 2.3728 2.6020 3.1614 8.1806 0.1956 1.8133 6.6262 2.3369 -0.9820 -0.7532 2.9558 6.5067 1.7157 1.4023 5.3882 5.3644 9.8900
5.8049 7.2347 7.1494 2.1068 1.4272 -1.9957 4.9101 3.6637 1.4767 0.0938 0.4090 11.8918 0.4350 0.4523 1.6829 1.6237 1.7178 -2.3424 0.1809 4.7692 -1.5730 -3.0557 -3.5021 0.2402 5.8053 -0.9410 -2.0636 2.1360 1.9400 8.3425
5.5422 0.0219 2.3255 3.6828 1.5549 0.4026 4.8268 6.0240 1.3923 0.6921 0.5085 19.8070 -1.6858 -1.0105 0.7880 0.4540 -4.1439 -3.7935 -1.0242 1.6227 -2.2310 -4.2282 -4.9739 -2.0864 4.0995 -0.3680 -3.7204 -0.1360 -2.3596 6.9491
3.8872 0.6418 -0.7535 3.8884 1.2260 0.3718 3.3336 5.3918 1.8567 1.1607 0.4663 12.0202 -0.6998 -1.0634 -0.0141 0.7907 -2.7068 -2.6208 -1.8037 -0.8377 1.8763 -1.9845 -4.0793 -3.2011 1.8070 1.1527 -1.3774 0.8631 -2.0725 5.3891
1.5874 7.4087 0.3540 4.6940 0.8186 -1.8651 5.8391 6.6298 2.7799 0.0637 -2.9201 -1.6190 2.2557 -0.1063 -3.3159 1.8814 1.8006 -0.7622 -3.2507 -4.1187 4.8197 0.8314 -2.8871 -3.9633 -0.1400 0.7671 0.9012 1.9179 -0.3563 4.9696
2.3189 10.8467 2.2386 4.7354 0.4870 -5.8072 8.8467 4.6953 3.2289 -1.1942 -6.2969 -13.5213 4.4435 1.7785 -4.4214 0.6303 5.9381 0.4586 -3.3111 -4.6500 5.1299 2.5415 -1.4759 -3.0974 -0.2240 2.1188 1.7407 2.4683 -0.8072 5.6190
4.2364 7.4843 1.1959 1.9227 0.0594 -7.2129 4.3384 -2.4044 2.0995 0.0035 -3.7216 -13.2166 3.3911 3.3268 0.7832 -2.5550 6.1871 0.3096 -1.3802 -0.0990 4.7276 2.6181 -0.0376 -0.9215 1.3789 4.3330 2.3025 3.4202 -1.6302 5.1497
3.1001 3.7214 -2.6888 0.1453 0.2419 -4.1618 -1.6912 -4.0815 0.8264 1.9247 0.9078 1.2794 0.4534 3.2002 4.1404 -2.8530 0.4407 -1.1723 -0.9529 1.8512 3.9595 0.9736 -0.1724 -0.7514 1.9501 3.9699 2.5616 3.7834 -1.1455 4.0606
2.0422 3.5142 0.1298 2.5486 1.2673 -1.5036 0.7481 1.2204 1.6349 1.3361 0.7891 11.4221 0.1645 2.6037 -0.0190 -0.0786 -3.9476 -1.9714 -2.8156 -3.5793 3.5476 -0.0021 -1.3381 -2.7409 -0.6979 3.9252 2.2539 2.6379 -1.3141 3.1853
4.3337 4.5410 13.1553 4.4140 1.5701 -2.7964 6.4060 0.9484 2.8629 -1.1063 -1.7594 8.4009 1.9666 2.9206 -3.3977 0.1839 -2.1523 -1.2953 -3.2511 -7.5698 3.3303 0.8103 -1.5226 -3.1003 -3.5318 5.3399 2.0439 1.5654 -1.8941 2.3164
4.4918 5.6917 19.4894 1.4560 0.4909 -4.1654 4.5383 -6.2523 1.7738 -3.1173 -0.9446 2.9758 1.5039 3.3570 -0.4035 -2.6084 -0.5368 -0.9921 -1.0348 -3.4545 1.4565 1.1338 -0.6032 -0.8142 -2.4720 4.3422 2.6979 2.6161 0.0408 2.9509
-1.1435 4.6320 7.5225 -2.7840 -0.3732 -1.4446 -5.5433 -9.2397 -0.3612 -3.5314 4.4514 -2.9677 -0.2952 3.1640 3.0132 -3.9284 -1.8755 -1.8155 0.7960 0.8834 -1.8808 -0.1483 -0.0695 0.4282 -1.1408 0.0772 2.3464 3.0673 1.4903 3.4736
-5.9726 -2.8681 -8.3185 -3.7930 -0.3480 1.7915 -15.3551 -6.4999 -1.1422 -1.7706 9.7398 -12.4713 -0.2651 3.0408 3.0862 -5.2458 -2.2239 -2.5448 0.5449 -1.4601 -5.0946 -2.0507 -0.9206 -1.7812 -4.7271 -6.1112 -2.1695 -1.4731 -3.0366 -1.1169
-4.8380 -9.7282 -11.0464 -2.2843 -0.5385 -0.2043 -14.4053 -3.8762 -0.4453 0.7740 6.6538 -18.1706 0.8833 3.7415 2.0453 -10.1408 -1.6150 -2.3493 -0.1429 -4.7402 -6.9355 -3.3993 -2.0665 -4.7274 -9.0647 -12.1700 -7.8782 -7.0418 -9.0456 -8.6121
-2.0190 -4.4527 -3.8474 -0.7901 -1.1813 -5.3110 -2.4921 -0.7758 1.1184 1.2794 -5.0452 -15.4691 2.3378 4.9759 0.2412 -14.0560 -1.1151 -1.3848 0.2112 -3.4730 -6.0201 -3.0333 -1.5122 -5.0848 -8.8223 -13.9008 -8.6916 -6.7493 -8.9660 -12.3439
-1.3156 4.8874 1.0369 -0.7550 -1.6876 -6.9061 5.7591 2.7725 2.3245 0.0359 -12.7113 -6.0842 3.9899 5.4617 -1.0639 -12.5634 0.2627 -0.5643 1.5801 0.2748 -3.8416 -1.8584 0.2296 -3.1831 -7.2782 -11.4862 -6.7260 -3.6954 -6.2486 -12.7716
-1.0053 2.3823 0.9716 -2.4756 -2.1711 -3.9283 1.1523 0.4871 1.5727 -0.2065 -8.3636 5.0381 3.3856 4.3645 1.7275 -8.8537 0.3340 -0.7601 3.8464 4.6899 -3.8538 -1.9524 1.3817 -0.4054 -7.0119 -9.6587 -6.7333 -2.5501 -5.5842 -11.7967
-0.8348 -7.3228 0.8868 -3.9007 -2.4465 -0.2699 -6.5214 -7.0149 -0.0772 0.6251 0.2870 6.1327 0.2026 2.8580 5.7059 -4.6362 -2.2838 -1.4357 5.8381 7.3417 -4.9734 -1.9965 2.3691 2.3521 -4.6121 -8.4722 -5.6672 0.6901 -1.8485 -6.4815
-2.0094 -9.8542 1.0580 -2.8393 -1.5756 1.3027 -7.2192 -9.7229 -0.2030 0.8732 4.1396 -3.3857 -1.4858 2.6638 5.1026 0.9734 -4.2296 -1.6399 5.3308 3.8387 -4.4144 -0.2845 3.4773 3.3844 -0.2050 -6.3546 -2.3494 5.6277 5.8197 0.7072
-2.7358 -5.0931 -1.2276 -0.5347 0.1405 0.2147 -4.8213 -4.5888 0.8087 0.7394 3.8335 -6.6947 -0.1249 3.3959 2.5692 4.7494 -4.1678 -1.5917 2.9865 -2.0368 -4.0556 0.7384 3.1034 2.4213 2.1414 -6.4149 -2.8486 3.9647 8.0458 2.0385
-2.5972 -1.3360 -4.2392 1.4209 0.9080 -1.6353 -4.5586 1.2808 1.3099 0.7065 3.0184 0.5360 1.4834 3.4765 2.7861 4.7712 -3.8505 -1.7775 2.0373 -1.8531 -5.1165 -0.0311 1.6423 1.6196 3.0023 -8.4516 -6.1566 -1.9080 3.9127 -0.9773
-4.2345 -0.6473 -5.7379 3.3391 0.0365 -0.7769 -5.1398 3.4073 1.3660 0.4882 2.9360 6.9072 1.8896 2.8537 3.7744 3.5596 -3.1863 -2.1138 2.9461 2.5931 -4.2693 0.3842 1.4183 1.9443 5.0948 -7.1331 -4.6919 -1.9056 3.0335 -0.6673
-6.3128 -1.5121 -7.1394 3.7709 -1.0963 2.4813 -5.8249 2.7026 1.2751 0.6966 3.7800 7.4130 1.8057 2.5599 4.0394 2.0225 -2.2456 -2.4945 3.5500 4.6155 -1.4263 2.0448 2.1528 2.5148 6.7349 -3.9530 -0.6855 1.4711 6.4570 2.8503
-4.8919 -4.6350 -8.2027 1.4946 -1.2782 3.8422 -6.4717 0.9520 0.8562 1.2953 4.1591 -1.6831 1.5216 2.6891 5.4983 0.8084 -2.1497 -2.6305 3.5040 4.5116 -0.6556 1.9678 2.2151 3.0125 6.1046 -4.3998 -0.5549 1.2243 8.0149 5.4326
-1.1591 -6.9470 -4.4671 -0.1374 -0.8432 1.7064 -3.5623 1.0544 0.7899 0.5293 1.9827 -18.3805 1.7368 2.7572 6.3730 1.3910 -1.3568 -1.9137 3.7572 3.9532 -1.0352 1.2114 2.3684 3.3688 6.0879 -4.9955 -0.6028 1.6183 8.4374 7.2243
1.6411 -1.4912 4.6046 0.9121 -0.2440 -1.6178 3.4034 3.7225 1.4754 -1.7998 -1.8001 -19.1045 2.9178 2.7221 3.8018 1.3525 0.7241 -0.7367 3.7188 2.2533 1.3193 2.4032 3.4299 3.0029 8.2019 -1.0236 3.2122 5.8450 10.1909 8.3457
3.4365 7.8164 11.1775 1.2772 0.5382 -3.8049 7.0697 4.1998 1.8601 -3.5371 -3.2859 1.3164 3.7404 2.4585 0.9772 -0.5560 1.1538 -0.5147 2.7077 2.1449 4.4539 4.0009 3.7994 2.1628 8.6429 2.3413 5.4308 7.3314 10.0466 7.1782
4.2364 8.0636 9.9922 -0.6284 0.7405 -3.4668 2.3564 -0.0167 1.2544 -3.3389 -0.1789 9.0983 3.9403 1.6795 1.6472 -0.6264 0.7497 -1.3115 1.8290 5.3367 4.8188 4.4797 2.7389 1.7797 5.9061 1.0855 3.0832 4.1269 7.2676 5.1683
3.5256 0.1656 5.3953 -2.0275 -0.3940 -1.2448 -4.3352 -3.4320 0.3723 -2.0394 4.1712 -1.9448 4.5277 0.7778 3.5307 0.0051 2.5483 -1.6412 1.8758 7.1642 3.8458 5.2607 2.0098 1.8421 3.8646 0.2747 1.4469 2.7636 6.7000 5.2506
2.4343 -2.2144 2.5059 -1.3767 -1.8186 -0.5596 -5.0961 -0.3441 0.0867 -1.4963 4.5629 -1.0254 4.5621 0.3653 3.4414 -3.2383 3.4584 -1.1340 1.7256 4.4419 3.2369 5.7868 2.3406 1.4968 3.6723 3.0435 2.5171 4.7847 8.8127 6.4889
1.2125 2.5018 2.7682 0.6260 -2.1163 -2.3175 -2.3886 5.6889 0.5907 -2.4488 2.2901 8.0748 3.3749 0.1797 1.6994 -6.1705 0.8256 -0.8713 0.3526 -1.2653 2.0227 3.8998 2.0988 -0.1462 2.0807 5.0936 1.7790 4.2977 7.3008 4.4708
-0.6515 3.8894 6.0352 2.9530 -1.6772 -2.6983 -1.3592 6.1877 1.4531 -3.2337 1.8038 2.1698 2.4465 -0.1737 -0.1559 -3.6563 -1.1851 -1.2889 -1.3071 -7.0828 0.6637 1.1598 0.6368 -2.8171 -0.8745 3.7254 -1.9292 -0.1590 0.7174 -1.4143
-1.5669 0.1764 6.7394 4.2412 -1.6689 -0.4878 -0.9832 2.1625 2.0285 -2.4379 1.7494 -3.5213 2.2228 -0.2584 -0.5826 -1.5680 -0.6289 -1.9518 -1.8034 -8.5853 0.5992 0.4830 -0.5045 -4.3319 -1.9760 2.3634 -4.3320 -2.8642 -3.7818 -4.9445
-1.2252 -2.5782 -1.7275 4.2583 -2.0968 0.7794 -0.8105 3.4480 2.1665 -1.4630 -0.1981 6.6902 2.5154 0.1275 0.8895 -4.5350 -0.2383 -2.7080 -1.3772 -5.1948 0.5181 0.9551 -0.7835 -3.4296 -1.7544 2.1866 -4.2454 -2.1988 -3.5849 -3.5297
-1.4951 -3.7103 -13.2587 3.7411 -2.2349 -0.0718 -2.2960 10.1080 2.0673 -1.6272 -1.9317 11.6337 4.1544 0.5511 2.2245 -6.0455 0.6498 -3.1853 -0.7258 -2.2311 -0.7509 0.7851 -1.1707 -1.3545 -2.3557 0.2523 -4.0980 -2.3076 -3.9035 -2.7415
-0.7024 -4.4066 -13.8524 2.0706 -2.0337 -1.0125 -0.8451 10.9772 1.6426 -1.9222 -3.6445 0.5128 6.0280 1.0148 1.0859 -2.0810 4.0187 -2.4159 0.5000 -1.0240 -0.3976 1.1982 -1.1614 0.6548 -2.3704 -0.2257 -2.7301 -2.4441 -4.7126 -4.0474
2.9145 -1.8872 -1.1657 -0.5626 -1.7885 -1.8799 6.1944 3.4065 0.8959 -1.8781 -6.5704 -7.3201 5.1948 1.4201 -2.1572 0.8510 6.1360 -1.0710 1.5969 -0.2918 2.8884 2.5204 0.0027 1.4947 -0.9560 4.6989 0.7901 0.0414 -2.3273 -3.6829
4.8909 2.4892 12.4403 -1.9449 -1.2973 -3.1721 9.1087 -3.4016 0.1392 -2.1900 -6.1018 -3.8265 1.6255 1.1193 -3.5614 -2.1034 2.5898 -1.6254 1.2450 -1.5474 4.4465 1.9430 0.6879 0.4048 -0.2312 6.7530 1.1162 0.4819 -0.7946 -4.0247
2.4826 1.8350 14.6874 -2.1454 -0.6433 -3.1948 1.4395 -4.0115 -0.4851 -1.9934 -0.7419 -0.2782 -1.2980 0.3845 0.3594 -6.7879 -3.1949 -4.0165 0.7126 -1.5167 1.0835 -0.9929 -0.2113 -0.7105 -1.0440 -0.6424 -4.1345 -4.1486 -3.9735 -8.1943
-0.4476 -3.1378 5.5715 -2.5575 -0.5356 -1.6049 -7.1604 -0.7598 -0.6104 -0.6201 2.3641 -2.4233 -0.7402 0.1810 5.3383 -7.9476 -3.9849 -5.0283 1.1617 2.4886 -3.7970 -2.6692 -1.1955 -0.7456 -3.0632 -8.7146 -8.5600 -7.5559 -6.4945 -10.7477
-1.8487 -4.7596 -3.3535 -1.5279 -0.8029 -1.0722 -7.7667 3.2257 0.2299 -0.1932 0.6025 -8.3277 2.6106 0.5526 4.2280 -5.7425 0.5241 -3.6573 0.7453 2.3582 -6.2975 -1.3768 -1.3547 -1.9650 -5.9703 -9.4247 -8.0331 -6.0078 -4.7380 -8.4533
-2.9232 -3.7606 -2.7994 1.1327 -0.3408 -1.7923 -4.9976 4.2664 1.0872 -1.5148 -0.4727 -12.6344 4.3789 1.0439 0.3878 -4.0316 2.4437 -2.5179 -0.6519 -4.2733 -6.3787 -0.1160 -1.4849 -4.0215 -7.5987 -6.4636 -6.4095 -4.6592 -3.0242 -7.4115
-4.0203 -4.7121 0.9674 0.9897 0.6671 -0.8172 -6.3452 -0.1841 0.3467 -1.9359 2.1145 -7.9921 1.2881 1.3633 1.8132 -6.0312 -3.3090 -3.2583 -0.2454 -6.7937 -5.8765 -1.8951 -1.7283 -3.6924 -6.3199 -5.2721 -7.2133 -6.6873 -3.7437 -9.9661
-5.7718 -4.1338 -4.2993 -2.6853 0.7280 1.1628 -11.7711 -4.2784 -1.4721 -0.7591 6.2157 3.1990 -3.0190 1.0550 5.2236 -9.8927 -10.6000 -4.5548 1.4305 -3.6834 -6.1502 -5.0802 -1.4843 -1.9371 -4.3854 -6.7419 -8.9042 -8.4506 -4.6572 -10.9295
-6.9240 -2.4029 -13.9428 -4.4427 -0.2339 0.7199 -14.4986 -0.8646 -2.2483 -0.0240 7.4846 8.6112 -2.5201 0.3471 3.5268 -10.6407 -10.7537 -4.8253 1.3028 -3.3042 -6.6210 -5.8403 -0.8798 -1.5580 -4.5818 -8.8652 -9.1500 -7.6667 -5.5180 -10.2180
-4.4527 -6.4425 -11.8190 -2.2794 -0.6011 -1.1060 -9.0723 5.1572 -1.4120 0.4499 2.5062 2.7867 1.5578 0.4967 0.4545 -8.1562 -5.7322 -4.2120 0.1688 -4.2916 -6.0747 -3.7745 -0.3771 -1.2537 -5.6017 -9.2515 -7.9501 -6.3673 -6.6760 -11.1616
-0.6452 -10.6941 0.5539 0.2479 0.2619 -1.3057 0.8464 5.9014 -0.1896 1.3338 -5.3181 -5.7745 3.6583 1.5221 1.0833 -5.2418 -2.9079 -3.4189 0.2861 -2.5165 -4.8558 -1.3732 0.0678 0.1856 -4.2309 -7.2375 -5.8347 -4.9560 -5.4531 -10.0355
