Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
1.9605 5.7233 0.8075 2.0356 1.5848 4.3682 -0.1576 1.7912 0.2669 4.5166 -0.3838 0.3105 -1.0283 0.5989 1.3503 2.4616 -0.9520 -3.1717 2.1270 0.9788 -0.9769 -3.6118 -1.2030 -1.5860 -1.3602 -1.8694 -3.8951 -3.5608 0.8639 -1.3127
4.0939 1.8272 1.1390 3.4972 2.9179 1.9546 3.8019 -1.3940 0.3465 4.3558 1.6563 0.2709 -2.5725 -0.5552 -1.0329 2.0223 -0.3635 -3.9742 -0.3855 -1.2851 -1.8871 -3.6291 -2.0102 -3.7025 -2.1231 -2.1821 -3.7731 -5.4717 -2.1005 -2.0389
1.6078 -2.5493 -2.0457 2.1161 2.7382 -3.1101 7.0726 -3.4412 -0.0629 4.4974 2.7221 -1.0785 -3.2747 -2.0369 -0.7930 -2.6555 -0.4221 -4.5020 -1.2037 -0.3552 -2.2990 -3.9049 -3.8056 -4.3576 -3.7035 -3.5255 -2.9779 -8.2231 -6.7125 -3.2392
-3.4316 -0.4869 -3.4115 0.6651 1.7845 -3.5899 4.2771 -0.9198 -0.1069 3.9665 -0.3039 -1.4651 -1.1303 -1.8899 -0.4373 -2.5025 0.5743 -3.3015 -0.5012 0.0273 -1.3794 -3.0637 -3.4213 -2.8842 -3.9555 -4.4399 -2.7381 -7.3155 -5.0666 -4.2742
-3.5576 2.4974 -1.2691 1.1928 1.6291 -0.1003 -0.5977 2.3937 0.4662 3.0895 -2.5155 -1.0447 1.5893 -0.1049 -0.7672 0.2989 2.4183 -1.0823 0.6642 -0.7523 0.0725 -1.1486 -1.2703 -1.1013 -2.6423 -3.1592 -2.3354 -3.5902 -0.0337 -3.6207
0.7589 0.2911 1.3364 2.9645 2.3222 1.2590 -1.0555 1.9052 0.7640 2.5707 -1.5987 -1.5075 1.4528 1.0606 -0.0533 -0.3034 2.5063 -0.1071 0.7855 -1.1910 0.2488 -0.3133 -0.5425 -0.8734 -2.9059 -1.3274 -1.2722 -2.0050 0.5376 -2.9694
0.8290 -1.9901 2.1242 4.0198 2.8082 -0.1112 0.7729 -0.7184 0.6148 1.8132 -1.9199 -3.0682 -0.4369 0.4016 1.1269 -4.3722 0.4914 -0.8184 -0.5407 -2.1704 -1.5940 -1.6615 -1.6879 -2.0932 -5.6000 -3.1968 -2.6911 -4.2923 -2.5173 -4.7475
-4.6032 -0.0590 0.4239 2.6478 2.4578 -1.5054 0.3637 -1.5401 0.5852 0.6204 -3.4214 -3.7266 -0.7885 -0.5048 1.3010 -9.4009 -0.9064 -1.3997 -1.1180 -3.2116 -3.4030 -3.0729 -2.0810 -2.8412 -7.6219 -7.5727 -6.3466 -7.0007 -4.2628 -6.6609
-6.6745 0.3126 -2.2826 -0.2268 1.3945 -2.3659 -0.4914 0.7093 0.8564 0.0832 -1.4963 -2.2365 1.0044 0.1207 1.0244 -11.5204 -0.2422 -0.4445 0.6116 -2.0241 -2.8858 -2.1612 -0.4857 -1.7101 -6.9957 -8.9605 -7.3770 -7.5684 -5.6179 -6.3153
-3.0557 -4.1541 -2.7370 -1.3135 0.1855 -2.8598 0.2747 3.4580 1.2251 0.4272 2.2045 -1.2037 2.9628 1.9735 1.4160 -8.5377 1.2101 1.6925 3.0198 0.2768 -1.0881 0.3419 1.7717 0.3575 -5.2982 -7.3086 -5.3689 -7.1595 -8.7150 -5.7606
