Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
11.1492 -4.0709 -6.2713 -5.7450 -0.8741 -4.8445 -5.5915 -6.9785 -5.8849 -2.5728 -5.2643 -3.6925 -7.4065 0.0268 -4.5368 -9.0045 -7.6674 -3.7887 -5.1908 -8.7958 -11.7385 -9.7171 -4.8632 -8.7442 -11.5284 -11.8298 -14.4811 -12.9306 -8.7226 -10.7972
-4.1348 -10.4137 -30.8869 -2.6114 0.3279 2.1692 -19.4607 0.7776 -6.9784 -0.1393 3.4669 -6.0708 -7.5315 -0.1677 -2.6045 -10.3717 -9.2099 -6.7180 -4.6075 -9.6618 -15.5332 -12.3283 -5.9684 -9.3337 -13.6393 -19.2463 -17.7339 -16.3181 -11.4861 -13.6131
-13.6999 -11.7241 -35.3062 -0.7070 1.0390 8.4167 -24.2914 3.0868 -7.4262 1.7641 8.6563 -18.8675 -7.9521 -0.4398 -0.7736 -6.7753 -10.8348 -7.9330 -3.8416 -9.1999 -16.3834 -12.7762 -6.7729 -8.8403 -13.0522 -22.1970 -16.9423 -15.7959 -12.1397 -13.6373
-14.6426 -6.9641 -22.1353 1.7052 1.0314 7.7252 -12.6757 1.6575 -4.7860 1.3962 3.2441 -21.7608 -7.2452 -0.5408 -1.2669 -3.0667 -10.8872 -7.1543 -3.2761 -8.3709 -15.3629 -11.0940 -6.1481 -7.6301 -10.8170 -20.0851 -14.2304 -13.2206 -11.9237 -14.0449
-20.8983 -1.0751 -11.7585 4.5860 -0.6247 -0.0771 -3.7854 -2.0551 -2.1576 -0.6482 -4.5857 -13.0145 -5.7479 0.0283 -1.9082 -4.6475 -8.6403 -4.7298 -1.6006 -5.9593 -13.2483 -7.6232 -3.3349 -4.4118 -7.0325 -16.4238 -12.2352 -10.6410 -9.2543 -11.6332
-22.5109 3.5099 0.3344 0.9983 -3.2450 -8.8297 -3.8981 -9.4069 -2.8426 -2.2869 -7.5144 -9.2805 -5.5942 1.0495 -1.2415 -7.5400 -6.9028 -1.1472 1.1083 -2.2442 -9.9992 -4.0856 0.2127 -0.0653 -2.8857 -11.6458 -9.5787 -7.8458 -3.2844 -5.0170
-10.4168 6.9701 11.2506 -7.6778 -3.7830 -11.9164 -1.3988 -12.2284 -4.3047 -2.2069 -8.0907 -10.3873 -5.5636 2.3787 -0.9942 -6.5509 -6.4087 1.4100 2.6431 -0.4866 -5.8833 -1.9431 2.1151 1.9590 -1.1411 -4.4186 -4.1337 -4.6957 0.0877 -1.9838
-4.9746 7.0141 -1.0849 -9.4287 -2.2208 -9.6226 2.1457 -4.6003 -3.2106 -1.3783 -8.7370 -5.2194 -3.1708 3.5942 -1.4887 -3.7757 -4.1946 1.0555 2.2645 -1.2396 -1.2050 -0.2261 2.0671 1.2648 -1.2324 -0.2018 1.9713 -1.7858 -1.7149 -3.8602
-9.6134 2.2962 -24.9687 -3.7455 -1.9058 -6.4810 -0.0370 3.3982 -1.1138 -1.0798 -6.8436 1.0737 -0.2548 3.7612 -0.3574 -0.3774 -0.8895 -0.4402 1.9691 -0.7422 1.6462 1.0061 1.4363 0.8684 0.3243 -3.9468 3.5003 -0.2338 -2.5295 -2.5264
-0.9973 -3.7858 -25.8569 -1.1010 -2.5248 -2.8858 -1.4268 4.0152 -0.5618 -0.6277 -1.0567 -0.4483 0.2229 3.1569 2.4331 4.4916 -0.7677 -0.5907 2.4290 1.5556 -1.2494 -0.7933 0.0786 0.7762 1.9724 -9.1860 -1.9867 -2.2469 -1.2356 0.2593
12.1983 -7.5521 -11.4041 -1.1193 -0.8347 3.1395 -1.0727 3.3057 -0.7467 0.8168 5.8680 -2.2222 -0.4405 2.9880 4.0255 7.0775 -2.7673 -0.2291 1.7823 1.8293 -7.9305 -4.5583 -2.7292 -1.1616 -0.8003 -10.1959 -10.1880 -7.6313 -3.6742 -4.0956
3.3803 -7.8946 -10.2917 0.8660 1.6535 8.0811 -7.9553 4.0688 -0.8077 1.9666 10.1791 1.0087 0.2811 3.4442 3.9809 5.5687 -1.9527 0.0473 0.6414 0.7435 -10.4433 -5.1192 -4.3087 -2.2783 -4.2541 -9.4910 -13.2781 -10.6609 -7.1424 -9.6877
-11.9185 -4.6315 -13.7057 0.2903 0.8608 6.4668 -15.3215 2.6189 -2.1734 1.1784 9.6055 0.4444 1.8979 3.9762 3.7463 4.4809 0.9440 1.9508 1.5267 2.2208 -5.9797 -1.5737 -1.6791 0.6009 -1.5404 -5.9576 -8.3352 -7.0434 -4.3861 -5.6154
-7.5750 1.3208 -0.6599 -3.1365 -1.7912 0.2914 -7.7430 1.4822 -4.3728 -0.8620 4.2810 -2.9586 3.2607 4.1641 2.4761 5.8310 2.3721 4.7344 2.9333 4.5358 -0.0393 2.0294 2.5026 3.6224 3.7963 1.0087 -0.4619 -0.5767 1.0876 2.3151
4.5787 6.5908 17.4321 -2.6895 -2.2803 -4.1702 8.5951 3.5301 -4.5541 -2.3535 -2.7359 1.2507 4.4277 3.5215 -0.3223 6.4748 3.0867 5.3195 2.0813 4.1356 2.3113 3.2866 3.6102 2.7751 4.5217 2.4530 3.0496 2.3408 2.4298 3.6434
7.8749 7.1161 18.2912 -0.9789 -1.6902 -5.4488 13.8147 5.0061 -2.7552 -2.9050 -5.9178 5.7836 4.8000 2.2588 -1.7122 5.6251 3.8152 3.9350 0.7878 2.8266 1.7514 2.5852 2.0779 0.8575 2.3412 -3.4212 0.0841 0.3625 0.9446 1.3701
7.9168 3.2748 4.5349 -5.1136 -2.7899 -5.2135 3.7948 4.0402 -1.1457 -2.7105 -1.8269 -1.4098 3.7948 1.8275 0.1822 6.9921 2.6802 3.6890 1.6057 3.1672 1.0850 1.4646 1.5794 1.1240 1.9937 -5.5499 -4.2863 -2.5880 -0.4904 1.5177
7.3218 0.0532 -5.3207 -10.3984 -3.3413 -3.2800 -7.9099 2.4554 0.6772 -1.7449 4.1469 -8.2747 2.4590 2.6804 2.1715 9.6508 0.3244 4.6888 2.4386 3.0439 -0.7059 0.7637 2.4184 1.6212 1.6037 -2.9482 -5.3494 -3.5227 -2.9381 0.9173
-2.7097 -0.4282 -6.9492 -5.5010 -0.5365 -0.0880 -9.7370 3.2222 3.5659 -1.2796 3.1042 -1.4075 1.8568 2.7254 0.0753 5.3020 -1.4259 3.0918 -0.0380 -1.0564 -6.7024 -1.4739 0.8877 -1.3281 -3.2344 -6.7962 -7.0321 -5.8607 -7.8492 -5.1821
-19.9193 -0.5489 -8.9826 9.0803 3.0046 1.8189 -3.5615 8.2671 5.2021 -2.3636 -3.2922 5.6617 1.4492 0.4129 -5.0953 -5.3555 -3.5821 -2.2644 -4.6245 -7.8867 -14.1443 -6.0422 -4.3051 -7.4059 -11.0438 -17.2633 -13.8757 -12.8072 -14.4521 -13.6862
-24.7417 -1.1528 -9.4685 17.6565 3.8601 1.5894 1.9375 10.4574 3.3147 -3.2043 -6.2084 -0.1832 -0.1478 -2.0358 -8.2476 -8.7472 -6.1606 -6.4280 -6.7818 -11.2555 -16.3998 -9.3297 -8.7850 -11.4199 -15.4099 -22.1303 -19.8743 -18.2934 -18.7802 -17.2884
-8.1073 -0.6688 -1.6341 10.1456 2.9002 0.5851 3.0184 2.7439 -0.3960 -2.1210 -4.2282 -8.1174 -2.8891 -1.4589 -6.7960 -2.3170 -6.4488 -5.4134 -4.6809 -8.1955 -12.7605 -9.0234 -8.4711 -9.8119 -13.6030 -16.3558 -17.4734 -15.4599 -17.1945 -14.2687
10.4592 1.3789 8.4818 -3.6835 1.9217 -0.3501 1.1307 -6.1097 -2.4412 -0.5160 -1.4982 -8.1124 -4.6400 1.3187 -2.8714 1.1703 -4.3724 -1.7456 -1.0839 -3.2797 -7.3570 -6.6710 -4.7085 -5.5373 -9.1247 -7.2814 -9.1084 -7.8336 -12.1448 -9.4865
13.0513 3.2734 12.4485 -10.6711 0.7593 -0.5680 -1.8203 -6.7396 -1.7007 0.0935 0.5118 -3.1605 -4.0691 3.1464 0.4516 -1.7300 -2.3101 0.9241 0.9220 -1.0060 -1.5692 -3.1515 -0.8342 -2.6183 -5.3504 -2.6485 -1.6775 -2.5502 -8.4307 -6.2900
8.2417 3.0461 11.1492 -9.6969 -0.2151 0.8630 -2.1171 -3.4744 0.2225 0.2504 1.1411 3.7825 -2.2652 3.5633 1.9337 -2.3170 -0.5768 2.2762 1.0465 -0.5398 3.9318 0.7821 1.3553 -1.3019 -3.6375 -2.8345 0.6779 -1.5695 -7.0037 -4.9473
6.5292 1.3935 7.3909 -4.6451 0.3114 2.8725 2.3324 -0.3649 1.5107 0.4148 0.0623 6.2183 -0.7522 3.6483 1.8101 1.3019 0.4578 2.4366 0.6279 -0.5411 5.3447 2.4176 1.0288 -1.2881 -5.3893 -4.6014 -2.3065 -3.6035 -7.3159 -6.1006
3.7507 -0.1725 -1.0553 0.0925 1.4878 3.2391 3.9533 3.6569 1.8900 0.4118 0.1990 -0.5392 0.2548 3.1735 1.5081 2.9388 -0.0165 1.7743 1.1986 -1.0058 2.1723 2.0355 -0.2063 -2.0366 -7.8504 -5.4890 -5.5241 -5.3041 -7.9721 -7.2121
-1.8877 -2.6020 -15.3410 -0.4783 1.0751 2.9793 -4.9229 6.2459 2.2955 0.8933 4.0428 -4.2769 1.4134 2.7861 2.8875 0.5439 0.4238 2.4828 3.5170 -0.0357 -0.4448 3.0850 1.1885 -0.7565 -4.7157 -4.1572 -3.5530 -2.8827 -5.2861 -3.6672
-6.0755 -5.2360 -24.3174 -3.2248 -0.3708 4.7830 -14.4664 5.8096 3.6870 2.0692 8.4239 1.2805 2.4171 3.7093 5.0969 -2.0293 2.2470 4.2366 5.6615 3.1546 -1.5570 4.2277 3.9285 2.2510 1.9293 -2.0596 0.5197 0.9012 -0.6400 0.6600
-9.2744 -3.3274 -15.2531 -0.0171 -0.3786 6.4301 -8.9282 5.6876 6.5508 2.2676 7.0291 2.0522 2.2780 4.3212 4.4940 -2.7227 1.3793 3.4325 4.4443 4.4152 -4.2273 1.7196 2.6432 2.0069 2.4043 -1.9678 0.3345 -0.3049 -1.3119 -1.7814
-11.8084 4.1162 3.2038 5.2589 0.7194 3.2937 6.2396 5.9332 9.8210 0.6953 -0.5493 -4.9717 1.4564 3.0128 0.8989 -2.9035 -1.6011 0.6207 0.8759 1.5935 -5.7124 -1.6386 -1.9165 -1.4791 -2.8030 -1.9549 -3.0801 -4.7007 -6.4488 -5.8902
-7.7990 10.0361 13.4006 2.1696 0.8604 -1.9484 12.3084 1.8266 10.0580 -0.6261 -5.7922 -7.3893 0.2526 1.6430 -0.8482 -1.0399 -2.7384 -0.0736 -0.4597 -0.3289 -3.4169 -1.7148 -3.8086 -2.1888 -3.4323 0.7126 -4.5031 -5.1133 -7.0534 -2.4271
3.1574 8.6407 14.4094 -5.9514 0.7691 -1.9972 6.7987 -5.2128 5.7087 -0.2566 -3.1989 -4.3983 -2.3115 1.6388 0.7907 4.1293 -3.6317 0.6259 0.7596 1.2635 -2.4461 -1.0094 -2.6089 0.0269 0.5325 1.6358 -2.4305 -1.3740 -2.6121 2.4456
10.2638 3.3586 11.4002 -8.3317 1.8885 2.5294 1.1624 -7.1114 1.4436 0.3041 0.7269 -1.8544 -4.7016 1.7150 1.2853 5.5782 -5.6640 -0.4848 0.3547 1.3641 -4.5886 -2.2411 -2.4351 -0.4963 0.4484 -2.7519 -0.1232 0.4321 -0.6191 -0.2936
6.8052 0.6061 2.4391 -5.2780 2.4557 4.4398 -0.8963 -2.9397 2.1051 -0.4349 -0.8016 -1.1239 -4.0289 1.2081 -1.3417 -0.1266 -5.5366 -1.9904 -2.1700 -1.6602 -4.5704 -3.3347 -3.8429 -3.5184 -2.5933 -6.7164 -1.5610 -1.9479 -2.4648 -3.7647
-1.3645 1.2709 -8.6026 -2.9937 0.9737 2.3127 -3.0602 -0.2235 4.8384 -1.6705 -3.7342 -6.4709 -1.8593 0.6131 -3.6045 -2.7138 -3.9940 -1.9482 -3.5200 -2.8476 -2.2906 -3.2839 -5.0838 -4.7064 -2.6645 -5.3676 -5.3754 -4.7817 -4.4464 -1.5785
-6.4883 1.9204 -13.7360 -1.1215 -0.2929 0.3390 -5.3102 -0.6987 4.4649 -2.2653 -3.2971 -16.2765 -1.3633 -0.3943 -4.1651 1.3251 -4.6576 -2.3990 -3.8067 -2.3986 -2.5404 -3.9803 -6.4770 -5.4202 -3.0451 -2.7876 -7.2764 -5.7055 -6.4664 -1.5821
-5.5885 0.5782 -13.7963 2.6529 0.8180 -0.2420 -4.4919 0.4055 2.3613 -2.4566 -3.1602 -16.7440 -1.5378 -1.8273 -5.4795 -0.0252 -5.1887 -4.2264 -5.5039 -5.0910 -4.3557 -5.4400 -8.2629 -8.4124 -6.8836 -3.6789 -7.8311 -6.6969 -9.1516 -6.6939
0.5874 -0.5683 -7.5209 4.8948 3.0518 0.1157 -0.6050 1.3311 2.6474 -2.3865 -5.3418 -4.6040 -0.8819 -2.3949 -6.8702 -8.1301 -2.5095 -4.5314 -7.0425 -8.0525 -3.5625 -5.1714 -8.4379 -9.9037 -7.6593 -6.2236 -8.1957 -7.5633 -9.3337 -7.7622
5.8555 0.9808 6.9652 1.7666 4.0680 2.4591 1.5098 -2.3436 4.6307 -1.3001 -4.4916 5.1178 -0.7349 -1.7575 -4.8896 -9.6150 0.1251 -2.0541 -5.1940 -5.2050 -0.9955 -2.3355 -6.0548 -6.3733 -2.6015 -6.1274 -6.3197 -5.9931 -6.3582 -3.5620
3.0547 3.3854 12.2652 -2.5969 3.2179 4.5911 -0.2158 -4.3688 5.2430 0.2319 -0.3520 3.4178 -0.9793 -1.4343 -0.9504 -3.5752 -0.2546 -0.0171 -1.6783 0.0632 0.2523 0.3532 -3.5181 -2.0992 0.3931 -2.4412 -4.0650 -4.4526 -5.3357 -2.5458
-6.2918 3.8659 -3.9462 -1.3356 1.6965 2.5825 -1.1113 1.6170 4.3001 0.2889 -0.0036 -1.1079 0.2256 -1.9743 0.4306 -1.4700 -0.8128 -0.9285 -0.3163 0.9520 -0.1587 0.6024 -2.8252 -1.5017 -1.6694 1.3403 -3.7544 -4.7240 -7.1195 -4.4182
-13.3163 2.2749 -19.5594 3.3977 0.8475 -0.6423 -0.9634 6.9715 3.6801 -0.7206 -2.1468 0.4913 1.8406 -1.7037 0.1538 -3.7679 0.8718 -2.2129 -0.3588 -0.6459 -2.2260 -0.0699 -2.7411 -1.9288 -1.8437 0.8940 -2.0366 -2.8280 -5.8729 -2.9694
-11.4050 -0.6558 -15.3820 4.1351 0.6641 0.2789 -3.7993 3.4183 4.8195 -0.4808 0.6542 2.4122 1.4144 -0.1242 1.7929 -1.3933 1.4227 -1.3779 0.7494 0.0768 -5.5342 -0.5926 -2.3449 -0.8052 0.7816 -3.4639 -0.0955 0.0633 -2.2865 -1.4357
-1.5411 -3.0623 -5.9419 0.7498 0.7570 3.3513 -3.9896 -1.2483 7.6388 0.8285 4.5615 -5.5811 -0.6536 0.6695 3.5444 5.3156 -2.3785 -0.9761 1.9148 0.8886 -6.4917 -2.8610 -2.9535 -0.9339 -0.7609 -7.1418 -3.7537 -2.6360 -3.9288 -5.0686
7.7794 -3.5291 -5.9208 -1.8209 1.1627 4.8161 1.9372 0.8997 10.0567 1.4887 3.1065 -17.4910 -2.1062 0.0917 2.7462 5.8796 -6.7953 -2.4685 1.6922 -1.1978 -4.3896 -5.7812 -4.2816 -3.2094 -5.3297 -7.6377 -8.9147 -7.9875 -9.9565 -8.9358
5.1664 -3.8015 -9.8941 -1.9040 1.2488 5.8243 1.9142 4.8214 10.0318 1.7453 2.1952 -16.7997 -1.7138 0.1708 1.9158 -2.2818 -6.6071 -2.5751 1.6726 -2.7030 -3.7447 -4.9844 -3.9961 -3.7677 -5.6797 -6.3968 -7.8552 -7.5272 -12.2705 -8.2493
-9.5396 -4.4434 -12.8257 1.2911 0.5348 6.4321 -6.4806 5.2473 8.1884 1.9219 4.9111 -3.8858 0.3099 1.3244 2.3408 -7.6938 -2.4148 -0.3629 2.5769 -1.1967 -3.7748 -0.7001 -1.8405 -1.6523 -2.9754 -4.9616 -3.6644 -2.6736 -9.6110 -6.9097
-17.3758 -3.6988 -13.2125 6.7962 -0.2604 4.2463 -6.3660 4.2826 6.5096 1.0372 3.5102 5.0613 3.1224 2.2164 1.6365 -2.4495 2.8052 1.8909 3.5223 0.9466 0.2197 3.1459 0.9609 0.7275 -1.3097 -2.7392 -0.6562 1.0684 -5.8256 -6.4961
