Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
-0.5979 1.5214 10.6820 1.2431 -3.3522 -4.6914 2.1890 4.7207 0.3970 -12.2909 -5.1328 4.3643 3.8949 -2.6720 -16.0513 -6.5593 6.3276 13.5679 -3.4075 -0.3384 6.1254 0.0653 -0.0457 -0.3931 -2.6481 10.7256 7.1437 -2.2490 -5.6424 -7.3495
0.4088 3.7553 10.1453 3.2043 -2.4254 -4.0205 3.8419 4.5864 0.7071 -12.6984 -5.4114 2.7330 3.5458 -3.5485 -16.6067 -7.4780 5.8501 14.2227 -0.6273 -1.3696 5.2241 0.5374 0.8072 -2.9535 -2.7233 12.0228 6.3601 -5.4871 -5.4069 -7.2785
1.3330 5.4872 6.9120 2.1972 -1.1966 -2.9416 5.8181 2.7899 0.8709 -16.2395 -3.6492 2.7983 1.3663 -16.5928 -13.0577 -2.2920 4.1501 14.7358 0.9827 -0.6591 12.9032 0.9274 9.3611 -4.0546 0.1387 5.6149 3.4807 8.9188 3.7426 -10.9694
1.9118 7.4642 4.0368 1.3780 -0.1427 -2.0795 6.5112 1.1768 0.6618 -15.3697 -5.0374 3.0389 -0.1330 -14.6809 -14.4636 -0.0083 0.9989 12.9717 -0.0519 -0.0532 12.3907 0.7145 8.8614 -4.8260 -0.0161 -2.2550 -0.6280 17.3194 4.8175 -11.7049
2.6359 7.5969 4.1683 5.8664 0.7341 -0.5590 4.1433 2.2003 0.4445 -5.9522 -8.5692 3.2783 0.3955 10.7253 -18.3806 -3.3656 -1.8749 10.8559 -1.4694 0.0508 0.6127 0.3355 -3.5143 -4.7846 -2.5639 -2.1116 -1.8104 5.1965 -6.1356 -7.6026
3.8381 6.4955 5.6641 12.6896 1.7303 1.0382 2.2834 3.2699 0.7823 5.6276 -9.9590 3.5513 0.7852 41.0030 -20.1180 -6.6557 -2.2510 10.9107 -2.5119 0.5057 -5.2328 0.5437 -10.5782 -3.1597 -1.7729 3.2101 -0.0532 -11.6610 -13.0756 -3.0123
4.3634 6.9156 5.5705 11.4162 2.4226 1.9733 3.4426 1.2488 1.3127 7.3759 -7.8602 3.9832 -0.1541 43.4430 -18.6647 -5.5469 -0.5906 11.2874 -2.6004 2.1729 4.0714 0.9535 -1.8315 -0.7987 3.2201 4.9733 1.1307 -8.8471 -4.4892 0.0548
3.8447 7.7404 5.6577 3.5690 2.2153 3.1088 4.1777 0.2331 1.1586 -0.6469 -4.2613 5.6235 -0.6726 15.5469 -13.5674 -2.1812 0.7843 9.9223 -0.4517 4.7476 12.8266 0.7360 9.7695 1.3362 7.9584 3.3009 1.7809 10.0954 8.9282 3.4477
4.0438 8.0749 8.8744 0.9290 1.7792 4.0282 4.6120 3.3655 0.5544 -3.7120 -2.1716 7.2336 0.4174 -0.1240 -7.5259 -0.3848 2.2282 9.3340 2.2576 6.7317 7.1194 0.2574 8.4262 3.6339 10.7363 5.0657 4.5059 18.4361 11.3428 11.3985
5.8769 10.8674 12.5057 3.4386 2.2705 3.5679 8.7070 5.6683 0.5044 0.8727 -2.0351 7.0952 2.1017 10.4055 -5.0995 -0.0977 5.4212 11.8608 1.1520 7.8131 0.3066 0.3255 -0.7369 6.4956 14.0740 10.7409 8.5749 7.7404 5.0911 23.4397
7.9342 15.7549 13.1003 3.6116 3.5232 3.0923 13.7137 4.9557 0.9071 -1.6114 -1.1920 6.8367 3.6303 7.7150 -5.9740 0.3501 8.9595 14.9785 -2.7670 9.2013 8.5832 0.5601 -1.0626 9.5601 18.6486 14.1692 11.8139 -0.8090 4.5992 30.2852
8.2941 17.2178 11.6962 2.3711 3.9997 3.7429 14.1030 5.1882 0.7583 -10.3393 1.1034 7.4622 4.9021 -12.6682 -5.6617 1.2229 10.6574 15.7459 -2.1418 11.1303 19.9220 0.2412 10.4243 12.4040 22.2427 15.0268 14.9596 8.7088 14.4044 27.5216
6.2652 13.2280 8.9023 2.5310 2.6920 4.0196 10.6089 5.7533 -0.0961 -6.4312 1.4452 7.7641 4.5422 -4.7052 -2.5861 2.6914 10.8282 15.2995 4.0719 12.7035 15.0918 -0.3180 19.6103 14.4413 23.9307 17.9281 18.2177 24.3371 23.9001 23.4844
3.0224 7.9576 4.2892 2.4181 0.6702 3.2387 6.4095 3.0785 -0.8478 10.0416 -2.3020 7.7686 2.0450 35.3791 -1.1149 3.5264 10.1414 15.4389 7.5744 12.9927 2.3058 -0.6701 15.8370 14.9517 23.7139 19.3408 18.1388 25.9833 22.3077 24.1500
0.5211 5.4260 0.5994 1.3963 -0.4022 2.3141 3.2105 -0.7037 -0.9028 16.5152 -6.1432 7.2403 0.0099 54.2270 -4.7559 1.1995 8.5271 15.0001 4.5398 11.2725 1.6599 -0.9874 5.7431 13.7629 20.9425 12.9474 13.1793 11.8561 11.9717 24.5313
-0.5062 6.0595 -0.2794 -0.1524 -0.5993 1.4673 2.5301 -1.8684 -0.3804 2.5887 -5.2948 5.3231 -0.2826 23.8849 -10.0673 -2.4673 6.1496 13.0594 0.6237 8.5470 9.0759 -1.0979 2.9558 11.3457 17.1162 4.9787 7.5105 -1.4863 4.3516 20.9639
-0.8340 8.1987 -1.6206 -1.4776 -0.9362 0.6477 3.5457 -1.3531 0.1683 -16.1532 -2.9518 3.4167 -1.2402 -18.3731 -13.6649 -3.6774 2.6645 11.4478 0.5943 7.1684 5.7030 -0.5493 9.5271 8.7188 14.9101 4.3344 4.7909 -0.2668 5.5237 15.9913
-1.6974 9.4505 -5.7980 -1.0353 -1.6445 -0.5451 3.8070 -2.4345 0.4087 -19.1439 -5.5144 2.1386 -3.8472 -20.3006 -16.8742 -4.5429 -1.9467 10.5842 2.1188 6.8834 -7.1797 0.2556 14.1566 6.6121 12.9553 5.1417 2.7613 8.6660 9.3949 9.6294
-3.3493 8.4022 -9.0805 -1.1916 -2.2194 -2.6187 3.5823 -6.1544 0.6200 -6.3892 -10.6335 0.0458 -6.1180 12.5653 -17.7631 -8.1263 -5.8049 8.2243 1.2849 5.1887 -12.0328 0.6149 8.1154 4.3744 8.1056 -1.1433 -1.6647 7.4864 7.0337 2.8918
-3.8486 6.3065 -8.2890 -2.9381 -1.5990 -3.3446 3.1840 -8.8795 0.9639 2.7763 -10.6874 -1.4901 -7.0458 25.3735 -12.1713 -11.2189 -7.2232 5.2081 -1.3539 2.1949 -6.2034 0.5898 -3.2944 1.5822 1.7704 -8.4011 -6.1461 -5.9315 -1.2687 2.1534
-1.7479 5.1220 -7.0059 -0.6489 0.7034 -0.7202 0.9918 -6.8187 0.8558 -0.4224 -5.6050 -0.6426 -6.7452 3.7394 -3.4683 -11.5271 -6.9174 5.0413 -2.6519 -0.0206 -3.7405 0.4073 -7.7089 -0.6735 -2.3969 -8.6212 -6.9691 -15.4176 -7.9677 4.8827
0.1156 4.4282 -8.4596 3.8668 2.4885 1.5421 -1.6916 -3.3690 0.1022 -2.3385 -2.2569 -0.0971 -5.0369 -7.4431 2.1221 -12.5895 -6.9144 6.5306 -1.5621 -1.7359 -10.5439 0.0207 -1.9265 -2.3121 -4.6685 -6.6056 -5.5556 -10.6326 -8.4817 1.6870
-1.3643 3.1500 -9.3749 0.6809 1.2303 -0.3164 -1.9946 -4.0791 -0.3362 4.0271 -4.1041 -1.6162 -2.8561 8.7480 2.7791 -15.1176 -7.8293 5.9836 -0.2530 -3.9692 -16.1041 -0.2899 4.2586 -4.3911 -7.2829 -6.7295 -4.8054 1.4113 -5.0568 -2.5130
-3.8188 3.0559 -7.1250 -8.4898 -1.3632 -3.4585 -0.4371 -7.5913 0.0549 5.7256 -8.5339 -2.6073 -1.5151 19.2945 -3.5550 -14.3007 -7.4560 5.2324 -1.1821 -5.3255 -10.9048 -0.2098 2.3517 -5.6041 -8.9350 -3.7845 -3.6370 7.9155 -3.3404 -0.2040
-3.9122 5.1467 -4.3050 -12.7776 -2.0173 -4.6366 1.3953 -9.4526 0.4862 -1.9494 -11.4276 -2.2825 -0.7791 13.2399 -15.4854 -9.0923 -4.2660 7.4903 -3.2858 -4.8916 -1.0829 0.0304 -4.0930 -4.0375 -7.0297 1.4612 -1.6128 2.4787 -6.5304 -1.9031
-2.8602 4.6877 -2.3832 -9.2781 -1.2846 -4.6679 2.1508 -7.8730 0.5233 -6.2465 -9.8053 -1.9770 -0.2624 9.9418 -20.3517 -3.6314 -1.2333 10.0176 -2.8594 -4.1893 1.7256 0.2728 -5.8677 -1.6119 -3.3332 0.3211 -1.8566 -8.5704 -10.3175 -12.0591
-2.0756 -1.1846 0.1227 -2.7262 -0.9615 -3.4290 -0.0512 -3.2804 0.6962 -1.7948 -3.8124 -0.2898 0.0112 11.1190 -10.3653 0.7481 -1.0748 9.9571 0.7773 -3.5751 -1.2871 0.6108 0.1094 -0.9508 -1.7026 -4.0313 -3.3705 -8.6922 -6.9616 -13.8752
0.1912 -5.0827 2.1620 2.8447 0.0991 -0.2759 -2.8611 1.2586 1.0509 3.6154 1.2402 3.1846 0.7595 10.9698 0.9286 4.8806 -0.8666 9.6031 2.9834 -1.8959 -0.4413 0.7451 6.6958 -0.9461 -2.3944 -0.9393 -0.8116 6.2074 1.7030 -3.4572
4.3490 -0.0066 2.0012 6.7054 2.8497 1.9949 -0.7218 2.8584 1.0656 3.3563 0.8411 4.6905 2.0515 11.8002 -1.0815 6.6472 2.4043 10.1721 0.5881 -0.2328 5.3915 0.5234 4.3596 -0.4102 -3.4584 5.6556 4.0545 14.8529 3.9584 2.6830
7.4832 8.1087 2.8553 8.2683 5.1343 1.4592 5.3786 3.0761 0.9429 -3.6919 -0.9775 3.0754 2.7676 2.1494 -8.1349 5.4662 6.1186 9.9898 -2.6565 -0.3586 9.9146 0.5972 -5.1305 -0.6450 -4.4936 6.2329 4.4618 1.9311 -3.7780 2.9884
7.6412 9.5947 6.8990 5.3637 5.1565 0.0798 9.1148 3.1186 1.2471 -9.9150 1.5266 1.4622 2.6726 -17.0749 -5.2624 5.1643 6.8118 9.8176 -3.8784 -1.2197 10.8494 1.2390 -8.6852 -1.5305 -5.2253 5.1295 2.3262 -13.3827 -10.0825 6.9546
6.2025 5.0925 9.0811 0.4906 4.0829 -0.5204 8.8496 0.8370 1.6074 -2.4865 5.0650 0.8947 1.9849 -8.1872 3.5068 6.9255 4.8478 11.2398 -5.8292 -1.3614 9.4045 1.5701 -0.9110 -1.5854 -4.2029 8.1671 4.0340 -6.6023 -5.7835 8.5794
5.0531 1.2784 6.3820 -0.4719 3.4996 0.0138 6.4290 -2.6993 1.2673 14.4140 3.4715 1.3241 0.3558 32.9537 4.9131 8.0704 1.9971 12.7392 -7.5395 -0.9953 6.2272 1.0100 7.0893 -1.2367 -1.4522 9.5170 7.5085 12.0549 2.5423 3.9913
4.2647 0.3792 3.5803 1.0584 3.1981 1.7671 2.5013 -3.3700 0.4776 19.4932 -0.7155 3.8732 -1.2220 50.3449 -0.7405 8.2779 -0.0129 12.7833 -5.0350 -0.0090 3.8814 0.2166 5.0452 -0.7326 1.2278 6.3460 8.0705 15.2474 3.9809 2.9658
3.6178 0.9304 3.7094 0.8800 2.4808 2.6520 0.2804 -1.3991 0.0597 6.9232 -0.5778 5.6614 -0.9986 22.2490 -4.4565 9.0879 1.1263 12.4116 -1.9909 1.5792 5.3439 -0.1089 -1.7361 1.0717 3.5809 5.8532 8.1965 1.4181 0.1132 3.8539
3.4918 1.9997 4.3116 1.9784 1.5107 0.9188 3.1302 0.4943 0.0877 -6.5997 3.3075 2.8288 0.1297 -6.6587 -4.8987 10.2708 4.8393 12.6555 -2.6374 2.7040 8.0712 -0.0857 -1.2903 3.5518 6.5533 10.2095 11.3748 -6.6336 0.5964 -0.4267
3.4551 2.3532 4.2011 6.3295 0.7023 -0.8776 6.7085 2.4400 0.1166 -9.5182 4.8799 -0.6506 0.2190 -8.8236 -4.3556 11.1266 6.4819 12.8729 -2.1717 3.6289 7.5371 -0.0020 8.0868 5.2899 9.2140 13.5774 15.7699 3.0731 7.2536 -0.8235
2.8356 1.2270 4.3019 8.1113 0.2486 -0.1074 5.7951 4.3469 0.1299 -6.2915 3.8568 0.6262 0.0674 -4.2325 -0.5449 11.7674 4.3090 12.1761 2.2358 5.5927 5.8061 0.0942 15.0654 7.0593 10.5559 14.1709 17.8372 17.9774 12.7061 7.9829
2.1937 0.7515 3.7184 4.8604 0.3169 1.3569 3.8939 3.8337 0.2869 -3.2793 4.1632 3.7084 0.8373 -5.8461 5.1637 11.9765 1.7076 10.4994 5.2748 7.7446 7.4095 0.1167 10.6718 9.3500 11.8449 13.2741 15.6979 19.9048 11.9001 15.0799
1.8616 2.0884 1.0745 2.4841 0.6007 1.1287 4.6689 1.0432 0.3537 -1.3327 4.6385 3.8411 1.0272 -2.9983 5.6646 11.2793 0.3842 8.4224 4.8751 8.3293 9.7646 0.0313 1.5688 10.2279 12.9194 9.2805 10.4707 7.1961 7.3486 15.5720
0.7351 1.4990 -1.9858 3.4860 0.0875 0.2151 3.9579 -0.7187 0.1968 0.2566 2.9002 2.4605 -0.2894 5.6804 1.9720 10.2106 -0.6957 7.1873 4.7626 7.8668 7.3939 0.0794 0.4922 8.8113 11.4629 4.1034 6.5407 -4.1393 4.5489 13.7441
-1.3951 -3.0321 -2.4278 3.4587 -1.5284 -0.0421 -0.0213 -0.1262 0.2149 1.8510 2.0531 2.3371 -1.1264 10.3419 2.4065 9.8668 -0.8811 7.8010 5.6916 8.1734 1.4588 0.4097 7.7197 7.3675 8.8066 2.7882 6.3166 -0.4322 6.1435 8.9582
-2.6549 -5.9872 -0.4041 1.1260 -2.8281 -0.4768 -1.3283 1.1102 0.6041 2.6145 3.5426 2.5199 0.1195 10.3303 5.3545 10.1402 0.5887 9.4429 5.7134 9.1820 -2.2000 0.7178 12.2751 7.6699 8.4673 2.7213 6.5214 11.1477 8.9880 2.0461
-2.5244 -3.5651 0.8926 -0.9817 -2.8699 -1.5929 1.2158 1.3602 0.8383 -0.3453 2.8459 1.7462 2.2489 7.4785 1.7313 9.9481 2.2456 10.4320 5.3902 9.0668 -1.4263 0.6921 8.5809 8.3811 8.7982 -0.9771 4.1992 11.9236 7.0605 0.8325
-3.3037 -1.4627 -0.2631 -2.6673 -3.2225 -2.5719 0.8008 0.7813 0.5607 -7.3517 -0.8512 0.7871 3.2962 -2.4986 -5.9687 8.6339 3.3442 10.2390 5.6037 7.3454 0.0899 0.5758 2.4889 8.0793 6.5649 -4.1671 1.4948 -1.0620 0.6745 5.9967
-5.8405 -4.3716 -2.5908 -3.8687 -5.1470 -3.4021 -3.4431 0.4125 0.3464 -12.5943 -2.5458 -0.4960 3.0196 -14.7488 -6.9449 6.0417 4.3574 9.3037 5.5546 5.4016 -0.5560 0.7315 2.4397 7.5280 4.0529 -3.0439 0.8684 -10.1696 -1.1369 10.1809
-7.8383 -7.7710 -4.3301 -3.9276 -6.8147 -4.3164 -5.1791 -0.2079 0.7271 -10.3989 -1.8262 -3.0592 2.2531 -13.9939 -1.6722 2.8311 4.1806 8.3561 5.1891 3.8478 -0.6501 0.9312 9.2147 7.1790 3.7733 -2.2060 1.7888 -2.4172 5.8454 12.9222
-7.5703 -7.0378 -5.0252 -4.9283 -6.0647 -4.0949 -3.6838 -2.4445 1.0401 -3.6099 -2.3662 -5.1581 1.2014 -1.3619 0.9421 0.5678 2.0529 7.9610 4.1173 2.2121 1.5406 0.7456 13.6554 6.1226 3.3000 -2.8732 3.3673 11.8575 11.6841 15.8751
-5.5112 -3.3957 -4.8993 -7.8055 -3.4609 -2.3523 -2.5366 -5.1463 0.4134 -0.6030 -3.2898 -4.5263 -0.0719 2.7293 -0.4900 -0.3116 -0.0590 7.5740 1.5706 0.5184 1.3461 0.3049 7.4105 4.1036 1.0561 -0.6986 4.2721 12.9211 6.3906 13.9731
-2.9449 0.6433 -4.0269 -9.2455 -0.8925 -1.0396 -1.1286 -6.2331 -0.5083 -2.4999 -2.7561 -2.8576 -1.1966 -4.1953 -2.6767 -0.8206 -1.4871 6.0378 -0.0888 -1.3562 -3.3458 0.0681 -3.5543 1.5777 -1.0257 2.1431 2.3231 -0.5786 -3.7785 7.6779
-0.9028 2.6836 -2.7813 -6.8269 0.8484 -0.6355 0.4490 -6.0903 -0.4203 -1.8392 -3.0261 -2.2439 -2.6718 -2.0435 -5.6530 -0.9319 -3.9474 3.0951 0.4917 -3.8443 -6.4944 0.1229 -6.0123 -1.1951 -2.2166 1.2444 -1.3135 -8.9409 -5.9235 4.3437
0.9232 1.9760 -1.5441 -1.4573 2.2870 0.9572 -0.7366 -4.6458 0.2568 2.1012 -4.7162 -1.0279 -4.9095 8.1196 -8.5958 -0.0849 -6.2537 -0.3368 0.2411 -6.0789 -5.6879 0.0940 -0.1790 -3.6488 -3.2749 -0.2125 -2.7449 -0.0825 -0.2940 3.3062
3.6450 2.3758 0.7803 5.1861 3.9829 3.5336 -1.9075 -0.4581 -0.0008 2.2483 -5.1444 1.2322 -6.2072 6.9494 -9.1701 0.4998 -5.8070 -2.4990 -1.2452 -6.9171 -7.0825 -0.2280 1.2221 -5.0053 -3.2427 0.2786 -1.9318 11.6860 1.8079 -0.3667
6.5641 6.0646 4.8880 10.0025 5.6174 4.4358 1.4423 3.6447 -0.9091 -1.1238 -4.0369 1.3444 -5.3283 -1.1497 -9.1845 -0.3254 -4.4605 -2.1329 -2.2130 -7.0455 -11.2728 -0.4115 -5.7125 -5.2114 -1.6519 -0.0487 -1.9433 7.2915 -4.0105 -4.4499
7.3126 8.9926 7.6557 8.3021 6.2601 3.5222 5.0560 2.3336 -0.8393 -4.4466 -3.7759 -1.0951 -4.5924 -5.1302 -13.0788 -1.3405 -5.0538 -0.7739 -4.9404 -7.6495 -10.5423 -0.1373 -10.9548 -5.1412 -1.3696 -0.5690 -2.5200 -7.2314 -9.5544 -4.2643
5.3174 8.6741 5.6375 1.2777 5.2491 2.3507 3.7224 -2.5910 0.0273 -10.5420 -5.6371 -2.5960 -5.8541 -13.3391 -20.9298 -1.0290 -6.4719 -1.2668 -8.4440 -8.2377 -4.8667 0.0320 -6.7208 -5.4403 -4.0793 0.9980 -1.2258 -10.0254 -6.0734 0.0258
2.9218 7.5926 1.0023 -1.8690 3.1509 1.0531 0.9167 -3.6285 0.1154 -18.3185 -8.1836 -1.9480 -6.4625 -25.6162 -26.3446 0.3010 -6.9481 -3.1546 -6.4134 -7.4490 -2.7183 -0.2471 1.7952 -5.2880 -6.4680 1.7616 1.0232 2.9050 3.0916 4.6261
2.1112 6.9919 -1.5038 2.1245 1.5152 0.0293 0.4334 0.2886 -0.4788 -21.1207 -8.4072 -0.8855 -4.0795 -29.8803 -24.4598 1.4331 -5.9460 -3.2045 -0.8989 -5.3125 -5.2137 -0.2623 3.5683 -3.6255 -5.5332 -0.1149 1.4532 12.2358 6.2850 7.2582
2.1473 5.7160 -0.7651 5.1311 1.0467 0.1899 0.2474 2.9137 -0.3436 -18.8392 -6.2106 -0.2939 -0.9856 -26.7139 -19.7329 1.9627 -2.5776 -0.5905 -0.1166 -3.4346 -5.0781 0.2932 -2.6679 -1.2341 -3.1805 -0.3632 0.5842 5.0839 0.1245 9.0951
2.1375 4.0231 1.9163 4.0203 1.1516 0.7692 -0.5079 2.5360 0.5276 -15.9712 -4.8500 0.0364 0.5899 -21.0016 -18.6358 2.9344 2.0272 2.4193 -3.0021 -2.6007 0.6534 0.6535 -5.3738 0.2544 -1.9505 3.6028 1.3898 -6.2041 -5.3673 9.8875
2.7794 3.0643 5.1495 4.6075 1.2783 0.8566 0.0933 3.3708 0.9089 -14.4145 -4.4816 0.3140 1.8933 -14.8656 -19.0922 5.3770 4.3493 4.4462 -3.6228 -1.5824 6.8972 0.5228 2.0607 0.8636 -0.8472 7.6834 4.2728 -3.9824 -1.6438 7.1943
3.3703 2.4512 6.2126 5.6157 1.0466 0.7653 1.3110 4.9976 0.5744 -12.9104 -2.5702 0.9577 3.7070 -11.6150 -15.5903 8.1920 3.8794 6.0328 -2.0863 0.4679 8.3359 0.4041 10.2301 1.9491 1.6935 8.3020 6.5906 8.4763 6.2300 3.0744
2.0676 1.2657 3.7338 1.5256 0.0899 0.2811 1.3412 3.3289 0.3435 -8.0440 -0.2300 1.9675 4.5276 -6.1699 -8.5292 9.1246 3.7765 7.3271 -0.5542 2.2857 6.5102 0.3978 8.6356 3.6118 4.3304 7.5684 7.0357 14.4234 7.7921 2.5780
-0.1635 -0.2906 0.3377 -3.0599 -1.1523 -0.9020 0.8711 -0.0463 0.4586 -1.1695 0.5483 2.4145 3.7393 3.9287 -2.2067 7.8447 5.0833 7.8347 -0.3537 2.8518 6.2404 0.3193 0.8294 4.5096 5.0815 6.5123 6.5117 7.6917 1.9089 5.3110
-1.3173 -1.3837 -1.9668 -2.9321 -1.8967 -1.7057 0.2817 -1.2637 0.6209 -1.2656 1.2690 1.9379 2.4048 2.2452 0.1317 6.1066 5.2523 7.8053 -2.5881 3.1751 6.9886 0.3874 -2.2429 4.3210 4.5191 2.4760 5.1271 -2.9894 -2.8740 6.1618
-1.3807 -1.3186 -3.0383 -1.4671 -1.8248 -1.2682 -0.8678 -0.3609 0.9568 -9.9571 2.5249 1.6746 1.4498 -16.3016 -2.0685 5.1273 3.0704 7.3307 -3.4626 4.0454 4.5206 0.7245 2.7134 3.8066 3.7444 -2.7783 2.4023 -6.3608 -0.6219 2.0236
-0.4271 -0.5723 -1.3572 1.0001 -0.8853 -0.3897 -1.0855 2.1717 1.4456 -13.8381 2.5500 2.3418 1.2727 -24.1482 -4.4988 4.7960 0.7869 5.5556 1.1698 4.4755 -0.3192 0.9736 7.3776 2.7313 1.7394 -5.1145 -1.0927 -0.3598 4.1115 -5.0140
1.0852 -0.8630 1.9685 6.2150 0.1759 -0.1709 0.2212 4.9790 1.4477 -5.6058 1.6480 2.8236 1.4463 -6.6120 -2.4817 4.8448 -0.0643 3.0961 5.7114 3.8025 -2.1917 0.8742 2.9320 0.7315 -1.8817 -6.6323 -4.5089 4.3361 2.4905 -8.6739
0.9652 -2.2029 1.7936 8.0465 0.1788 -0.4489 0.1929 4.1024 0.9292 0.6889 1.3000 2.2692 0.4960 5.8382 -0.1816 4.7569 -0.8540 2.1213 3.3426 2.8786 -0.5040 0.6235 -7.3112 -1.0130 -4.7769 -9.8240 -7.3393 -3.3978 -6.5283 -6.7123
-0.9963 -2.3828 -2.4184 4.3715 -0.5273 -0.4445 -2.4709 0.6231 0.6582 -7.8303 0.7651 1.3591 -1.9229 -12.5473 -4.3809 3.2344 -2.5107 2.0231 -0.8009 1.8329 -1.4206 0.4645 -11.6814 -1.9380 -5.7737 -11.7037 -9.5023 -17.1219 -14.1376 -6.0238
-2.1481 -1.1142 -5.9298 3.7707 -0.7419 -0.3658 -4.7364 0.0418 0.6713 -18.7334 -1.3679 0.1702 -3.8869 -33.4403 -11.3450 -0.2213 -4.5698 0.0473 0.5322 -0.5915 -7.8670 0.2640 -6.4094 -3.5675 -6.7953 -10.5235 -10.8296 -18.5767 -12.8881 -10.6554
-1.8374 -0.5119 -7.0666 6.6743 -0.4336 -0.7829 -4.4832 0.4904 0.3695 -12.6649 -4.5130 -1.8406 -4.0897 -17.0668 -12.8104 -4.0234 -7.2276 -2.8045 2.8740 -4.0865 -13.8024 -0.0807 -0.6999 -6.3556 -8.7472 -8.7716 -10.4987 -5.5665 -6.8981 -14.8632
-1.5525 -0.6352 -7.0886 3.3729 0.1824 -0.8519 -3.4047 -3.2597 0.0137 3.4591 -6.0306 -3.4592 -3.5402 16.1989 -8.5689 -6.4311 -9.7870 -2.8844 -0.4441 -6.2793 -13.4313 -0.1843 -3.6495 -8.1160 -9.8543 -9.1397 -9.2755 2.1166 -6.2703 -15.1097
-0.9215 0.5072 -5.6381 -3.4259 1.4682 0.5261 -3.1611 -6.9235 0.2576 6.0424 -4.1848 -3.1014 -3.3254 14.0149 -4.5783 -7.1567 -10.1034 -0.5746 -5.8404 -6.1865 -9.2051 0.0963 -12.1503 -7.3861 -9.0793 -11.1981 -9.4329 -7.3960 -12.3714 -13.2439
