Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
-0.0127 2.8625 1.4295 -0.5665 0.9053 2.1065 2.5139 1.9509 0.6305 0.5345 3.4921 -0.4791 -0.1753 0.0207 3.8027 0.1244 -3.1205 -0.7556 0.9219 1.2682 -5.1809 -3.8736 -1.0886 0.1674 1.2218 -8.0597 -6.0800 -3.5822 -6.1225 -1.3679
-1.0042 0.0096 0.3779 0.0719 1.4820 2.4741 -1.6828 1.3217 0.2509 0.9738 3.7957 -0.2568 0.1646 0.3260 4.0309 -5.9547 -2.3353 -0.5708 1.1553 0.3314 -3.8603 -3.1441 -1.0049 0.2165 -0.6452 -3.4733 -5.4936 -2.3916 -5.0903 -2.1632
0.0144 1.3612 1.1363 0.4341 2.3055 3.7176 0.5286 1.7079 -0.1834 1.5532 4.3666 0.5533 0.1832 0.1393 3.8679 -2.8458 -2.1416 -0.4943 1.4936 1.4552 -2.6256 -2.0580 0.0206 1.1540 0.8662 -0.9498 -3.2963 0.9429 0.1836 1.2552
4.5675 4.3095 2.3836 0.1255 2.6118 4.2142 4.7461 2.5318 -0.2087 1.3324 3.7540 0.6136 0.1529 -0.3234 2.8482 5.0390 -1.9624 -0.2789 1.5371 2.8066 -2.0042 -0.9951 1.7327 2.1544 4.5369 -2.5491 -0.7712 2.5973 4.3849 7.5356
8.0864 5.4194 3.1904 -0.3720 2.3664 3.1777 5.6612 3.0401 0.3890 0.7682 3.0683 1.1760 1.1398 -0.2507 1.9643 7.8008 -0.4834 1.1826 1.9979 3.2220 -0.5928 0.9082 3.1083 2.3938 6.3181 -2.4691 0.5114 1.5423 2.8753 11.3708
6.6859 4.9321 3.8019 -0.2053 2.0571 1.7450 4.8650 3.4736 1.2581 0.7976 3.4978 2.7423 2.7697 0.3062 2.3445 5.5964 1.2191 3.3149 2.9162 2.6858 1.1797 3.2178 3.6346 1.9602 4.7417 1.3017 0.9252 0.5816 -1.0904 7.9101
3.9127 4.5099 4.3307 0.8080 1.8009 1.1334 4.9047 4.1815 1.8396 1.0183 4.0572 3.6328 3.8288 0.8204 3.3651 4.3046 1.5824 4.2019 3.0522 1.9937 2.3172 4.6213 3.8263 1.3836 2.6276 5.0652 2.8669 2.0445 -1.8665 1.2298
3.9658 4.6501 4.6975 1.8619 1.7087 1.2434 4.8448 4.5155 1.7465 0.6193 4.2013 2.7319 3.4585 0.6576 3.3125 3.7316 0.1682 2.6296 1.4045 1.6095 1.2190 3.2773 2.5748 0.1178 1.4759 3.6089 2.9967 3.5725 -0.8766 -1.1971
5.2291 5.0138 4.8033 2.2788 2.1313 2.1412 4.0478 3.7131 0.9353 0.0302 4.4462 0.8716 1.6329 -0.6596 1.7512 1.0914 -2.5164 -0.6045 -1.5022 0.5146 -2.3978 -1.1441 -1.4303 -2.6858 -0.9054 -1.7674 -1.8507 2.1433 -2.9566 -1.5139
4.7513 5.6686 4.6144 2.3396 2.8844 4.2005 4.2708 2.4884 0.0336 -0.0387 4.2886 -0.1813 -0.1669 -2.3211 0.0992 -1.1207 -4.4707 -3.1324 -4.0713 -1.9832 -4.9159 -5.1992 -5.7832 -6.0173 -4.5752 -3.6097 -5.5801 -1.4804 -7.1124 -4.7608
3.3107 6.7096 4.4585 2.4336 3.3081 5.6555 6.0160 2.0360 0.0330 0.2071 3.2040 0.0755 -0.1758 -2.6269 -0.1822 0.2353 -4.0684 -3.5053 -5.0295 -4.1962 -4.5094 -5.6871 -6.9712 -7.6384 -5.8634 -2.4987 -4.5277 -4.7279 -8.4660 -6.7708
3.4639 6.6561 4.0346 2.2794 3.0416 3.9591 5.8514 2.0834 0.6723 0.2624 1.9163 -0.0088 1.0399 -1.4817 0.6828 1.7966 -2.7062 -2.6653 -4.3344 -4.3296 -4.1125 -4.0227 -5.3750 -7.0744 -4.2947 -5.1269 -4.0554 -5.4475 -6.6777 -4.3486
5.2849 4.4697 2.6367 1.6320 2.1965 0.6703 1.7216 1.7205 0.4955 -0.0653 1.0307 -1.1569 1.3564 -0.8464 1.2163 -0.8315 -2.4981 -2.1850 -3.1860 -3.2936 -4.5985 -3.2249 -4.1056 -6.4125 -3.9108 -8.1451 -6.1366 -3.9606 -5.7989 -3.4204
5.0575 2.3092 1.2680 1.0014 1.2606 -0.1968 -1.6863 0.9551 -0.3362 -0.5165 0.6297 -1.3201 0.6083 -1.5740 0.7707 -4.7206 -2.8801 -2.1833 -2.8020 -2.9588 -3.3422 -3.3779 -4.2753 -6.9111 -5.9324 -3.9354 -6.0787 -2.8270 -6.8848 -5.8540
0.9694 2.1336 1.3627 1.0707 0.7943 1.0798 -0.0215 0.2735 -0.0695 -0.4216 0.7418 0.0332 0.4526 -2.0010 0.2793 -4.3690 -2.5597 -1.8929 -2.8558 -3.3070 -0.7100 -2.7962 -4.2574 -6.7823 -6.9470 3.6104 -2.3004 -1.8620 -6.7787 -5.7098
-1.7472 2.8291 1.9912 1.6325 0.7958 1.1731 3.2324 -0.0507 1.0049 0.3465 0.9660 -0.0388 0.8094 -1.1259 0.5734 -0.6172 -2.5055 -1.4372 -2.2209 -3.1269 -0.6279 -1.9964 -3.4160 -4.8995 -5.2260 4.3863 0.1893 -0.0861 -5.0199 -2.1499
0.6771 3.1999 1.6085 1.5574 0.7237 0.2990 3.6437 0.0109 0.7946 0.9104 0.8955 -2.2859 0.0861 -0.2548 1.2471 1.8727 -3.6419 -1.5874 -1.0984 -2.1457 -3.8944 -2.7831 -2.8771 -3.4510 -3.3140 -2.8577 -2.7662 -0.7631 -5.5502 -0.6269
3.0745 2.7755 0.2260 0.0182 0.2779 0.8870 2.0662 -0.2287 -0.7400 0.7788 0.5152 -3.9496 -1.4736 -0.3020 1.6544 1.5714 -4.6155 -2.1741 -0.6418 -1.2603 -6.4901 -4.1421 -2.5026 -3.7796 -3.5084 -9.8908 -7.1434 -4.3580 -8.5074 -2.9532
1.4528 0.7069 -1.6979 -2.3274 -0.2067 2.4741 -0.0196 -1.9154 -1.7945 0.6186 -0.2440 -4.8798 -2.3979 -0.6344 1.7030 -0.3875 -4.9745 -2.5277 -1.0326 -1.6078 -6.5717 -4.2422 -1.8515 -4.3240 -4.9155 -11.6252 -7.3468 -5.2352 -8.7784 -5.8287
-0.5598 -1.7953 -3.2940 -3.7437 -0.2414 3.1348 -2.2353 -4.7892 -1.6850 0.8390 -0.9885 -6.7125 -2.5579 -0.7535 1.3048 -3.3253 -5.9724 -2.6594 -1.6420 -3.6818 -6.8436 -4.4302 -2.3664 -4.6640 -6.2228 -10.5024 -6.1809 -2.9826 -6.4445 -6.8560
-0.7657 -2.3917 -3.3766 -3.4602 0.0641 2.3647 -3.1978 -6.8435 -0.8439 0.8697 -1.2323 -7.5751 -2.3019 -0.5982 0.1668 -6.1271 -6.6673 -2.5037 -2.2006 -6.3429 -7.6629 -5.6895 -3.8486 -5.8367 -7.6157 -7.9881 -7.2879 -3.1464 -6.5806 -7.1182
-1.1379 -1.9390 -2.6879 -2.4497 0.1554 0.2143 -2.8738 -6.7489 0.2287 0.4139 -1.8578 -5.9718 -1.4799 -0.1807 -1.4010 -6.4577 -5.2675 -1.8387 -2.5749 -7.3663 -6.3894 -5.8912 -3.4557 -6.8718 -8.6047 -4.0413 -6.7301 -4.9716 -7.7381 -7.9622
-0.9041 -1.9882 -2.5841 -1.5315 0.0200 -2.3048 -2.8261 -5.2009 0.7298 -0.1301 -3.1689 -4.4886 -0.7310 -0.0721 -2.2402 -4.2175 -3.3171 -1.5360 -2.5137 -6.3759 -4.0861 -4.7494 -1.4880 -6.5912 -8.1365 -2.4562 -3.3871 -4.0959 -6.2202 -8.2364
2.6583 -1.2491 -1.8710 -0.5237 0.2784 -2.2920 -2.8062 -3.6465 0.2408 -0.3811 -2.7255 -4.2765 -0.8695 -0.6629 -1.6567 -3.1030 -2.8274 -2.3284 -2.2622 -5.5549 -3.7488 -4.8184 -1.4236 -6.4710 -7.5541 -4.6124 -3.3465 -3.1891 -6.5143 -6.9531
6.7704 0.5768 0.5003 0.3822 1.0255 1.1953 -1.4665 -2.8366 -0.3617 -0.0724 0.6824 -3.5049 -1.0752 -1.2461 -0.4830 -4.6594 -2.8133 -3.0073 -2.2407 -5.8580 -4.3860 -5.7898 -3.2387 -7.3868 -8.6181 -5.9610 -6.4702 -5.7218 -11.2964 -5.8602
4.1491 1.2145 2.1523 0.6466 1.2862 4.1438 0.9337 -2.5431 -0.0773 0.4465 3.3223 -1.9631 -0.3041 -1.1639 -0.0128 -5.0658 -2.1700 -2.3869 -2.1183 -5.4074 -3.5669 -4.8431 -3.6317 -7.2393 -9.3858 -4.3567 -5.9023 -7.8256 -13.4896 -6.0773
-4.7334 0.3020 1.1918 0.5912 0.3878 2.7791 2.6026 -2.1420 0.7916 0.0688 1.7452 -0.5449 0.7398 -0.6670 -0.4494 -2.3831 -1.3053 -1.2860 -1.3687 -3.2247 -1.6061 -2.2789 -1.7541 -4.8295 -7.3581 -1.6091 -2.2983 -5.7020 -9.5849 -5.2955
-8.6797 -0.0431 -0.0526 0.9249 -0.7051 -0.6903 2.4719 -1.2938 1.2541 -1.0485 -1.2379 0.9472 1.0950 -0.1473 -0.9813 0.1551 -0.1865 -0.5706 -0.3152 -1.0544 -0.1076 -0.6965 0.6622 -2.0869 -4.0418 0.7736 -1.6242 -1.4159 -4.5729 -1.5855
-3.4239 0.9901 0.7588 1.5677 -0.8008 -1.8388 1.9284 -0.1940 1.1723 -1.1948 -1.5371 2.2586 1.2788 0.2522 -0.7168 1.1927 1.4085 0.3720 0.3348 -0.3259 0.7186 -0.0408 2.4992 -0.6673 -1.7304 1.9552 -2.3956 1.7402 -1.4031 2.4094
1.3764 1.9755 2.0643 2.0140 -0.2542 -0.6421 2.3171 0.6149 1.2726 -0.0887 -0.3822 2.4717 2.0573 0.5071 0.4688 2.4011 2.7126 1.7702 0.4401 -0.5467 1.9606 1.6469 3.4121 -0.0825 -0.3393 2.8895 0.8456 3.2485 0.3658 2.4623
1.3037 1.7155 2.3442 2.3267 0.1034 -0.0562 2.4195 1.0058 1.5436 0.6483 0.0182 1.5212 2.9344 0.6558 1.5775 3.1634 2.9035 2.4568 0.2723 -0.7895 2.9847 3.8024 3.2460 0.2920 0.2334 3.7513 5.7617 4.8054 0.5943 -0.2046
3.0806 1.4678 2.9112 2.6644 0.1659 -0.6735 1.8079 1.4325 1.1315 0.3062 0.7635 0.3371 2.9262 0.4666 1.7436 2.8290 2.1234 1.7717 0.0016 -0.1587 1.7217 4.0428 2.4820 0.5063 0.2336 2.2747 5.8265 6.4132 -0.0525 0.1174
7.6401 2.9773 4.1334 2.7383 0.0733 -0.5122 2.1676 1.8108 0.2990 -0.1908 2.1046 0.0668 2.1533 -0.2024 1.6573 3.3349 1.3232 0.6532 -0.2103 1.8080 -0.2323 2.6940 1.8088 0.9243 1.3783 1.4385 2.7934 5.5630 -0.2970 3.9375
9.4333 4.6457 4.6300 2.7182 0.1654 1.3296 3.2484 1.5628 0.2593 0.0029 2.8507 0.6069 1.6909 -0.6370 2.2811 4.5864 1.2066 0.1946 -0.0634 3.6879 0.2340 2.1426 1.4469 1.9446 3.6709 4.8902 3.0439 3.8168 1.6127 6.3895
9.0506 4.1921 4.5105 2.9079 0.8401 3.3781 3.5755 0.9154 0.8522 0.8224 3.7080 0.5741 1.8749 -0.0592 3.1901 4.9216 1.2495 0.3973 0.6497 4.0069 1.3624 2.6356 1.3537 3.4759 5.2910 5.8582 5.0586 6.0026 6.9722 7.3612
8.9305 3.1310 4.4937 2.7672 1.6851 4.0700 3.5834 0.5296 1.0727 1.6296 4.9979 -0.0282 2.0643 1.1925 3.7682 4.8039 0.7677 0.7814 1.6905 3.9136 0.8876 2.9106 1.4649 4.8162 6.1135 0.5748 3.7708 9.6820 10.8510 9.2676
6.5816 3.1730 4.3021 2.3611 1.9228 3.6534 3.5130 0.4639 1.1730 1.8264 5.4588 0.4826 2.0947 2.0546 4.2167 3.7387 0.4080 1.2281 2.2264 4.4550 0.9515 2.7644 1.5906 4.8224 5.9544 -1.9605 0.8642 8.4618 7.0434 8.6459
2.4262 3.2558 4.2787 2.7675 1.6454 3.0440 2.9876 0.6518 1.6766 1.5531 5.2573 2.2354 2.3347 1.9045 4.4798 1.1830 0.9754 1.6729 1.7494 4.4419 2.5584 2.4014 1.4956 3.4896 3.8020 2.1910 0.5036 4.8977 0.5096 4.0660
1.3425 3.1419 4.7321 3.9056 1.6275 2.3367 3.0088 1.2729 2.0640 1.4440 4.8373 3.2431 2.7105 1.2606 4.1922 0.5616 1.8611 1.8114 1.1243 3.4366 3.2871 1.8144 1.1008 2.4687 1.5449 5.5861 2.2184 5.0760 -0.5198 1.9027
3.1088 3.4794 4.5096 4.6218 2.1784 1.5870 3.5702 2.0089 1.9837 1.4997 3.4461 2.4185 2.8293 0.9421 3.5475 2.7533 1.9394 1.4699 1.1402 2.2442 1.9918 0.9400 0.2318 2.2442 1.2376 3.8067 2.7232 6.0456 0.9453 3.6063
2.9481 3.6374 3.2563 4.3624 2.7848 1.3719 3.3638 1.9658 1.5688 1.1777 1.6435 0.9837 2.2830 0.5534 2.8213 3.4922 0.9836 0.5702 0.8263 0.9267 0.0303 -0.5246 -1.1604 1.2736 0.9606 0.6209 1.0120 2.7118 -1.1181 2.8698
-0.3938 3.6921 2.2537 3.2070 2.8433 1.5704 3.4113 0.8169 0.6923 0.4968 0.7543 0.4742 0.9166 -0.5870 1.9074 2.5797 -0.3482 -0.7719 -0.5726 -0.1415 -0.9315 -1.9957 -2.0880 -0.6716 -0.4495 1.0038 0.0545 -1.2267 -4.2891 -0.8171
-3.3411 4.4310 2.2864 1.9861 2.3686 1.4530 4.9471 -0.6289 -0.1703 0.0095 0.7375 0.4558 -0.4550 -1.6195 1.0548 3.3604 -1.2836 -1.6942 -1.7942 -0.1241 -1.1197 -2.2838 -1.6964 -1.8784 -0.8441 3.3498 1.3547 -0.6524 -3.8495 -1.4539
-1.1679 5.1755 3.2776 1.9768 1.8694 1.2162 5.9373 -1.3831 0.0709 0.0006 1.4054 -0.4393 -0.6619 -1.5185 0.8971 4.6010 -1.5842 -1.4352 -1.9039 0.2726 -2.4919 -1.9878 -1.2503 -2.0865 -0.1889 1.3712 1.0117 1.2564 -0.9588 1.0183
5.5047 4.8228 4.4286 2.9224 1.7536 1.4729 4.4597 -1.4206 1.1236 0.2316 2.3739 -1.9201 0.1506 -0.9530 1.1767 3.4138 -1.6680 -0.5496 -1.8978 -0.3091 -4.6566 -2.3385 -2.0743 -2.7870 -1.4486 -3.7563 -2.5908 -0.3512 -0.7668 -0.5489
9.0619 3.1908 4.0827 3.2896 1.9336 2.0418 1.6003 -1.5345 1.4469 0.3147 2.2677 -2.9324 0.7635 -0.7773 1.0775 0.5949 -2.1687 -0.0421 -2.3380 -1.5049 -4.9936 -2.6554 -2.7508 -3.9992 -4.6451 -4.8761 -4.8131 -3.4409 -4.6327 -7.1688
6.5373 1.3736 2.1997 2.7429 1.8557 2.6355 -0.4637 -2.1410 0.6850 0.4273 1.3271 -3.7035 0.6951 -0.5410 1.1342 -1.6623 -3.1337 -0.1026 -2.1706 -1.8167 -4.1373 -2.3198 -1.6868 -4.2344 -6.0791 -3.1424 -4.2176 -4.2041 -7.5329 -9.3148
3.6624 1.3514 1.0870 2.0052 1.0987 3.0880 -0.2099 -2.6786 0.0197 1.1428 1.4339 -4.0987 0.5362 0.0812 2.1547 -2.1217 -3.5612 -0.2394 -1.0816 -1.0391 -4.3785 -2.3834 -0.1605 -3.4811 -4.5134 -3.9099 -4.2146 -3.3361 -6.4412 -3.1122
1.8922 2.7245 1.1989 1.4537 0.2080 2.6848 1.6856 -2.5117 0.1708 2.0877 1.7956 -3.0404 0.7217 0.4144 2.8587 -0.9115 -2.5463 -0.0031 -0.2880 -0.5338 -4.5197 -2.9727 0.1047 -2.9706 -2.9394 -4.7505 -4.3572 -2.6502 -4.3642 1.8882
-1.6521 2.6513 0.5345 1.4687 0.2026 1.2742 2.4185 -1.8106 0.5616 2.0972 0.0913 -1.4557 1.0381 0.2615 1.9642 0.5429 -0.8968 0.3332 -0.1575 -0.9383 -3.3368 -2.7649 -0.4301 -2.5321 -2.9561 -2.7561 -2.6239 -1.6173 -2.6572 0.0618
-3.1924 1.6084 -0.3933 2.2563 0.9834 0.3923 1.7978 -1.0175 0.5947 1.2802 -1.8947 -1.0631 1.1590 0.2836 0.7777 1.6714 -0.1713 0.1724 0.1590 -1.1623 -2.5435 -1.7834 -0.6217 -1.2805 -2.3074 -0.8193 -1.1254 0.5227 0.3871 -1.4385
-0.1270 2.8786 0.7403 2.9638 1.4670 1.4013 2.8627 -0.3102 0.4599 0.9957 -0.6906 -0.6997 0.9745 0.4469 0.7816 2.7122 -0.5029 -0.2919 0.4356 -0.4569 -2.3055 -1.4014 -0.3066 -0.1546 0.0467 1.1140 -0.9829 1.8623 2.4230 1.6920
1.3510 5.2460 2.5895 2.7851 1.1674 3.3243 5.1535 -0.0178 0.3589 1.4537 2.0747 0.5472 0.5978 0.1677 1.3031 2.5941 -1.0596 -0.5545 -0.1557 0.1649 -1.5268 -1.8817 0.0714 -0.5534 1.3242 4.3555 -0.7097 -0.0957 0.3383 3.6637
-0.5333 4.2352 2.1790 2.2402 0.4010 4.0796 4.7099 -0.4551 0.3024 1.6351 2.5070 0.2493 0.4140 -0.0037 1.3207 1.1828 -1.4185 -0.5548 -0.6446 -0.0349 -1.5164 -2.0297 0.4564 -1.1029 0.3336 3.6205 -0.3574 -1.8988 -0.5413 2.1416
-0.3469 0.0464 0.2457 1.9956 -0.4096 3.0422 1.3941 -1.2628 0.5366 1.2579 0.8954 -2.2360 0.7460 0.7324 0.9222 0.4564 -1.2508 -0.1010 0.1962 -0.1905 -2.4393 -1.0921 1.2018 0.1904 -0.3894 -2.3132 0.4686 1.6008 4.8925 2.1713
1.0296 -3.0626 -0.9858 1.8537 -0.8523 1.4240 -1.4393 -1.9882 0.7896 0.6865 -0.4049 -3.8521 1.0702 1.4083 0.3021 -0.1099 -0.8753 0.5066 0.9965 -0.2719 -2.3226 -0.3923 1.5754 1.3511 -0.8177 -4.8037 1.6572 4.2747 7.6575 3.0283
-1.0878 -3.6151 -1.5779 1.7920 -0.7601 0.8714 -2.6951 -2.7468 0.3983 0.0922 -0.9123 -3.8582 0.4337 0.8878 -0.6060 -3.1899 -1.7627 -0.0502 0.0267 -1.7325 -2.3383 -1.7392 0.3406 -0.5755 -3.6438 -1.7277 -0.2925 -1.8781 -0.4598 -0.8723
-4.3806 -3.4996 -2.1966 2.1912 -0.5261 1.4881 -3.4125 -3.4605 -0.0014 -0.2035 -1.2165 -4.3976 -0.7989 0.0288 -1.6112 -7.5256 -3.8182 -1.7281 -1.7903 -4.5394 -4.3861 -4.1357 -1.6695 -4.0116 -7.4124 -0.7345 -4.9576 -8.5151 -8.7017 -6.1605
-5.0514 -3.5879 -2.4532 2.8188 -0.5591 1.3379 -3.7954 -3.4420 0.6830 -0.2846 -2.1908 -5.2352 -1.2273 -0.2710 -2.5710 -9.2281 -4.7533 -2.6168 -3.1716 -7.2021 -6.2967 -5.2541 -3.0544 -6.2058 -9.0335 -3.7927 -7.4091 -6.7977 -7.4688 -7.0436
-5.4441 -3.3263 -2.1742 3.2896 -0.7367 -0.6425 -3.3976 -2.3569 1.8694 -0.9895 -4.2011 -4.6031 -0.6776 -0.4966 -3.3898 -7.8694 -4.0426 -2.0835 -4.2905 -9.0023 -6.2647 -5.1186 -3.9657 -7.2953 -9.5589 -6.1509 -7.7669 -4.6078 -5.2956 -7.7023
-8.3098 -3.5604 -2.1062 3.6382 -0.9153 -2.8022 -2.7714 -1.2564 2.4496 -2.2003 -5.6523 -3.6574 -0.2012 -0.5865 -3.6385 -6.1448 -3.7221 -1.3279 -4.5881 -9.3425 -5.7832 -4.7357 -3.7973 -7.0749 -9.7786 -6.1970 -7.6561 -6.5941 -6.9157 -10.9324
