Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
1.5575 0.4490 4.8121 6.5264 -0.5320 -0.9347 3.5772 3.3733 2.3348 0.8106 4.6489 2.3548 6.0491 0.8602 0.4743 3.5634 8.7356 5.6036 0.6362 -1.3687 5.2648 6.7726 2.4787 1.9583 1.7169 3.0480 5.6172 -3.5837 -2.5919 -1.2597
1.7206 -0.1615 10.5454 -9.8667 -0.6333 -0.7508 -2.9783 1.7988 1.8393 0.6924 4.6858 5.9881 5.1964 1.0778 0.5449 0.1456 8.7974 3.4342 1.8747 -3.4800 9.3803 7.1852 3.3749 2.0201 1.3169 8.2080 6.7098 -0.9135 -0.4348 0.7144
1.5272 -0.6495 8.5665 -9.1528 -0.4890 -1.1994 -7.2265 4.0271 2.0932 -0.5420 2.5882 14.0139 5.2751 0.8073 -0.5238 -5.5021 11.8574 2.5348 1.7921 -2.7970 12.7259 7.2190 3.3934 1.3992 -1.1986 12.8232 10.1957 6.7198 4.5965 0.8437
1.3851 0.0292 4.6616 2.1910 -0.3750 0.0507 -1.0773 6.5905 1.6102 -0.9446 3.9182 9.7148 6.9270 0.5924 0.3995 -5.8244 13.2084 1.6746 0.7213 1.2245 11.1710 5.8961 2.7747 0.3064 -4.8810 12.4787 10.7557 8.6103 3.9537 -4.0580
1.8347 -0.4022 6.4490 7.1555 -0.4473 0.4102 2.0727 7.1090 0.4987 0.2228 6.1329 1.9874 7.0540 0.7553 3.0029 -6.5028 9.9394 0.5543 0.8831 5.9038 7.5745 4.8653 1.9151 0.5509 -4.1964 9.3472 7.8980 2.8352 -0.6752 -8.6689
1.0470 -1.7854 3.3331 -1.6574 -0.3367 -1.2735 -3.0706 5.4376 0.3135 0.9340 4.6576 6.7986 4.6694 0.5653 2.9703 -5.6666 6.6601 -0.2439 1.4387 6.0365 6.5765 5.0959 1.2276 1.3815 -0.0901 7.9959 5.9453 -3.8604 -4.0858 -7.8714
-0.3309 -1.4321 -4.4508 -10.5466 0.1122 -2.2554 -6.5444 2.2714 0.6855 0.1511 1.4819 14.6853 2.2045 -0.3331 0.0405 -0.1772 6.4153 -0.7779 0.1319 2.0868 6.3763 4.3865 0.5559 0.5911 0.5783 6.9886 5.5426 -5.3701 -4.8289 -5.2953
0.6245 -0.0232 0.6690 -5.8031 0.1915 -1.7919 -5.0411 0.4687 0.3009 -0.3080 0.7420 9.8144 1.3793 -0.5199 -1.1822 1.0484 5.9775 0.2150 -1.0299 -2.6768 3.6528 2.6112 -0.0930 -0.7386 -2.5283 3.8577 4.3014 -1.2519 -2.2079 -3.1592
2.2736 -0.3873 11.8327 3.3487 -0.2975 -1.7001 -3.8905 2.4517 -0.0816 0.1099 1.6258 -1.3306 1.8737 0.5525 0.0322 -4.3186 3.4736 2.5082 0.3437 -7.0856 -0.7339 1.8750 -0.0147 -1.3720 -5.4342 0.5258 1.4270 1.0829 -0.3552 -1.8226
1.1638 -2.3798 7.1495 3.0602 -0.3475 -2.6718 -5.4073 4.6639 0.5325 -0.3666 0.4672 -3.5065 1.9337 0.9002 -0.0577 -6.6721 0.9330 2.2938 1.0190 -9.8733 -5.1899 0.8118 -0.0027 -3.3300 -8.3841 -2.0450 -2.8992 -5.6023 -6.1817 -5.6726
-1.3319 -3.6955 -5.3172 -1.5172 0.2452 -3.2304 -5.8765 1.9357 1.0227 -1.1836 -0.2593 1.2462 0.2351 -0.1414 -0.7882 -4.6865 -0.8439 -0.3153 -1.4000 -9.7863 -9.2670 -2.3499 -1.7496 -6.2674 -10.8488 -5.5481 -7.6714 -15.9139 -15.1574 -12.8779
-1.8529 -3.0587 -4.7507 -2.6467 0.4100 -1.3668 -1.9171 -2.7280 0.4015 -0.0323 4.7054 0.4755 -1.7750 -0.5773 1.8271 -3.4816 -2.8707 -0.9635 -2.9104 -6.7993 -11.5129 -4.8473 -3.9856 -6.1301 -9.5229 -8.8959 -10.0176 -18.2462 -16.2366 -14.6959
0.0374 -1.2937 5.8223 -6.2184 -0.0641 1.4355 1.6813 -2.4255 -0.5492 1.9473 9.1398 -5.3204 -1.9006 0.2169 5.5845 -1.8535 -4.5351 -0.0314 -0.9671 -3.3706 -10.6988 -4.4385 -3.8392 -2.6704 -6.5826 -8.8287 -8.0972 -11.9562 -10.3563 -10.7533
2.1828 -0.4042 12.3968 -13.8845 -0.3369 1.2331 -0.1081 1.2935 -1.1301 2.1144 3.9172 -6.3443 -1.0325 0.7398 4.9815 0.9852 -4.5503 -0.4831 0.6944 -5.1065 -8.6914 -3.7057 -2.2164 -0.6114 -7.4737 -5.9792 -4.8017 -7.3582 -7.4518 -7.7403
2.4501 -1.0177 11.6024 -16.4431 -0.1612 -1.3050 -1.5128 1.6626 -1.5520 1.1976 -3.8017 -3.5537 -1.6820 0.4695 1.3732 2.1616 -4.6984 -1.4212 -0.4639 -11.9668 -9.2066 -5.4965 -2.7189 -2.4491 -11.3148 -5.3543 -5.4628 -11.2964 -11.4935 -8.4815
0.9601 -1.8817 6.8959 -12.7460 0.0554 -2.2992 1.5362 -1.3008 -1.7837 0.8685 -3.8897 -4.2539 -3.6830 0.1830 -0.3614 2.2202 -7.2023 -1.6940 -1.5999 -14.2772 -12.7216 -8.5690 -5.0263 -5.5499 -13.4029 -9.4090 -9.9639 -18.7874 -17.7700 -12.4138
-0.6007 -2.0977 0.3837 -9.6137 0.1722 -1.7568 1.7874 -3.1016 -1.5586 0.5917 -1.5364 -6.1813 -4.9001 0.1019 -0.4680 1.2574 -9.7282 -2.0778 -0.6700 -7.7948 -15.2789 -10.2323 -5.4968 -6.9265 -13.1652 -14.0129 -11.4994 -19.0510 -18.8032 -17.1200
-1.5271 -1.8201 -6.3208 -8.2170 0.2914 -1.4014 -3.7017 -3.6273 -1.2648 -0.0118 -2.6941 -5.1915 -5.0878 -0.0866 -0.9129 -3.1636 -9.9604 -2.2138 -0.0652 -1.5013 -15.3325 -10.8205 -4.4213 -7.1062 -13.1567 -15.3598 -7.8740 -10.9856 -13.2651 -18.8615
-1.6807 -1.4094 -8.0840 -7.3135 0.3548 -0.5480 -6.4079 -4.5890 -1.3911 -0.1808 -2.9824 -6.3799 -5.3360 -0.2469 -0.7085 -6.9810 -10.4028 -1.9940 -1.7464 -3.4457 -16.3089 -12.1901 -5.0158 -7.6615 -14.0515 -16.1636 -6.1559 -6.7131 -9.5117 -17.5853
-0.2666 -1.2072 -1.3203 -6.2940 0.3517 0.5429 -2.1472 -4.3372 -1.4469 -0.1692 -1.2859 -11.5384 -5.3281 -0.2725 -0.4460 -5.0004 -11.6432 -2.6650 -4.0849 -10.3580 -18.4758 -13.2482 -6.3131 -8.3660 -14.5996 -18.3966 -9.8178 -12.4285 -12.9795 -16.3115
1.6999 -1.3088 4.9975 -1.0914 0.4596 -0.0063 1.3482 -1.7843 -0.8447 -0.6028 -2.2148 -11.8079 -4.2921 -0.5406 -2.2164 -2.8398 -9.7045 -3.4336 -4.9083 -14.3537 -17.3439 -11.6234 -5.1711 -8.4592 -14.4611 -17.8016 -11.9744 -17.3750 -16.4685 -15.7423
1.2673 -1.0714 -0.4574 8.4019 0.5668 -0.7871 -0.4972 0.1818 -0.3039 -0.4152 -3.3565 -5.1878 -2.7045 -0.8769 -3.0686 -5.0132 -4.9232 -2.4621 -3.6602 -12.1760 -12.9755 -8.2226 -2.4090 -7.2160 -13.4866 -13.0241 -7.6760 -11.8629 -12.2285 -14.0530
-0.9738 0.0854 -8.5489 12.6072 0.2304 1.1202 -0.4531 -0.3240 -0.5681 1.4506 0.5836 -1.9471 -1.1635 -0.3966 0.7945 -4.4527 -2.2605 -0.7446 -0.7943 -6.0345 -9.7420 -5.1502 -0.0267 -3.5033 -9.5835 -8.8495 -1.3871 -1.9417 -3.6693 -9.4181
-1.3927 1.1806 -3.7159 5.4593 -0.5212 3.7583 4.6801 -0.9669 -0.8201 3.4524 5.4458 -3.9601 0.3163 0.9106 5.4166 1.8785 -1.7464 0.1273 2.1702 0.1589 -7.5535 -2.1581 2.6984 1.7554 -2.5529 -6.3331 2.1127 2.5598 1.7869 -2.8870
0.0052 0.9311 5.4658 -4.2650 -0.8927 3.4984 7.3294 0.1251 -0.3873 3.3947 5.5505 -1.6321 1.1589 1.5974 5.2892 6.8840 -0.1813 0.6395 3.1773 3.6536 -4.6404 0.1337 5.1346 5.0509 3.2945 -3.8457 2.7901 0.6734 2.0838 1.0607
1.1701 0.2921 4.2976 -3.7472 -0.3955 1.9941 5.4561 1.9426 -0.0045 1.7650 4.0883 4.6446 1.1163 0.6759 2.4591 6.9300 1.4691 1.0560 2.0211 4.6764 -2.9864 -0.3473 4.3510 4.9945 5.9966 -4.0197 1.4584 -2.4684 0.8099 1.4474
2.6079 0.9139 1.2074 5.4528 0.1941 2.3648 4.6787 3.8362 0.0969 0.6211 4.1853 5.5490 1.9173 -0.5090 1.1819 4.2130 2.4794 1.3186 0.9414 5.5651 -2.0529 -1.1057 1.6385 3.8825 7.8220 -5.9833 0.7770 -0.8299 2.9380 2.9453
3.8168 2.0832 5.1364 10.1311 -0.0729 3.0344 4.7828 5.7351 0.6875 0.4907 2.9321 3.0897 4.6194 -0.0763 1.3871 1.4107 5.8619 2.8167 1.8119 8.0649 2.3534 2.2098 1.8270 3.7487 8.7364 -2.8352 4.5871 6.6968 8.2286 6.1650
2.1643 2.0611 4.8000 6.6135 -0.8197 1.5947 2.8468 6.3270 1.6858 0.4800 -0.4693 6.2986 7.2890 1.3901 1.8303 2.0851 11.5845 6.2003 4.1979 12.4484 9.6144 7.4271 5.3263 5.1521 8.7945 5.5570 11.1683 13.1157 11.4364 7.4631
-1.3528 1.0528 -3.7817 2.0636 -1.2158 -0.4658 2.2859 4.9617 2.1277 0.1746 -2.6471 13.6490 8.3607 2.1837 2.1621 7.5430 16.1215 9.8021 6.5067 16.0256 15.8051 10.2540 8.4074 8.1941 11.6210 12.2259 15.4674 13.4899 11.6379 9.1535
-2.1738 0.7151 -4.3495 -1.9435 -1.3591 -1.2944 5.1804 3.7996 1.9106 -0.1648 -2.1660 15.7182 9.1284 2.3619 1.5116 12.6021 18.4623 12.1269 7.5845 14.3223 20.3230 11.6506 9.7251 11.0952 16.5127 14.9550 16.8873 12.9182 13.2908 15.2152
1.3476 1.7112 9.1362 -4.0583 -1.5722 -1.7496 6.3028 6.1896 2.2319 -0.3974 -0.3763 9.6618 11.0895 2.6586 -0.1069 10.6486 19.1751 13.3026 7.2994 7.9732 23.1703 13.1575 10.7587 11.0970 17.5492 16.8835 17.7367 16.8373 17.6186 21.7297
5.1790 2.6168 18.9739 1.9941 -1.5925 -2.5921 3.5687 11.6730 3.7056 -0.6413 0.8520 5.4782 13.1706 2.6921 -1.4606 3.0115 18.5151 13.5808 6.0887 2.2606 23.1403 13.4018 11.7768 8.4786 13.8244 19.3271 18.1733 21.4948 20.6929 23.1814
3.8864 1.3210 10.5998 8.3426 -1.3329 -3.5467 0.9721 14.0289 4.8275 -1.0434 -0.5953 14.5308 12.7172 2.2882 -2.2526 -1.3031 17.9542 12.7542 4.5281 -1.3042 22.2591 12.6625 11.3744 6.3829 10.2959 20.4092 17.2854 20.2964 19.2228 20.5572
-1.0928 -1.2626 -4.4924 0.5033 -1.1822 -4.4982 -1.8380 10.2073 4.1152 -1.2868 -4.0416 27.5811 9.4434 2.1430 -2.1262 1.7898 17.3805 11.2369 3.7856 -4.4616 22.7300 12.3635 9.2109 6.2990 9.7487 18.3116 15.5720 13.9031 14.4493 17.7391
-1.5280 -0.9321 -5.0509 -13.1495 -1.1149 -4.0871 -6.8001 6.7546 2.5264 -0.5670 -4.5206 22.9594 6.4264 2.1092 -0.1376 6.2060 13.7754 9.6200 4.2627 -5.9778 20.3719 10.7786 6.4086 5.8639 9.9659 12.7375 13.3742 8.1401 9.6710 15.4339
3.9351 2.8251 6.7854 -16.7019 -0.7280 -1.2883 -8.4649 7.8573 1.2797 0.8679 -0.6767 4.6478 5.1214 1.3811 2.1806 6.5628 7.7417 7.7082 3.9689 -4.3009 12.3398 6.2658 3.4470 2.4056 7.3134 5.3681 9.7008 4.9934 5.4898 11.0780
6.7557 4.7065 12.0064 -14.7586 -0.1826 1.3808 -1.8954 7.6493 -0.1208 1.5296 2.1858 -3.1865 3.5057 0.3732 2.5051 4.0029 3.8935 5.3197 1.3824 -2.8561 5.1901 1.3279 -0.1067 -2.4005 1.7811 0.2767 4.6881 1.5142 0.6451 4.4319
4.5702 2.5682 9.5693 -15.4756 0.0737 1.7988 8.9034 3.7667 -1.5182 1.3057 2.1678 0.6053 1.0051 -0.0559 2.2755 0.2844 2.5303 2.4721 -2.0551 -5.6840 3.7437 -1.4577 -3.9826 -5.0370 -3.0586 -0.2849 0.2970 -4.7281 -4.9471 -1.1569
3.5436 0.6586 9.6356 -14.7514 0.1928 1.6924 16.2392 2.0721 -1.6607 1.3809 2.7493 1.3208 -0.5158 -0.2732 3.0363 -2.8836 0.5402 -0.8223 -4.4585 -10.5239 3.8969 -2.9567 -7.0506 -6.2595 -6.2384 0.6945 -2.2413 -12.2145 -10.8898 -5.5149
4.0614 1.3794 6.4204 -11.7642 0.5111 2.1045 14.1651 3.2234 -0.9246 1.2882 3.1698 0.7958 -0.7920 -0.8247 2.2682 -2.0877 -1.6294 -3.4169 -5.4597 -12.1884 2.8888 -4.6534 -8.7012 -9.0073 -9.7234 -0.5480 -3.7475 -16.4346 -15.9822 -10.8944
2.4822 2.0255 -5.4553 -11.0549 0.9004 1.5077 3.0735 2.8858 -0.3987 -0.1606 -0.2453 2.5892 -0.9065 -1.4104 -1.0976 0.4681 -2.8453 -4.3735 -5.8939 -11.3634 0.9255 -7.0049 -9.4813 -12.7051 -13.1609 -5.1312 -6.7896 -16.9971 -18.8886 -15.7400
1.1770 0.4056 -12.5912 -10.0807 1.2596 0.2966 -5.1869 2.4933 0.1960 -2.2261 -4.8416 -0.7785 -1.2282 -1.9825 -3.7403 -1.9917 -4.8646 -5.6047 -7.4794 -13.5911 -4.3983 -10.1616 -10.3333 -15.3595 -16.5720 -11.9630 -13.2479 -20.6450 -22.4496 -19.8470
2.2333 -2.1310 -6.9912 -5.8662 1.6493 0.9330 -0.0106 3.7313 0.6322 -3.3094 -4.9639 -4.0553 -2.5895 -2.6943 -3.7669 -6.0644 -7.3877 -8.4702 -9.8609 -18.9983 -10.9131 -12.6773 -11.0806 -16.1733 -21.0662 -16.4758 -19.8448 -28.9568 -28.6721 -25.3065
1.8949 -3.2984 0.0209 -4.5771 1.6515 2.9154 7.4867 2.1321 -0.1510 -2.7981 -1.8948 3.4798 -5.1512 -2.6795 -2.6519 -3.2744 -7.8634 -9.8594 -9.4451 -21.0855 -11.2960 -12.5648 -10.1539 -13.5659 -21.8858 -14.3541 -20.2174 -31.6492 -30.1634 -26.3375
-0.7159 -2.9258 0.9185 -10.7905 0.9178 2.9198 -0.6690 -2.9500 -1.3860 -1.3946 -1.3567 8.5989 -6.3716 -1.3266 -1.7743 0.2805 -7.5425 -7.7082 -5.6800 -17.9439 -7.2599 -11.0773 -7.1742 -7.9083 -15.6340 -8.5302 -14.3235 -23.1136 -21.3173 -17.8454
-1.7035 -2.8696 2.4025 -18.5176 0.0971 0.2314 -15.6068 -5.9590 -1.6076 -0.6485 -3.6423 -2.5964 -5.4204 0.1196 -1.8090 -4.8782 -9.2457 -5.4707 -2.7894 -15.5699 -7.1871 -10.6566 -4.1410 -3.6480 -9.9549 -5.2059 -9.1600 -12.9643 -10.8296 -8.6667
-1.2528 -4.1803 5.5766 -23.3491 -0.1156 -2.8201 -15.3551 -6.0704 -1.3744 -1.2786 -5.3733 -14.5241 -5.1390 0.4723 -3.2960 -10.1790 -11.2757 -5.2629 -1.9488 -16.8038 -10.4926 -10.4626 -1.8972 -2.3039 -9.3819 -5.3019 -8.1135 -9.8468 -7.2639 -5.4139
-3.0259 -6.0483 0.1013 -28.1295 -0.0739 -5.2478 -4.1159 -6.0373 -1.5320 -2.4109 -7.3142 -13.1097 -5.4979 0.4338 -5.3731 -5.8255 -10.4182 -4.4747 -0.2752 -16.3374 -10.6311 -8.5257 1.1140 -0.1994 -6.8516 -5.4781 -7.7033 -10.5045 -6.7474 -2.1568
-5.9955 -7.4716 -12.6236 -29.3709 -0.2615 -7.1526 -0.1887 -4.7757 -1.2804 -3.0064 -10.5190 -9.7150 -3.7712 0.7747 -6.1570 -0.9084 -7.3817 -2.8295 2.1714 -11.4721 -7.2748 -5.5008 4.3397 3.6725 -0.1679 -3.4205 -5.4477 -10.3023 -4.7126 2.8526
-6.1959 -7.4959 -16.1937 -22.5925 -0.4222 -7.3108 -3.1683 -2.4728 -0.3528 -2.9171 -10.9561 -12.1130 -1.7688 0.9466 -5.3969 -3.7656 -5.1358 -2.7380 3.0672 -7.7782 -4.4055 -3.5966 4.8451 5.9676 3.9884 0.1120 -2.9664 -7.6878 -1.2982 6.1118
-4.8976 -5.6074 -10.1095 -16.9114 -0.4025 -5.6487 -4.8484 -3.1710 -0.2510 -2.4862 -6.4975 -12.5696 -2.5146 0.8483 -4.4164 -5.4682 -4.8342 -2.6467 3.1410 -8.0692 -3.2456 -3.5855 3.1159 5.7577 4.5650 2.2012 -2.0213 -1.4867 3.9042 9.9578
-6.3813 -3.9949 -11.1872 -17.5835 -0.5343 -4.5200 -4.4608 -6.4216 -1.4084 -1.9308 -1.9593 -9.2425 -3.8447 1.2434 -3.3695 -0.0768 -5.4771 -0.5390 3.9474 -7.9679 -2.6140 -3.9127 2.1479 5.3925 5.4344 0.9805 -3.2319 2.9794 7.3144 13.5680
-8.7270 -5.2431 -17.4252 -18.1363 -0.7174 -4.7499 -0.4144 -7.4301 -1.9603 -1.3671 -1.6564 -7.5108 -3.3843 1.7058 -1.7779 3.1993 -6.0580 0.1216 4.2257 -7.3879 -1.7625 -2.9643 1.4416 5.3472 5.7606 -2.3496 -5.8946 -2.6120 2.6740 10.2948
-6.8693 -6.7749 -12.3927 -20.1771 -0.5839 -4.2722 4.6547 -5.6667 -1.0389 -0.8215 -3.2150 -7.1303 -2.4453 1.3152 -0.7175 1.0078 -6.0601 -2.7069 3.1179 -11.1043 -0.2098 -1.0377 -0.3426 4.2693 4.2177 -4.3385 -6.4959 -12.7831 -5.6080 3.9486
-2.7980 -4.2744 -1.8937 -22.8999 -0.3742 -2.2762 1.5029 -3.9528 -0.1857 -0.2297 -3.4288 -4.6495 -1.7166 0.7264 -1.3157 2.1763 -4.5635 -4.7553 1.8471 -14.8242 2.4592 0.6102 -0.9812 2.4565 3.1505 -1.8456 -3.0446 -12.8401 -6.5452 4.1657
-1.5299 -0.3029 -1.7183 -13.3031 -0.3199 -1.6114 -8.0623 -2.4152 -0.2996 -0.1990 -4.3497 -0.6582 -0.4488 0.5950 -2.7376 4.6835 -1.4646 -3.9018 0.5377 -8.0912 4.8079 1.0124 0.4212 1.2999 3.2396 3.4452 0.2233 -2.4233 -0.3034 6.8342
-1.6813 -0.2133 -4.8079 2.0958 -0.2048 -4.2172 -13.1825 0.1765 -0.4494 -1.3240 -7.0768 0.8519 1.2071 0.3957 -3.1848 -0.2202 1.5470 -2.8409 -0.5323 5.9034 5.2104 0.9345 1.4313 1.7283 3.7658 6.1863 -0.0529 5.2854 4.3345 4.3027
0.1500 -2.0038 1.8704 2.8322 -0.1370 -6.7243 -10.0138 3.2169 -0.0521 -2.3582 -7.2267 -0.6761 3.1302 0.2147 -1.9972 -2.8597 3.4696 -1.6312 0.8226 11.4377 5.9312 2.9539 1.9495 3.9374 6.1240 6.3093 -0.3313 5.1079 4.8279 3.6787
2.5511 -0.9737 10.2870 -4.9363 -0.2592 -5.8119 -2.3127 5.5605 0.3073 -1.9078 -3.5526 -0.2878 5.3298 0.3817 -0.4546 6.4006 5.0740 1.1692 3.8932 5.7950 9.5395 6.6681 3.5733 6.1886 10.0060 8.3129 1.8582 2.9515 4.5574 10.7687
2.7641 0.9490 7.1147 -5.1820 -0.2137 -4.2597 2.0627 6.6808 0.0251 -0.9672 -1.0050 3.9102 6.6433 0.2766 0.1190 12.2789 6.3959 3.2585 4.8623 2.8160 13.0542 7.8661 5.0144 6.1855 11.9802 10.9900 3.4421 4.0329 5.9075 15.9333
0.8691 0.1080 -3.1956 -2.2147 0.0320 -5.0043 -0.4988 5.9969 -0.7838 -0.9170 -1.4932 8.5051 5.8621 -0.1451 0.0116 3.9880 6.1431 2.7892 3.3343 5.2922 12.7212 5.8548 4.5301 4.6024 11.0749 10.0507 2.8931 8.2496 9.4967 14.6478
-0.8364 -1.8894 -5.9658 -2.1085 0.0953 -5.2053 -1.3489 3.6664 -1.6523 -1.2747 -2.1252 10.9253 3.4698 -0.1705 -0.1546 -4.1508 3.8608 1.4087 2.0570 1.9069 10.1023 4.0622 3.0171 3.5816 9.7052 7.1891 1.7050 10.5321 12.4757 15.0566
-0.1509 -2.4264 3.6930 -3.7981 -0.0438 -2.7755 3.8208 1.6163 -2.2823 -1.0705 -1.6653 8.9633 1.4829 0.1884 0.0742 -2.5496 0.7442 0.0237 1.9558 -5.3566 7.9583 3.0945 1.8716 2.8980 8.5009 5.4771 -0.4216 5.0208 8.7512 15.7133
1.5231 -2.3293 13.3898 -10.5096 -0.2523 -1.0966 4.3929 1.4816 -2.3656 -0.4549 -1.3614 2.8614 1.3027 0.6841 0.7732 0.2101 -1.2756 -1.7281 1.9923 -5.5984 6.3528 1.7797 1.2169 1.0603 5.1371 4.1429 -3.3796 -5.4729 -1.5496 7.6387
0.3612 -2.9269 7.5292 -19.8441 -0.4343 -2.4348 -3.2603 2.2936 -1.7818 -0.5679 -3.0825 -1.1874 2.0232 1.1595 -0.0144 -2.0128 -1.1715 -3.0366 0.8327 -5.2201 5.2626 1.3483 0.8211 -1.7000 -0.8018 3.6791 -3.8180 -10.0061 -8.1883 -1.9195
-2.3776 -3.3542 -7.4179 -22.3616 -0.2751 -3.8577 -7.9087 2.5344 -1.1684 -1.8638 -6.9938 -1.3263 2.0897 0.9377 -3.2874 -6.0062 -0.5560 -3.9969 -2.2913 -14.5011 4.8367 1.6547 0.4683 -4.3022 -6.2758 4.7699 -1.6364 -6.1311 -6.1293 -1.3357
-1.5103 -2.6485 -9.5146 -18.1967 0.3023 -2.1246 -4.7022 2.6679 -0.9621 -2.8976 -8.5998 -2.1447 1.0829 -0.1927 -5.7768 -8.5209 -2.1519 -6.3397 -6.3766 -24.2914 3.4562 -0.2333 -1.1511 -7.2817 -10.3406 3.0422 -2.8317 -5.4798 -5.6187 -0.2197
1.4619 -2.4359 0.0225 -12.0913 0.9076 1.7278 -1.9126 2.5920 -0.6862 -2.7062 -5.1564 -1.3060 -1.1863 -1.3904 -5.5701 -10.3435 -5.7912 -9.4212 -9.3868 -25.1264 -0.1857 -4.1331 -5.3187 -11.2502 -15.1733 -4.0349 -9.7026 -14.9040 -14.5529 -11.0314
0.8129 -4.4313 1.3236 -5.9994 1.2638 4.0541 -5.1688 0.2707 -0.5481 -2.3262 -1.8550 4.0328 -4.3484 -2.0417 -4.9397 -13.2033 -8.9272 -10.5662 -10.1248 -25.1343 -4.8491 -6.5987 -9.7282 -13.8373 -19.5558 -10.8017 -16.3292 -25.5520 -24.1023 -22.7834
-1.7702 -5.9682 -3.4582 -6.8948 1.2505 3.6206 -8.5985 -3.4726 -1.5577 -1.7140 -2.2757 4.6935 -6.2091 -2.0168 -4.1069 -14.4592 -10.2582 -9.6151 -8.3551 -28.3869 -7.7942 -6.4661 -10.0609 -12.5312 -19.7243 -11.3582 -17.7189 -26.4593 -23.7916 -20.8976
-2.0040 -3.8102 -1.8748 -15.3393 0.7164 2.3871 -6.5233 -4.7872 -3.1403 0.2332 -2.9776 -2.8149 -5.3990 -1.0707 -1.6599 -10.0050 -9.9171 -7.9976 -5.0087 -23.6742 -7.3988 -5.1714 -6.1620 -9.1007 -16.8395 -7.2332 -14.9453 -17.3032 -16.4451 -12.8246
