Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
0.3926 0.1231 6.8151 -2.5692 -2.5051 -4.2478 1.9122 -4.0843 -4.1621 0.1039 0.1349 0.5177 -10.4505 0.8309 0.5101 -2.8298 -15.6789 -5.7272 2.4837 -2.0465 -12.1334 -10.6066 -0.1025 0.0642 -5.9775 -9.2459 -7.4102 -5.2245 -3.9506 -1.2138
-4.9947 2.9274 5.5079 -1.2543 -2.4025 -2.4888 0.1272 -5.7578 -3.8720 -0.3416 0.6352 -4.0283 -9.1435 0.3229 1.2361 -2.1875 -15.9673 -5.0098 2.3619 -1.6633 -14.0898 -9.5187 0.4951 0.7406 -4.6806 -10.4950 -7.6707 -5.3037 -5.1087 -3.6902
-7.9937 3.2185 -2.3506 -1.9395 -1.9189 -2.9321 -2.5302 -5.3139 -2.4995 -0.1953 0.4050 -6.5712 -6.5984 -0.3147 1.3087 -2.5015 -13.9014 -3.7102 1.5500 -1.4715 -15.0120 -7.6700 0.9154 1.0001 -3.3102 -11.9687 -7.3968 -3.9859 -4.3241 -5.1010
-7.7553 -0.1942 -9.8706 -1.4955 -0.9423 -2.5591 -4.8839 -5.4946 -0.9676 0.1199 -0.9548 -8.1087 -4.6378 -0.6521 -0.4117 -3.1593 -11.5581 -3.0133 0.2071 -3.4097 -14.2745 -6.2560 0.4436 0.0371 -4.3472 -11.3364 -7.2848 -3.5934 -3.3954 -4.8579
-7.7072 -1.6424 -8.8088 0.3559 -0.0357 -1.1362 -5.0924 -5.6565 -0.0936 0.0953 -2.9446 -7.6292 -2.9073 -0.4647 -1.7755 -3.3898 -9.0999 -1.9316 -0.4516 -3.9833 -11.2346 -4.2520 0.4780 -0.5383 -6.5345 -9.0974 -5.8330 -3.7487 -3.1442 -3.8569
-6.0348 0.8098 0.0759 1.5487 -0.3122 -2.1823 -1.8208 -3.0037 0.0205 0.0772 -3.2592 -3.4592 -0.4302 0.3434 -1.0013 -1.9946 -4.7147 0.7726 0.4184 -1.5302 -6.1630 -0.3894 2.5059 1.2433 -4.6824 -3.7718 -1.2414 -0.6272 0.3818 -1.2847
-1.1551 1.8446 4.0634 1.8647 -1.0953 -3.5957 1.4752 1.0086 -0.1025 0.1699 -1.3036 1.7486 2.0600 1.2955 0.1310 0.4270 0.6682 3.6238 1.4365 -0.2084 -1.3512 3.6008 4.8539 3.0259 0.2823 3.2976 3.1656 4.2217 5.7922 2.8596
1.1183 -0.5401 -4.7833 1.3406 -1.1102 -1.7819 0.0434 2.8580 0.0501 -0.2189 0.5577 2.5770 3.1540 1.7933 -0.0057 0.5895 3.3478 4.2440 1.0955 -2.0658 1.5061 4.7964 4.9520 1.7805 1.7130 5.3581 3.3108 5.1768 6.5626 5.3350
-1.4150 -2.7757 -16.3540 -0.4099 -1.0385 -1.0982 -4.1243 2.4903 0.5281 -1.0027 -0.6566 -0.5601 3.1847 2.0106 -0.6810 -2.4279 3.3122 3.1430 0.2049 -4.0345 3.7032 3.7010 3.5579 -0.6188 -1.2434 2.8942 2.2295 3.4324 4.4074 4.5008
-0.9911 -3.5570 -16.1086 -1.5830 -1.2277 -5.2849 -4.7608 1.7258 1.2540 -1.6258 -4.3856 -1.5037 2.9021 1.8590 -1.5916 -4.3480 3.0932 1.8034 -0.5691 -4.7634 5.1438 2.2111 2.0614 -1.8092 -3.8916 3.2983 3.2269 3.3647 4.7576 3.5998
4.6140 -3.4526 -5.1186 -1.0326 -0.6469 -8.5515 -1.3521 0.7070 1.8124 -2.0444 -5.1679 0.6956 1.3859 0.5044 -2.9979 -2.7424 1.5666 -0.4731 -2.3072 -6.0795 3.8392 -0.5316 -0.7152 -3.4469 -4.8407 5.9986 2.8491 2.7866 3.7538 4.1857
5.0461 -0.7688 3.5294 -0.9992 0.2983 -6.2472 0.6181 -0.7122 1.3914 -2.2169 -1.2364 1.2833 -1.6182 -1.6103 -4.1794 -1.9450 -2.6345 -3.8984 -4.8020 -8.0141 1.0699 -4.8873 -4.7373 -6.3828 -5.6719 5.0155 -0.7959 -1.2948 -2.8206 2.0685
-3.7433 4.5471 3.8594 -1.4556 0.8590 -2.7725 -0.5851 -1.0426 0.4415 -2.1185 0.7779 0.1425 -3.7072 -2.5780 -4.7615 -4.2535 -6.0348 -6.0904 -5.9673 -9.0332 -0.8799 -7.6784 -7.2003 -8.0244 -5.9738 1.6176 -3.4556 -5.1725 -8.8025 -4.1513
-10.0345 7.9427 2.4755 0.4008 1.7154 -2.1048 -0.9290 0.4196 0.5055 -2.2652 -2.1391 0.7927 -3.1033 -1.8532 -5.0437 -4.8383 -5.5734 -5.5410 -5.3381 -9.0594 -1.9722 -6.8405 -7.0022 -7.1464 -4.4957 0.8438 -2.7010 -4.9380 -8.6159 -8.2665
-5.9278 5.9893 5.3116 2.4880 2.0497 -2.4913 1.0262 1.6897 1.3806 -2.6336 -4.2402 2.7931 -1.4287 -0.7449 -4.4880 -2.3843 -3.3473 -3.6304 -4.3224 -7.7316 -1.1523 -4.3291 -5.4693 -5.3550 -2.7736 1.9012 -0.8174 -2.5396 -5.5294 -6.5147
0.2661 1.1383 7.1067 0.9342 0.1672 -3.0029 1.6206 1.2881 1.4105 -2.3136 -3.3337 4.4900 -0.8179 0.0955 -2.7214 -2.4496 -2.3449 -1.9176 -3.1622 -4.0017 1.6568 -2.3281 -3.2834 -3.7596 -3.4981 1.1355 0.1260 -1.3782 -3.6135 -3.8520
0.0864 -2.5475 0.5677 -1.6463 -2.2642 -4.0450 -1.0166 0.3124 0.4451 -1.2849 -3.0481 5.5132 -0.8739 1.0517 -1.1476 -5.8565 -2.7933 -0.6892 -1.3579 -0.5630 1.7118 -1.2746 -0.9802 -2.5809 -6.0404 -1.5232 -0.4680 -2.1329 -3.3504 -4.7908
-2.7155 -4.3782 -8.3692 -1.7555 -2.6579 -2.9821 -3.8547 -0.2123 -0.2919 -0.5098 -3.1654 3.2356 -0.5809 1.7441 -1.0997 -7.0857 -3.7151 -0.2464 0.0008 -1.8133 -3.3828 -1.4349 0.0498 -2.4102 -7.8335 -4.7616 -2.5730 -3.8557 -4.9503 -6.6324
-3.0039 -4.2240 -8.0166 -1.4640 -1.8397 0.9364 -3.7331 0.1167 -0.1117 -0.2559 -1.6240 -2.0572 -0.1392 1.4224 -1.7301 -4.9163 -3.9578 -0.4414 -0.0849 -5.8809 -7.8959 -2.2036 -0.1462 -3.0743 -8.5355 -7.4595 -4.1911 -5.1465 -7.6354 -6.0093
-2.0492 -1.3120 -0.1490 -2.4547 -1.5110 2.5261 -1.2086 1.9855 0.8360 -0.3473 -0.3652 -3.1446 0.5116 0.6370 -1.5668 -3.3602 -2.7544 -0.0099 -0.3895 -7.2234 -6.6671 -1.8014 0.0334 -3.1046 -8.3245 -6.6212 -3.3851 -5.1275 -8.3514 -4.5320
-0.1567 1.0294 4.6817 -2.9629 -1.4430 -0.7892 0.9365 3.5903 1.7397 -0.8791 -0.7068 1.9435 1.4604 0.4445 -0.5626 -3.5229 -1.2850 1.0307 0.1469 -5.6430 -3.1603 -0.4866 0.7140 -1.9185 -6.4701 -2.7210 -2.2811 -4.8028 -6.3355 -4.8259
3.2749 -0.9365 3.8613 -2.0090 -1.1224 -4.0556 0.8746 1.7827 1.7451 -1.4356 -1.2443 4.9108 1.4863 0.7852 0.3973 -3.1455 -1.1473 1.1186 0.6901 -4.4383 -2.7526 -0.3545 0.9870 -0.8174 -4.5423 -2.0967 -3.5058 -5.0922 -4.6093 -5.8743
3.4650 -3.5304 1.1340 0.1192 -0.5543 -3.7679 -0.7495 -1.7065 1.1202 -1.3757 -1.7986 0.6982 0.2515 1.1216 0.6359 -2.2645 -1.9456 0.3294 0.7762 -4.2733 -4.7188 -1.4279 1.3165 -0.6925 -4.6313 -5.9987 -5.0259 -4.7997 -4.2708 -5.2230
-1.3649 -2.5770 -1.5672 2.4427 0.4435 -2.8079 -1.9383 -2.4168 0.6479 -1.0509 -2.5158 -5.9214 -0.7071 1.4067 0.1527 -2.6588 -3.2068 -0.3377 0.7860 -4.5338 -6.4147 -2.7031 1.5663 -1.0577 -5.3147 -8.8464 -5.1212 -4.1251 -4.1031 -4.3542
-4.1078 -1.3966 -3.0633 2.7060 1.5107 -3.3618 -1.9450 -0.8209 0.4038 -1.2962 -2.8813 -7.9897 -1.2498 1.4112 -0.6230 -4.0598 -5.5726 -1.4964 0.0277 -4.9914 -8.1662 -4.8669 -0.2364 -2.0839 -5.6221 -9.8841 -6.6640 -5.5704 -5.2941 -6.5390
-2.4508 -2.6496 -2.0812 0.6628 1.3999 -4.0425 -1.8179 -0.7024 0.2695 -2.1441 -3.9588 -4.4267 -2.7691 0.6443 -1.5192 -5.8608 -8.3362 -3.2462 -1.9169 -4.7111 -9.6900 -7.6141 -3.4560 -4.0336 -7.3308 -11.9091 -10.0788 -7.8510 -7.5154 -8.9405
-2.5764 -3.8907 -0.3624 -1.1778 -0.0936 -4.4516 -2.4719 -2.5429 0.1935 -2.7915 -6.2628 -1.2694 -4.5455 -0.4544 -2.4961 -8.7326 -9.9203 -4.0392 -3.4075 -4.0815 -9.1788 -8.6221 -4.6365 -5.4140 -9.3978 -12.7986 -10.8989 -7.1737 -6.2116 -6.6841
-4.3566 -4.7582 -1.8764 -2.0007 -1.0604 -5.0627 -3.5430 -3.6276 -0.0584 -2.5130 -7.6159 -3.6614 -4.4672 -0.7643 -3.1476 -10.9750 -10.2660 -3.5993 -3.3987 -5.1100 -7.6304 -7.5496 -3.5585 -5.4824 -8.7101 -10.4710 -8.3763 -5.3854 -2.4698 -2.8456
-1.9414 -5.5395 -6.1540 -2.2508 -0.0895 -5.1847 -3.5692 -2.4015 -0.0315 -1.3953 -6.3497 -8.5655 -2.7248 -0.1374 -2.9232 -8.5613 -9.2056 -2.6601 -2.7212 -6.7436 -6.8002 -5.8813 -2.2038 -5.1829 -6.0014 -7.4066 -6.0655 -5.7576 -2.8032 -1.6302
2.4197 -2.7062 -6.2530 -1.0081 1.4877 -5.0015 -1.3704 -0.1353 0.8191 -0.2966 -2.7573 -9.6577 -1.3357 0.4765 -1.5890 -1.8592 -6.1468 -0.9565 -1.4559 -5.4831 -5.0436 -3.6037 0.1138 -3.9608 -2.9623 -4.7359 -4.1059 -5.1339 -5.1341 -0.5784
2.2584 3.4251 0.3619 1.1213 2.0396 -4.5992 1.5836 0.9335 1.4657 0.0305 1.7596 -4.8280 -1.3306 0.6356 0.3262 3.1195 -3.4824 0.8824 0.6348 -1.7285 -1.8218 -0.9408 3.2622 -1.2619 0.8647 -1.5953 -1.1885 -1.6024 -3.1242 0.0379
-0.8713 6.3624 6.2011 1.7082 2.0361 -1.9108 2.5853 0.1471 0.9869 -0.2619 3.9132 2.9996 -2.2761 0.8542 1.5178 2.9700 -4.0607 0.9698 1.9852 0.5233 -0.5105 -0.0350 4.1665 0.6215 3.4578 0.4886 0.1988 -0.1137 -0.3678 -3.2282
-0.9540 4.3943 7.2091 0.7241 1.9937 2.5816 2.2347 -0.9749 0.2223 -0.6394 1.3694 8.0845 -3.0891 1.0405 1.0682 1.2700 -5.5108 -0.4440 1.3494 -0.3597 -1.9694 -1.3722 2.4427 0.2290 1.8325 -0.0617 -1.6608 -2.6357 -2.3198 -5.8474
2.6384 2.2236 7.8961 -0.5817 1.3234 4.5560 2.9998 -0.2836 -0.2206 -0.9452 -2.8567 6.5345 -2.5150 0.3684 -0.3265 1.8388 -4.1916 -1.2379 -0.1824 -2.3670 -2.6321 -2.5411 0.7149 -0.8039 -1.3428 -1.5615 -4.0161 -5.0341 -5.5360 -2.8994
5.6531 1.5672 8.3299 -1.8459 0.5856 2.6652 4.1261 2.3035 -0.4349 -0.9995 -4.6796 1.4530 -0.3150 -0.6102 -1.1288 2.8414 -1.7975 -1.0417 -1.1253 -3.1471 -1.1888 -2.2139 -0.3580 -1.2622 -2.2572 -1.7268 -4.6114 -5.8392 -6.6772 -0.1739
5.1252 0.8393 5.9452 -1.1988 1.0092 -0.6105 3.6231 3.9719 0.0744 -0.6544 -5.0886 0.0632 1.7147 -0.5901 -1.0852 1.1849 -1.6293 -1.2163 -1.3551 -2.6805 -0.5591 -1.8363 -1.6716 -1.8027 -3.0932 -0.8970 -4.6789 -6.9437 -7.8825 -3.3554
1.8504 0.5926 6.0771 2.2846 1.8075 -2.8688 2.5940 3.1776 1.2227 -0.3152 -6.4530 3.7541 2.1663 -0.1602 -1.0177 -1.8789 -2.3765 -1.6582 -1.2976 -2.4467 -1.5384 -2.0371 -2.6821 -2.6852 -5.9756 -0.4622 -4.6392 -7.3513 -8.8658 -8.1859
-0.7670 1.4896 10.2008 4.6235 1.6295 -2.2354 2.7909 2.9899 2.1383 -0.1645 -7.2362 6.7960 3.0098 -0.3337 -0.6951 -2.9406 -0.4100 -0.4101 -0.7366 -2.1179 -0.3044 -0.5498 -1.7534 -2.6125 -6.9027 0.5183 -1.7886 -4.3218 -6.1298 -7.7880
-0.1832 2.3767 9.0035 3.0971 0.9948 -0.1840 3.5406 6.2730 2.7883 -0.0440 -5.1609 7.3280 6.1337 -0.2748 0.2395 -1.0859 4.2964 2.6602 0.3790 -0.5094 4.1165 3.4246 1.0740 -0.8186 -3.3517 3.3293 3.8243 1.0448 -0.4580 -1.9166
1.6889 3.2470 1.2609 0.8319 0.7789 -0.3649 3.6073 10.1757 3.1415 -0.3465 -1.6806 9.1897 8.7593 0.4989 0.6173 1.8142 7.8142 4.7504 1.0163 0.8548 6.8285 6.5991 3.3681 1.0289 0.7889 5.4611 7.0491 4.9267 3.7378 3.0632
2.1632 3.4047 -2.5961 0.7001 0.7694 -0.4304 3.1383 10.2456 2.7337 -1.1041 0.6971 11.4181 8.0322 1.0553 0.2491 3.8830 7.8154 4.7700 1.0721 0.8695 6.0096 7.1607 4.2911 1.7216 3.0517 4.4728 6.4936 6.7561 5.9169 3.6053
3.1704 0.3238 1.0903 2.1255 0.6317 2.8747 3.3127 7.3144 2.3394 -1.5111 2.0043 9.6632 6.2394 1.4149 0.6669 4.2888 6.1276 4.7175 1.8785 1.7697 5.0459 7.0577 5.7481 2.5246 4.8808 2.8057 6.4948 8.2317 8.4402 3.6698
5.2733 -3.2148 7.2874 3.5545 0.3901 4.4076 4.6511 5.3416 2.8519 -1.5337 2.0762 5.6979 5.4535 2.0119 1.3774 2.4568 4.0801 4.6387 2.7524 3.2308 3.8062 6.2074 7.1900 3.0903 4.8358 2.3765 6.7515 7.6169 9.1554 4.8323
3.8013 -1.0594 12.0866 3.4492 0.2802 1.2074 5.6673 4.9652 3.4186 -1.6671 -0.4724 3.6155 3.5311 1.8097 0.3886 -0.6224 0.5944 2.6301 1.6560 1.2827 -0.1576 2.7957 5.9530 1.2468 0.5609 0.9811 3.1396 3.0866 4.5206 3.0255
-0.9016 4.1920 13.6694 2.2886 0.7073 -0.3456 5.2785 4.3933 3.2358 -1.6449 -3.6067 3.2520 0.3622 0.4482 -1.4224 -1.7944 -2.9715 0.2003 -0.1048 -2.8764 -3.8861 -0.5405 3.6856 -1.1637 -3.9266 -1.4186 -1.5520 -0.9169 -1.1927 -0.4202
-1.9668 5.1584 12.0901 2.1256 1.4447 2.2593 4.9941 4.1353 2.7598 -1.3137 -3.3732 4.1057 -0.2647 -0.3764 -1.4048 0.2767 -3.0563 0.4591 0.4069 -3.1229 -3.2154 0.3086 4.3089 -0.1006 -2.9654 -1.4894 -1.1202 0.6635 -0.5344 0.4300
1.4712 2.8811 8.8586 1.9241 1.4169 3.7614 5.5000 5.4890 2.0869 -0.9653 -0.4966 7.4681 2.0491 0.0731 0.4975 3.3162 -0.1914 2.4825 2.4062 0.8398 0.3459 3.8490 6.7865 3.3363 1.5245 1.2421 3.6066 5.3832 5.2478 4.7891
4.4065 2.2984 5.0547 0.2379 0.2774 2.3919 5.4582 7.2054 1.0363 -0.4888 1.1144 11.7973 3.7392 0.5136 2.0022 5.3543 2.0137 3.5567 3.0628 3.3902 3.4073 6.0242 7.5818 5.0776 3.5064 4.4344 7.4746 7.9482 8.8401 8.0697
5.6588 2.5952 3.8175 0.1624 -0.9291 1.4448 5.4898 7.7030 0.6816 0.0215 0.1199 12.7979 4.1272 0.4811 1.9567 6.6047 2.9933 4.0162 2.5612 3.0566 5.4516 6.8265 7.3980 5.2504 2.6776 6.8576 9.0426 8.4015 8.6313 9.8978
5.2527 1.7946 7.4522 3.0384 -1.2531 2.7071 6.5593 6.8589 1.7936 0.1153 -1.6648 9.5598 4.7701 0.9168 1.3771 6.8476 3.6303 5.1564 3.0831 3.0476 6.5089 8.0699 8.5513 6.5258 3.2545 7.5577 9.9628 9.6211 8.9800 10.2547
1.0215 1.0596 10.0188 4.4893 -0.6346 4.8738 5.9919 4.7064 2.8093 0.0620 -2.1035 5.8937 4.6485 1.6525 1.2972 4.6027 2.5924 5.7330 4.2931 3.5237 5.4752 8.3999 9.3485 7.9467 4.8654 5.5738 10.3168 10.7530 10.5182 7.1156
-4.4065 0.1299 4.4225 2.7044 0.3952 4.8583 2.0925 2.4966 2.4609 0.0690 -1.6859 4.2022 3.1030 1.2762 1.0122 -0.1612 0.2317 4.4451 3.6745 1.6219 3.1364 6.1873 7.3373 6.1283 3.0232 2.5964 8.9662 9.0115 8.8267 2.1494
-5.5688 -2.2915 -5.1925 0.7081 0.5680 1.0388 -2.0566 2.2327 2.0580 -0.5938 -2.7364 2.3555 2.5236 -0.1270 -0.5103 -4.6357 -0.1618 2.8250 1.0368 -2.3373 1.9405 3.7097 4.2953 1.5556 -2.1116 1.2504 6.8642 5.5573 4.0872 -0.5933
-4.1682 -3.6928 -8.3974 -0.3477 -0.8204 -3.8343 -3.5414 2.6799 2.3710 -1.8332 -4.7940 -0.5842 3.2511 -0.8843 -2.4529 -5.8260 1.2402 2.3919 -0.9452 -4.9680 1.6655 3.1993 3.0131 -1.3907 -5.3179 1.5092 6.2913 4.4292 2.8439 -1.0512
-4.3870 -1.4529 -2.3766 -0.6760 -1.8883 -5.8230 -2.4459 1.3997 2.2070 -2.3160 -5.1663 -1.3821 2.6229 -0.6879 -3.0705 -4.0138 0.7590 2.0671 -0.9802 -4.7556 0.4661 2.9460 2.9413 -1.0917 -4.2745 2.3716 7.1038 6.2695 6.0254 -0.8305
-4.2969 0.9873 4.9589 0.6566 -0.7062 -3.4363 -0.0132 -0.1293 1.5332 -1.8959 -3.9395 -0.0486 0.7249 -0.6332 -1.9222 -2.2280 -1.9216 0.9832 -0.1896 -2.4439 -1.0081 1.4008 2.3954 -0.0312 -1.4484 3.4720 6.9716 7.2495 6.4866 0.5867
-1.5042 -0.9262 4.4080 1.7876 0.9244 1.7742 1.5177 0.1868 1.3601 -1.5603 -2.9553 -1.3664 -0.0669 -0.7007 0.0673 -1.9276 -4.0497 0.3920 0.7825 0.9713 -1.2018 0.0353 1.4991 0.6420 1.2363 3.4710 5.2136 5.1984 2.7661 2.8494
1.5603 -4.7667 -3.7527 -0.2043 0.6388 5.1961 0.4424 0.5503 1.2276 -1.1983 -2.1986 -4.8902 0.0137 -0.3048 1.5665 -1.3177 -4.8703 0.7969 1.8305 3.3636 -1.0657 -0.4819 0.8835 1.6697 3.3729 1.5637 3.3562 2.8560 1.2946 4.3476
1.5988 -4.8684 -10.4970 -2.9542 -0.3423 4.4279 -1.6663 -0.6075 0.5736 -0.4538 -1.8141 -5.5993 -0.8242 0.0392 1.5627 0.6091 -5.6086 0.6019 2.0351 2.4537 -2.7590 -1.4944 0.4505 2.1912 3.1328 -0.4928 2.2465 2.6773 3.3208 4.9573
-1.9090 -1.5050 -9.2764 -2.8751 -0.3996 2.9989 -2.2848 -1.8247 0.1662 -0.0703 -3.5598 -4.7683 -2.7638 0.0165 0.4479 1.3982 -7.2537 -0.8118 1.4082 -0.4887 -6.0155 -2.8611 0.3325 1.4684 0.0947 -1.4989 1.4331 3.0450 4.2516 4.3960
-6.1962 0.1863 -2.7114 -1.5104 -0.0996 2.6524 -1.7787 -3.0886 0.3835 -0.2082 -6.5273 -6.7476 -4.8741 0.1814 -0.2842 -1.2281 -9.7394 -1.8778 1.4576 -1.9100 -8.3808 -3.4336 0.7586 0.9990 -2.0899 -2.9991 0.5624 2.2764 3.3130 1.6352
-8.3169 -1.2452 0.9262 -1.6090 0.3533 0.3694 -2.3492 -5.7955 0.7318 -0.1795 -6.5609 -9.2684 -6.2288 0.3031 -0.0588 -5.6064 -11.6347 -1.9269 2.3523 -0.6790 -9.3158 -3.9210 1.1028 1.4437 -1.9570 -6.2196 -0.5065 0.9525 2.0205 -2.1503
-8.5535 -2.5726 -2.9786 -2.9141 0.8379 -3.0438 -4.3184 -7.8315 0.8592 -0.1271 -3.5133 -8.6485 -6.4172 -0.1444 0.4922 -7.7896 -11.7660 -2.0514 2.7849 1.4000 -9.8682 -4.7431 0.9455 1.7711 -2.5744 -9.0790 -1.2635 -0.2162 0.2216 -4.0677
-7.2657 -2.6411 -7.9245 -4.2356 -0.1123 -2.7224 -5.1470 -6.9681 0.5985 -0.2261 -2.2256 -7.3462 -5.8767 -0.2993 0.9330 -5.7423 -10.5992 -2.1355 2.8189 2.4171 -8.8121 -4.0210 1.3486 2.3256 -3.4110 -7.9804 -0.0307 0.3577 0.3680 -2.3460
-2.8332 -3.2700 -4.9024 -5.2714 -2.3462 1.3285 -3.0790 -5.9731 0.0888 0.0497 -3.4807 -7.6295 -4.8484 0.6585 1.1391 -0.9611 -8.5819 -0.8723 3.4645 2.4104 -5.0712 -1.1826 3.2200 4.1265 -0.2361 -2.7380 3.6359 4.3774 5.1113 2.3505
3.0345 -3.8085 1.4137 -6.7255 -3.4957 3.7367 -0.4055 -6.6987 -0.3871 0.3709 -3.9980 -6.1310 -3.1559 1.7625 0.9776 3.2516 -5.8341 1.0439 4.1796 2.5656 -1.2954 1.3905 5.1499 5.8553 5.0524 2.5090 7.1146 8.9461 9.9924 6.7959
4.4144 -1.8642 -0.0861 -8.6715 -2.7364 1.8585 -0.4754 -6.3301 -0.7957 0.1188 -4.7431 -1.7823 -1.4618 1.7856 0.8084 4.1122 -3.8196 1.6744 3.6927 2.5939 -0.2246 2.0042 4.9363 5.3741 6.3320 4.0424 7.3254 9.3416 9.7632 7.6175
-0.7809 1.3721 -6.9225 -8.2663 -1.1991 -0.8080 -2.7931 -4.2271 -0.3522 -0.0169 -7.0488 -0.4937 -0.2719 1.1643 1.0002 1.4388 -3.6506 1.4053 2.3125 1.6688 -1.2804 1.3291 2.7649 3.0055 3.6336 1.7680 4.3187 6.4047 6.9904 5.1036
-6.6246 2.7592 -8.7223 -3.7424 0.2518 -0.8026 -3.8493 -2.3993 1.6406 0.2307 -7.2681 -4.6821 1.4055 1.2212 1.0362 -1.3895 -3.5761 2.0609 1.4174 1.1242 -2.0146 0.8119 0.9829 0.9945 1.3794 -1.1790 1.5776 4.4237 5.9199 3.0934
-6.6279 2.2012 -5.7765 0.4500 1.2230 0.2250 -2.1321 0.0591 3.2320 -0.0992 -5.0290 -7.9134 3.6367 2.1580 0.6329 -1.2002 -1.9149 3.3014 1.5286 2.1591 -0.8085 1.3903 1.0731 0.7106 0.9479 -1.0883 1.9034 4.2951 5.8293 3.8167
-2.8650 1.7980 -4.8729 -0.0821 1.5104 -0.1562 -0.1298 2.6812 2.3791 -0.6902 -4.5889 -6.3275 4.0488 2.9357 0.5609 0.1458 -0.9123 3.3665 2.0313 3.2191 0.8389 2.3011 2.0688 1.1805 1.7246 1.6660 3.3251 3.5606 4.3707 4.7555
-2.0654 2.3326 -6.0487 -2.1549 1.1389 -0.7052 -0.5282 1.1897 0.7945 -0.4378 -5.3655 -3.1239 1.4381 2.9199 0.7901 -0.8107 -3.1901 2.3466 2.0877 2.3954 0.3397 1.8094 2.1312 0.4737 2.9615 2.9524 2.3522 0.9599 1.0736 3.1857
-4.7869 2.5596 -6.1189 -2.3836 0.0918 0.1785 -2.6745 -3.5166 0.5513 -0.0235 -4.2804 -0.8212 -1.8625 2.4372 0.2684 -3.0294 -6.3249 1.6784 1.5312 -0.0024 -1.5993 0.3771 1.3920 -1.0645 2.3479 1.1136 -0.0944 -1.6054 -1.8601 0.1868
