TimeStemp,EventTimeStemp,Linear Acc(x),Linear Acc(y),Linear Acc(z),Angular Vel(x),Angular Vel(y),Angular Vel(z),Rotation(x),Rotation(y),Rotation(z),POR(Point Of Regard)(x),POR(Point Of Regard)(y),IOD(Interocular Distance),IPD(Interpupillary Distance),Gaze Direction(x),Gaze Direction(y),Gaze Direction(z),Gaze Base Point(x),Gaze Base Point(y),Gaze Base Point(z),Left POR(Point Of Regard)(x),Left POR(Point Of Regard)(y),Left Gaze Direction(x),Left Gaze Direction(y),Left Gaze Direction(z),Left Gaze Base Point(x),Left Gaze Base Point(y),Left Gaze Base Point(z),Left Pupil Positioon(x),Left Pupil Positioon(y),Left Pupil Positioon(z),Left Pupil Radius,Left Eye Lens Distance,Left Eye Screen Distance,Right POR(Point Of Regard)(x),Right POR(Point Of Regard)(y),Right Gaze Direction(x),Right Gaze Direction(y),Right Gaze Direction(z),Right Gaze Base Point(x),Right Gaze Base Point(y),Right Gaze Base Point(z),Right Pupil Positioon(x),Right Pupil Positioon(y),Right Pupil Positioon(z),Right Pupil Radius,Right Eye Lens Distance,Right Eye Screen Distance,VR_ex01_su0012_nf,
0.009994507,,-0.05714396,0.1162004,0.08826486,-0.01234622,0.01150273,-0.006792375,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
0.02000427,,-0.01230025,0.08221266,0.1238085,-0.01564528,0.01470273,-0.01303415,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
0.02999878,,-0.01230025,0.08221266,0.1238085,-0.01564528,0.01470273,-0.01303415,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
0.03999329,,-0.01230025,0.08221266,0.1238085,-0.01564528,0.01470273,-0.01303415,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
0.05000305,,-0.03835841,0.05507383,0.1772186,-0.01034528,0.01580273,-0.01203415,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
0.05999756,,-0.03835841,0.05507383,0.1772186,-0.01034528,0.01580273,-0.01203415,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
0.06999207,,-0.03835841,0.05507383,0.1772186,-0.01034528,0.01580273,-0.01203415,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
0.08000183,,-0.03835841,0.05507383,0.1772186,-0.01034528,0.01580273,-0.01203415,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
0.08999634,,-0.03835841,0.05507383,0.1772186,-0.01034528,0.01580273,-0.01203415,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
0.09999084,,-0.03835841,0.05507383,0.1772186,-0.01034528,0.01580273,-0.01203415,0.1643066,-7.121155,-0.4496993,975.7597,563.1209,64.8059463500977,64.1201171875,-0.01436359,-0.07833893,0.9968233,-2.810487,4.264465,-26.38155,988.4278,571.3697,-0.04822953,-0.1036178,0.9934428,3.775195E+29,9.74264,-24.8782,29.06681,3.400267,-14.84138,2.82551386002233,3.77519473458734E+29,3.77519473458734E+29,963.0916,554.8721,0.01986602,-0.05285485,0.9983995,-35.17648,4.552084,-27.94002,-34.97741,4.240991,-17.84467,2.75759267958845,28.447926517606,77.038546949139,
