TimeStemp,EventTimeStemp,Linear Acc(x),Linear Acc(y),Linear Acc(z),Angular Vel(x),Angular Vel(y),Angular Vel(z),Rotation(x),Rotation(y),Rotation(z),POR(Point Of Regard)(x),POR(Point Of Regard)(y),IOD(Interocular Distance),IPD(Interpupillary Distance),Gaze Direction(x),Gaze Direction(y),Gaze Direction(z),Gaze Base Point(x),Gaze Base Point(y),Gaze Base Point(z),Left POR(Point Of Regard)(x),Left POR(Point Of Regard)(y),Left Gaze Direction(x),Left Gaze Direction(y),Left Gaze Direction(z),Left Gaze Base Point(x),Left Gaze Base Point(y),Left Gaze Base Point(z),Left Pupil Positioon(x),Left Pupil Positioon(y),Left Pupil Positioon(z),Left Pupil Radius,Left Eye Lens Distance,Left Eye Screen Distance,Right POR(Point Of Regard)(x),Right POR(Point Of Regard)(y),Right Gaze Direction(x),Right Gaze Direction(y),Right Gaze Direction(z),Right Gaze Base Point(x),Right Gaze Base Point(y),Right Gaze Base Point(z),Right Pupil Positioon(x),Right Pupil Positioon(y),Right Pupil Positioon(z),Right Pupil Radius,Right Eye Lens Distance,Right Eye Screen Distance
0.1100006,,0.07603168,-0.1861681,-0.1451936,0.01106822,0.02198466,-0.009028598,-0.7657884,-12.08231,9.227264,1083.378,335.73,63.85219193,63.98870468,-0.1011301,0.5324652,0.8403889,-1.874003,1.47185,-39.56786,1055.793,333.678,-0.0975657,0.5358723,0.8386411,30.19126,2.306569,-39.5675,28.96826,5.690686,-29.53895,2.442732872,39.83994945,88.58208982,1110.963,337.7821,-0.1053649,0.5287135,0.8422338,-33.63054,0.6428264,-40.24578,-34.9864,3.977099,-30.73029,2.407605439,40.58160893,89.28929457
0.1199989,,0.07603168,-0.1861681,-0.1451936,0.01106822,0.02198466,-0.009028598,-0.7657884,-12.08231,9.227264,1083.378,335.73,63.85219193,63.98870468,-0.1011301,0.5324652,0.8403889,-1.874003,1.47185,-39.56786,1055.793,333.678,-0.0975657,0.5358723,0.8386411,30.19126,2.306569,-39.5675,28.96826,5.690686,-29.53895,2.442732872,39.83994945,88.58208982,1110.963,337.7821,-0.1053649,0.5287135,0.8422338,-33.63054,0.6428264,-40.24578,-34.9864,3.977099,-30.73029,2.407605439,40.58160893,89.28929457
0.1300011,,0.07894894,-0.06983725,-0.0808052,0.005677406,0.01454801,-0.01977183,-0.7741458,-12.08829,9.23764,1083.378,335.73,63.85219193,63.98870468,-0.1011301,0.5324652,0.8403889,-1.874003,1.47185,-39.56786,1055.793,333.678,-0.0975657,0.5358723,0.8386411,30.19126,2.306569,-39.5675,28.96826,5.690686,-29.53895,2.442732872,39.83994945,88.58208982,1110.963,337.7821,-0.1053649,0.5287135,0.8422338,-33.63054,0.6428264,-40.24578,-34.9864,3.977099,-30.73029,2.407605439,40.58160893,89.28929457
0.1399994,,0.01241629,-0.3209573,-0.3290575,-0.002707556,0.009194441,-0.02501707,-0.7891712,-12.08963,9.247772,1080.735,335.3207,63.8578949,63.94929504,-0.09912115,0.5338922,0.8397226,-1.842632,1.484334,-39.4893,1056.542,329.5721,-0.09767976,0.5434157,0.8337495,30.18124,2.306431,-39.50384,29.01239,5.710996,-29.59269,2.441509925,39.77673456,88.51861578,1104.928,341.0694,-0.1009322,0.5227232,0.8465039,-33.64602,0.6448122,-40.23505,-34.90258,3.93681,-30.70685,2.400336999,40.57152127,89.27884837
0.1500015,,-0.09244294,-0.214603,-0.3477733,-0.01431673,0.0220311,-0.04737384,-0.8097326,-12.08807,9.253448,1080.735,335.3207,63.8578949,63.94929504,-0.09912115,0.5338922,0.8397226,-1.842632,1.484334,-39.4893,1056.542,329.5721,-0.09767976,0.5434157,0.8337495,30.18124,2.306431,-39.50384,29.01239,5.710996,-29.59269,2.441509925,39.77673456,88.51861578,1104.928,341.0694,-0.1009322,0.5227232,0.8465039,-33.64602,0.6448122,-40.23505,-34.90258,3.93681,-30.70685,2.400336999,40.57152127,89.27884837
0.1599998,,-0.09244294,-0.214603,-0.3477733,-0.01431673,0.0220311,-0.04737384,-0.8097326,-12.08807,9.253448,1080.735,335.3207,63.8578949,63.94929504,-0.09912115,0.5338922,0.8397226,-1.842632,1.484334,-39.4893,1056.542,329.5721,-0.09767976,0.5434157,0.8337495,30.18124,2.306431,-39.50384,29.01239,5.710996,-29.59269,2.441509925,39.77673456,88.51861578,1104.928,341.0694,-0.1009322,0.5227232,0.8465039,-33.64602,0.6448122,-40.23505,-34.90258,3.93681,-30.70685,2.400336999,40.57152127,89.27884837
0.170002,,0.1215191,-0.04121923,-0.398307,-0.02930756,0.03579444,-0.05481707,-0.8809264,-12.06409,9.284607,1077.916,334.916,63.86124039,63.9810791,-0.09638609,0.5342184,0.8398336,-1.825514,1.495371,-39.54672,1053.021,327.4928,-0.09456299,0.5473427,0.8315422,30.17818,2.306961,-39.47459,29.06858,5.775447,-29.60122,2.472566291,39.74763094,88.48942929,1102.81,342.3392,-0.09938195,0.5203639,0.8481398,-33.65228,0.6462564,-40.23202,-34.87672,3.938799,-30.69822,2.397758378,40.56871914,89.27592058
0.1800003,,0.2024609,0.1585313,0.003744079,-0.03049232,0.03896023,-0.06655741,-0.9325591,-12.03726,9.31366,1074.744,338.8629,63.86448669,63.98754501,-0.09436823,0.5248463,0.8459498,-1.803802,1.509746,-39.60458,1049.109,332.1706,-0.09194059,0.5389016,0.8373182,30.17639,2.30835,-39.44947,29.10701,5.759391,-29.45894,2.466989351,39.7225882,88.46433836,1100.38,345.5551,-0.09784839,0.5142044,0.8520592,-33.65717,0.6481817,-40.23227,-34.84244,3.917119,-30.67534,2.391099805,40.56909851,89.27622846
0.1899986,,0.1800521,0.2492413,-0.006047729,-0.02397728,0.02090666,-0.05270266,-1.011653,-12.00504,9.352112,1071.836,338.9337,63.86841965,63.97286606,-0.09194042,0.5266328,0.8451064,-1.784547,1.513723,-39.60874,1047.857,330.6378,-0.09075408,0.541795,0.8355912,30.17604,2.309763,-39.42386,29.15022,5.774816,-29.52777,2.424515475,39.69699593,88.43872903,1095.815,347.2296,-0.0942989,0.5111036,0.8543249,-33.66123,0.650314,-40.23467,-34.78443,3.905129,-30.70778,2.395738205,40.57157701,89.27866595
0.2000008,,0.1800521,0.2492413,-0.006047729,-0.02397728,0.02090666,-0.05270266,-1.011653,-12.00504,9.352112,1071.836,338.9337,63.86841965,63.97286606,-0.09194042,0.5266328,0.8451064,-1.784547,1.513723,-39.60874,1047.857,330.6378,-0.09075408,0.541795,0.8355912,30.17604,2.309763,-39.42386,29.15022,5.774816,-29.52777,2.424515475,39.69699593,88.43872903,1095.815,347.2296,-0.0942989,0.5111036,0.8543249,-33.66123,0.650314,-40.23467,-34.78443,3.905129,-30.70778,2.395738205,40.57157701,89.27866595
0.2099991,,0.2061965,0.3549222,0.05829959,0.002507675,0.008160226,-0.06235741,-1.027369,-11.99225,9.351257,1071.836,338.9337,63.86841965,63.97286606,-0.09194042,0.5266328,0.8451064,-1.784547,1.513723,-39.60874,1047.857,330.6378,-0.09075408,0.541795,0.8355912,30.17604,2.309763,-39.42386,29.15022,5.774816,-29.52777,2.424515475,39.69699593,88.43872903,1095.815,347.2296,-0.0942989,0.5111036,0.8543249,-33.66123,0.650314,-40.23467,-34.78443,3.905129,-30.70778,2.395738205,40.57157701,89.27866595
0.2200012,,0.2926827,0.2012748,-0.2206405,0.01097741,-0.01425199,-0.03037183,-1.077636,-12.00159,9.352997,1073.18,339.9868,63.87221527,63.98034668,-0.09413248,0.5239909,0.8465061,-1.762417,1.524,-39.67351,1049.618,329.5926,-0.09208325,0.5436258,0.834259,30.17681,2.311854,-39.40125,29.15107,5.796565,-29.58475,2.441651745,39.67435768,88.41610373,1096.742,350.381,-0.09552056,0.504804,0.8579238,-33.66398,0.6526189,-40.2417,-34.78943,3.866803,-30.75632,2.366050632,40.57860392,89.28569904
0.2299995,,0.06109542,0.1918697,-0.2942349,0.02398327,-0.0247689,-0.02287384,-1.080065,-12.00995,9.337982,1071.604,340.295,63.87569046,63.97371292,-0.09224953,0.5238267,0.846815,-1.742682,1.534722,-39.74797,1047.913,329.6003,-0.09070099,0.5436436,0.8344002,30.17847,2.314981,-39.38501,29.18088,5.857737,-29.57149,2.47647545,39.65803471,88.39982313,1095.295,350.9897,-0.09440449,0.5036444,0.8587352,-33.66555,0.6547412,-40.25059,-34.75017,3.867693,-30.79484,2.383728765,40.58743946,89.29456927
0.2400017,,0.01766008,0.1194728,-0.387621,0.02810768,-0.02163977,-0.01765742,-1.080065,-12.00995,9.337982,1071.604,340.295,63.87569046,63.97371292,-0.09224953,0.5238267,0.846815,-1.742682,1.534722,-39.74797,1047.913,329.6003,-0.09070099,0.5436436,0.8344002,30.17847,2.314981,-39.38501,29.18088,5.857737,-29.57149,2.47647545,39.65803471,88.39982313,1095.295,350.9897,-0.09440449,0.5036444,0.8587352,-33.66555,0.6547412,-40.25059,-34.75017,3.867693,-30.79484,2.383728765,40.58743946,89.29456927
0.25,,0.002326814,-0.01866015,-0.3281315,0.01956823,-0.02161533,-0.0144286,-1.091852,-12.03751,9.311829,1073.573,341.4786,63.8793335,63.96450806,-0.09479832,0.5210065,0.848272,-1.719037,1.54759,-39.80103,1050.308,331.1586,-0.09286128,0.5406479,0.8361054,30.1814,2.319092,-39.37254,29.17278,5.85757,-29.60372,2.50284905,39.64540922,88.38727517,1096.838,351.7987,-0.0958174,0.5019522,0.8595701,-33.66603,0.6569032,-40.26139,-34.74721,3.842942,-30.88184,2.393445236,40.59812996,89.30532731
0.2600021,,-0.04612315,-0.1604584,-0.5869364,-0.009077281,-0.01519334,-0.01540266,-1.094881,-12.04446,9.300568,1059.832,350.347,63.88378525,63.99888229,-0.08135157,0.5004939,0.8619094,-1.677502,1.533239,-39.76706,1036.078,340.3019,-0.08213266,0.5239429,0.8477057,30.18677,2.32289,-39.36059,29.39938,5.668006,-29.61156,2.404474479,39.63322945,88.37522454,1083.587,360.3922,-0.08575681,0.4849102,0.8702763,-33.66492,0.6576285,-40.26834,-34.55526,3.631794,-30.84195,2.27692295,40.6049751,89.31223408
0.2700005,,-0.1705308,-0.2557775,-0.335161,-0.02933177,0.01238467,-0.0282286,-1.099957,-12.03506,9.287933,1059.832,350.347,63.88378525,63.99888229,-0.08135157,0.5004939,0.8619094,-1.677502,1.533239,-39.76706,1036.078,340.3019,-0.08213266,0.5239429,0.8477057,30.18677,2.32289,-39.36059,29.39938,5.668006,-29.61156,2.404474479,39.63322945,88.37522454,1083.587,360.3922,-0.08575681,0.4849102,0.8702763,-33.66492,0.6576285,-40.26834,-34.55526,3.631794,-30.84195,2.27692295,40.6049751,89.31223408
0.2799988,,-0.1705308,-0.2557775,-0.335161,-0.02933177,0.01238467,-0.0282286,-1.099957,-12.03506,9.287933,984.5375,393.4168,63.88588715,63.92570877,-0.004636336,0.387307,0.9219391,-1.655615,1.548996,-39.85435,962.3841,386.481,-0.02044403,0.4259925,0.9022156,30.19194,2.328294,-39.35726,30.2359,4.873105,-29.39066,2.350572028,39.62964439,88.37177779,1006.691,400.3525,-0.02054849,0.3952982,0.9163463,-33.66175,0.6580986,-40.27567,-33.64612,2.874313,-30.65066,2.198233416,40.61210598,89.31947322
0.2900009,,-0.02692232,-0.251567,-0.2261263,-0.05179232,0.02196022,-0.03355742,-1.132946,-12.00211,9.299652,984.5375,393.4168,63.88588715,63.92570877,-0.004636336,0.387307,0.9219391,-1.655615,1.548996,-39.85435,962.3841,386.481,-0.02044403,0.4259925,0.9022156,30.19194,2.328294,-39.35726,30.2359,4.873105,-29.39066,2.350572028,39.62964439,88.37177779,1006.691,400.3525,-0.02054849,0.3952982,0.9163463,-33.66175,0.6580986,-40.27567,-33.64612,2.874313,-30.65066,2.198233416,40.61210598,89.31947322
0.2999992,,0.3419073,-0.6499998,-0.5403731,-0.06023178,0.01558467,-0.05162859,-1.169906,-11.95026,9.322906,917.1482,439.4754,63.88540649,63.8190155,0.05720675,0.2641802,0.9627753,-1.637619,1.573962,-39.79814,898.7061,433.1248,0.03817083,0.3096395,0.9471506,30.19654,2.335976,-39.35548,30.83931,4.140799,-29.24739,2.282063486,39.6276154,88.36988667,935.5903,445.826,0.04516927,0.2771596,0.9567859,-33.65662,0.658493,-40.27561,-32.93465,2.07839,-30.47018,2.242919742,40.6117914,89.31930071
0.3100014,,-0.1314805,0.462671,0.08451385,-0.06117728,0.02950666,-0.02500266,-1.223703,-11.89014,9.335876,871.3854,483.6986,63.88240051,63.73819351,0.09778708,0.1361343,0.9858525,-1.625804,1.624546,-39.77168,855.5322,477.778,0.0806639,0.1840464,0.9766745,30.20025,2.346852,-39.35569,31.20101,3.428569,-29.33073,2.289064493,39.62757929,88.36998502,887.2387,489.6192,0.0924547,0.1510521,0.9812292,-33.6499,0.6603485,-40.27102,-32.4938,1.358719,-30.44563,2.311365819,40.60680018,89.3145234
0.3199997,,0.1637928,0.4858813,0.01725979,-0.05179232,0.02836023,-0.02395742,-1.223703,-11.89014,9.335876,871.3854,483.6986,63.88240051,63.73819351,0.09778708,0.1361343,0.9858525,-1.625804,1.624546,-39.77168,855.5322,477.778,0.0806639,0.1840464,0.9766745,30.20025,2.346852,-39.35569,31.20101,3.428569,-29.33073,2.289064493,39.62757929,88.36998502,887.2387,489.6192,0.0924547,0.1510521,0.9812292,-33.6499,0.6603485,-40.27102,-32.4938,1.358719,-30.44563,2.311365819,40.60680018,89.3145234
0.3300018,,-0.02406322,0.02291749,1.028993,-0.02089232,0.03796022,-0.04105742,-1.238546,-11.84329,9.361023,840.1609,530.3113,63.87638474,63.71654892,0.1253907,-0.008933983,0.9920672,-1.6249,1.700902,-39.70064,823.8322,523.3332,0.1123927,0.04666327,0.9894614,30.20227,2.361688,-39.35753,31.45935,2.713742,-29.33889,2.295696978,39.62920696,88.37172887,856.4897,537.2895,0.1228072,0.006069882,0.9890481,-33.64193,0.6652429,-40.25791,-32.21445,0.5921279,-30.31081,2.326515836,40.59310463,89.3011403
0.3400002,,-0.2567901,0.5660505,0.5043865,-0.04749232,-0.001439774,-0.01225742,-1.266581,-11.84741,9.388733,840.1609,530.3113,63.87638474,63.71654892,0.1253907,-0.008933983,0.9920672,-1.6249,1.700902,-39.70064,823.8322,523.3332,0.1123927,0.04666327,0.9894614,30.20227,2.361688,-39.35753,31.45935,2.713742,-29.33889,2.295696978,39.62920696,88.37172887,856.4897,537.2895,0.1228072,0.006069882,0.9890481,-33.64193,0.6652429,-40.25791,-32.21445,0.5921279,-30.31081,2.326515836,40.59310463,89.3011403
0.3499985,,-0.01915722,0.1871721,0.2458704,-0.07717728,-0.02059334,0.01539734,-1.267703,-11.81119,9.361023,818.6487,578.5115,63.86822128,63.60391617,0.1419396,-0.1567778,0.9773811,-1.617255,1.809809,-39.67049,805.3909,568.1478,0.1294775,-0.09036329,0.9844112,30.20337,2.381476,-39.36079,31.5871,2.04318,-29.40496,2.287169213,39.63226356,88.37490165,831.9065,588.8751,0.144493,-0.1496152,0.9742547,-33.63277,0.6750887,-40.24092,-31.97146,-0.1899822,-30.28921,2.296733036,40.57523669,89.28374184
0.3600006,,-0.01915722,0.1871721,0.2458704,-0.07717728,-0.02059334,0.01539734,-1.267703,-11.81119,9.361023,818.6487,578.5115,63.86822128,63.60391617,0.1419396,-0.1567778,0.9773811,-1.617255,1.809809,-39.67049,805.3909,568.1478,0.1294775,-0.09036329,0.9844112,30.20337,2.381476,-39.36079,31.5871,2.04318,-29.40496,2.287169213,39.63226356,88.37490165,831.9065,588.8751,0.144493,-0.1496152,0.9742547,-33.63277,0.6750887,-40.24092,-31.97146,-0.1899822,-30.28921,2.296733036,40.57523669,89.28374184
0.3699989,,0.4940014,-1.053834,0.3034417,-0.1059076,-0.02370556,-0.04201707,-1.232234,-11.7085,9.328522,814.2154,617.7524,63.8584404,63.58501053,0.1388091,-0.2632311,0.9546944,-1.604033,1.955861,-39.75005,800.9816,604.8937,0.1314857,-0.1995612,0.968836,30.20408,2.408124,-39.37446,31.60528,1.572789,-29.48897,2.300805326,39.6456834,88.38845859,827.4492,630.611,0.1451689,-0.268908,0.9494153,-33.62242,0.6911988,-40.22218,-31.93429,-0.7270042,-30.18738,2.299251685,40.55525547,89.2644248
0.3800011,,-0.0649052,-0.6500887,-0.09343051,-0.1963773,-0.06839334,-0.1591027,-1.300928,-11.56577,9.295105,820.7271,631.7303,63.84828186,63.70165634,0.1294376,-0.2847341,0.9498276,-1.586979,2.115307,-39.89506,802.8314,618.3339,0.1287212,-0.2388182,0.9618465,30.20518,2.44183,-39.40344,31.6151,1.564782,-29.53683,2.316114511,39.6743692,88.41731487,838.6229,645.1268,0.1335506,-0.3097151,0.9405989,-33.61129,0.7140569,-40.20286,-32.04315,-0.720435,-30.09084,2.292166515,40.53435079,89.24437935
0.3899994,,-0.418341,0.295786,0.09163792,-0.1826318,-0.04611534,-0.1048286,-1.624077,-11.18811,9.139832,825.1593,627.1758,63.83722687,63.8491478,0.1267193,-0.2598727,0.9572923,-1.592751,2.285891,-40.05614,797.9336,616.6376,0.1334836,-0.2342744,0.9628276,30.20521,2.482609,-39.44143,31.66305,1.838415,-29.74256,2.306783933,39.71208744,88.455192,852.3851,637.7139,0.1217031,-0.2908524,0.9487622,-33.6003,0.7440734,-40.19017,-32.14736,-0.3717969,-29.98805,2.349514914,40.51972084,89.2307986
0.4000015,,-0.418341,0.295786,0.09163792,-0.1826318,-0.04611534,-0.1048286,-1.624077,-11.18811,9.139832,825.1593,627.1758,63.83722687,63.8491478,0.1267193,-0.2598727,0.9572923,-1.592751,2.285891,-40.05614,797.9336,616.6376,0.1334836,-0.2342744,0.9628276,30.20521,2.482609,-39.44143,31.66305,1.838415,-29.74256,2.306783933,39.71208744,88.455192,852.3851,637.7139,0.1217031,-0.2908524,0.9487622,-33.6003,0.7440734,-40.19017,-32.14736,-0.3717969,-29.98805,2.349514914,40.51972084,89.2307986
0.4099998,,-0.1458622,0.03796346,-0.1976653,-0.1666923,-0.04503977,-0.07825741,-1.610112,-11.07047,9.138794,825.1593,627.1758,63.83722687,63.8491478,0.1267193,-0.2598727,0.9572923,-1.592751,2.285891,-40.05614,797.9336,616.6376,0.1334836,-0.2342744,0.9628276,30.20521,2.482609,-39.44143,31.66305,1.838415,-29.74256,2.306783933,39.71208744,88.455192,852.3851,637.7139,0.1217031,-0.2908524,0.9487622,-33.6003,0.7440734,-40.19017,-32.14736,-0.3717969,-29.98805,2.349514914,40.51972084,89.2307986
0.420002,,-0.1547499,-0.364057,-0.2408937,-0.1943318,-0.04821533,-0.1016286,-1.614988,-10.97113,9.101624,825.4888,622.1551,63.82667923,63.89487839,0.1278366,-0.2456958,0.9608805,-1.593118,2.452906,-40.03352,793.7428,612.4578,0.1377826,-0.2224654,0.9651073,30.20517,2.529646,-39.48251,31.67272,2.117658,-30.05137,2.313244342,39.75289929,88.49615459,857.2347,631.8524,0.1177894,-0.2753227,0.9540248,-33.58981,0.7809929,-40.17087,-32.18373,-0.09507591,-29.93361,2.351758043,40.49821977,89.21048885
0.4300003,,-0.3490793,0.01263809,-0.6892637,-0.2219318,-0.03441533,-0.1155286,-1.717475,-10.77771,9.047455,825.2874,614.9307,63.81475449,63.92084122,0.1288682,-0.2237651,0.966086,-1.596909,2.63371,-40.17809,791.7247,600.1469,0.1407351,-0.1869353,0.9720598,30.20388,2.583833,-39.53788,31.68256,2.549253,-30.24339,2.32812982,39.80808668,88.55145554,858.8501,629.7146,0.1164785,-0.2697236,0.9558457,-33.57898,0.8246444,-40.15063,-32.19173,0.1187255,-30.03858,2.290344853,40.47549169,89.18911161
0.4399986,,-0.3490793,0.01263809,-0.6892637,-0.2219318,-0.03441533,-0.1155286,-1.717475,-10.77771,9.047455,825.2874,614.9307,63.81475449,63.92084122,0.1288682,-0.2237651,0.966086,-1.596909,2.63371,-40.17809,791.7247,600.1469,0.1407351,-0.1869353,0.9720598,30.20388,2.583833,-39.53788,31.68256,2.549253,-30.24339,2.32812982,39.80808668,88.55145554,858.8501,629.7146,0.1164785,-0.2697236,0.9558457,-33.57898,0.8246444,-40.15063,-32.19173,0.1187255,-30.03858,2.290344853,40.47549169,89.18911161
0.4500008,,-0.3217766,-0.5982161,-0.1785485,-0.2358076,-0.03330556,-0.1144171,-1.831766,-10.55902,9.034454,822.1681,602.0513,63.80351257,63.93806458,0.1335713,-0.1825889,0.9740739,-1.590882,2.840621,-40.15609,787.0071,589.0486,0.1460023,-0.1543708,0.9769878,30.20294,2.645685,-39.5935,31.73822,2.953703,-30.33745,2.291404478,39.86357144,88.60702664,857.3291,615.0541,0.1190942,-0.2286167,0.9659674,-33.56838,0.8764309,-40.12619,-32.15541,0.6178771,-29.86382,2.331812777,40.4482575,89.16339157
