TimeStemp,EventTimeStemp,Linear Acc(x),Linear Acc(y),Linear Acc(z),Angular Vel(x),Angular Vel(y),Angular Vel(z),Rotation(x),Rotation(y),Rotation(z),POR(Point Of Regard)(x),POR(Point Of Regard)(y),IOD(Interocular Distance),IPD(Interpupillary Distance),Gaze Direction(x),Gaze Direction(y),Gaze Direction(z),Gaze Base Point(x),Gaze Base Point(y),Gaze Base Point(z),Left POR(Point Of Regard)(x),Left POR(Point Of Regard)(y),Left Gaze Direction(x),Left Gaze Direction(y),Left Gaze Direction(z),Left Gaze Base Point(x),Left Gaze Base Point(y),Left Gaze Base Point(z),Left Pupil Positioon(x),Left Pupil Positioon(y),Left Pupil Positioon(z),Left Pupil Radius,Left Eye Lens Distance,Left Eye Screen Distance,Right POR(Point Of Regard)(x),Right POR(Point Of Regard)(y),Right Gaze Direction(x),Right Gaze Direction(y),Right Gaze Direction(z),Right Gaze Base Point(x),Right Gaze Base Point(y),Right Gaze Base Point(z),Right Pupil Positioon(x),Right Pupil Positioon(y),Right Pupil Positioon(z),Right Pupil Radius,Right Eye Lens Distance,Right Eye Screen Distance
0.9800034,,0.01637481,0.1128291,0.2308552,-0.004669089,-0.00235961,0.0113135,-0.01942669,-2.31311,2.474823,998.9492,614.2881,64.49938965,63.85629654,-0.03758071,-0.1424745,0.9890848,-1.141154,9.495104,-26.72952,989.0293,617.3151,-0.04957602,-0.1466042,0.9879506,31.10217,9.005797,Infinity,30.38154,7.936478,-16.08268,1.550562407,1.33E+58,1.33E+58,1008.869,611.2612,-0.02647334,-0.1371584,0.9901903,-33.37599,9.814132,Infinity,-33.45003,9.128601,-17.40036,1.675522187,Infinity,Infinity
0.9900017,,-0.06383729,-0.03759281,0.1595791,-0.00048779,-0.00771134,0.007007976,-0.01457423,-2.313324,2.472229,999.4535,612.7169,64.49629974,63.85020828,-0.03866579,-0.1385082,0.9896062,-1.146072,9.479148,-26.73573,989.229,614.5277,-0.04979489,-0.141803,0.9886384,31.10023,9.00863,Infinity,30.36321,7.948359,-16.08764,1.53919167,1.26E+58,1.26E+58,1009.678,610.9061,-0.02727262,-0.1365475,0.9902569,-33.37496,9.818216,Infinity,-33.46247,9.149233,-17.38773,1.66448525,Infinity,Infinity
1,,-0.06492476,0.04497888,0.1909224,-0.005669087,-0.00235961,0.008113498,-0.008341523,-2.312012,2.466003,998.6295,614.435,64.49300385,63.85023499,-0.0375083,-0.1428637,0.9890314,-1.145694,9.474854,-26.73355,987.9296,617.3495,-0.04848639,-0.1466235,0.9879995,31.09822,9.010665,Infinity,30.37354,7.878621,-16.09973,1.517491371,1.20E+58,1.20E+58,1009.329,611.5205,-0.0269278,-0.1376087,0.9901202,-33.37379,9.822326,Infinity,-33.45143,9.139793,-17.37847,1.686296935,Infinity,Infinity
1.010002,,-0.04999759,-0.0196873,0.1345562,-0.02285725,-0.00563969,0.008101841,-0.001559839,-2.308167,2.464386,998.6295,614.435,64.49300385,63.85023499,-0.0375083,-0.1428637,0.9890314,-1.145694,9.474854,-26.73355,987.9296,617.3495,-0.04848639,-0.1466235,0.9879995,31.09822,9.010665,Infinity,30.37354,7.878621,-16.09973,1.517491371,1.20E+58,1.20E+58,1009.329,611.5205,-0.0269278,-0.1376087,0.9901202,-33.37379,9.822326,Infinity,-33.45143,9.139793,-17.37847,1.686296935,Infinity,Infinity
1.02,,-0.04999759,-0.0196873,0.1345562,-0.02285725,-0.00563969,0.008101841,-0.001559839,-2.308167,2.464386,998.6295,614.435,64.49300385,63.85023499,-0.0375083,-0.1428637,0.9890314,-1.145694,9.474854,-26.73355,987.9296,617.3495,-0.04848639,-0.1466235,0.9879995,31.09822,9.010665,Infinity,30.37354,7.878621,-16.09973,1.517491371,1.20E+58,1.20E+58,1009.329,611.5205,-0.0269278,-0.1376087,0.9901202,-33.37379,9.822326,Infinity,-33.45143,9.139793,-17.37847,1.686296935,Infinity,Infinity
1.030003,,-0.08026166,0.03669456,0.1026585,-0.01748779,-0.00871134,0.01340798,0.009521484,-2.293945,2.458374,999.857,611.5595,64.48960876,63.80594254,-0.03925258,-0.1359525,0.9899374,-1.146315,9.473286,-26.73139,990.833,611.3214,-0.05139926,-0.1362777,0.9893208,31.09616,9.013199,Infinity,30.33867,8.002994,-16.1049,1.539645029,1.14E+58,1.14E+58,1008.881,611.7977,-0.0264867,-0.1380734,0.9900677,-33.37258,9.82547,Infinity,-33.4449,9.12154,-17.37089,1.650503664,Infinity,Infinity
1.040001,,0.03554369,0.01844947,0.03559184,-0.02175725,-0.00243969,0.01450184,0.02661133,-2.276093,2.451111,999.5609,613.5526,64.48633575,63.86640549,-0.03855659,-0.1414447,0.989195,-1.149432,9.457041,-26.73082,988.244,615.2776,-0.04881265,-0.1430653,0.9884989,31.09403,9.014673,Infinity,30.36948,7.898017,-16.11676,1.526104744,1.08E+58,1.08E+58,1010.878,611.8275,-0.02844685,-0.1381029,0.9900088,-33.37157,9.827766,Infinity,-33.47327,9.108271,-17.36406,1.636712793,Infinity,Infinity
1.050003,,0.009126244,0.004095449,-0.09390586,-0.03558779,-0.00561134,0.01550798,0.03164673,-2.263885,2.450378,998.5031,614.2956,64.48299408,63.85338211,-0.03732741,-0.1421822,0.9891365,-1.149924,9.451734,-26.72947,987.0605,616.8098,-0.04763277,-0.1456825,0.988181,31.09186,9.015435,Infinity,30.37429,7.873201,-16.12236,1.499503697,1.03E+58,1.03E+58,1009.946,611.7814,-0.02753286,-0.1380264,0.9900455,-33.37053,9.830056,Infinity,-33.45516,9.111347,-17.35647,1.672973603,Infinity,Infinity
1.060001,,0.009126244,0.004095449,-0.09390586,-0.03558779,-0.00561134,0.01550798,0.03164673,-2.263885,2.450378,998.5031,614.2956,64.48299408,63.85338211,-0.03732741,-0.1421822,0.9891365,-1.149924,9.451734,-26.72947,987.0605,616.8098,-0.04763277,-0.1456825,0.988181,31.09186,9.015435,Infinity,30.37429,7.873201,-16.12236,1.499503697,1.03E+58,1.03E+58,1009.946,611.7814,-0.02753286,-0.1380264,0.9900455,-33.37053,9.830056,Infinity,-33.45516,9.111347,-17.35647,1.672973603,Infinity,Infinity
1.070004,,-0.02845299,0.03469272,-0.05103581,-0.03135725,-0.000239691,0.01230184,0.0463562,-2.231628,2.443848,998.5031,614.2956,64.48299408,63.85338211,-0.03732741,-0.1421822,0.9891365,-1.149924,9.451734,-26.72947,987.0605,616.8098,-0.04763277,-0.1456825,0.988181,31.09186,9.015435,Infinity,30.37429,7.873201,-16.12236,1.499503697,1.03E+58,1.03E+58,1009.946,611.7814,-0.02753286,-0.1380264,0.9900455,-33.37053,9.830056,Infinity,-33.45516,9.111347,-17.35647,1.672973603,Infinity,Infinity
1.080002,,0.02844396,0.1539197,0.08975211,-0.03345725,-0.000239691,0.004901841,0.0541687,-2.214355,2.445923,996.8264,611.8808,64.47992706,63.83772278,-0.03555176,-0.1366894,0.9899758,-1.153225,9.448438,-26.74236,986.2073,611.786,-0.04684293,-0.1370598,0.9894443,31.08968,9.015578,Infinity,30.3845,7.952655,-16.11442,1.555360225,9.77E+57,9.77E+57,1007.446,611.9756,-0.02507241,-0.1383708,0.9900622,-33.36973,9.832481,Infinity,-33.43077,9.109977,-17.34978,1.652482078,Infinity,Infinity
1.09,,-0.02021329,0.06918813,-0.0119527,-0.02928779,0.00398866,0.009107975,0.05953979,-2.187744,2.446045,997.8528,612.3055,64.47714233,63.82004929,-0.03721383,-0.1386465,0.9896425,-1.154145,9.464441,-26.76442,988.1013,612.1326,-0.04870015,-0.137629,0.9892833,31.0876,9.014985,Infinity,30.35623,7.912158,-16.12247,1.522560058,9.28E+57,9.28E+57,1007.604,612.4785,-0.02522236,-0.1392755,0.9899321,-33.36906,9.837116,Infinity,-33.44028,9.144415,-17.34159,1.666358968,Infinity,Infinity
1.100002,,-0.02021329,0.06918813,-0.0119527,-0.02928779,0.00398866,0.009107975,0.05953979,-2.187744,2.446045,997.8528,612.3055,64.47714233,63.82004929,-0.03721383,-0.1386465,0.9896425,-1.154145,9.464441,-26.76442,988.1013,612.1326,-0.04870015,-0.137629,0.9892833,31.0876,9.014985,Infinity,30.35623,7.912158,-16.12247,1.522560058,9.28E+57,9.28E+57,1007.604,612.4785,-0.02522236,-0.1392755,0.9899321,-33.36906,9.837116,Infinity,-33.44028,9.144415,-17.34159,1.666358968,Infinity,Infinity
1.110001,,-0.0652039,0.1209181,-0.04585302,-0.03028779,0.00508866,0.003807976,0.0675354,-2.165161,2.448181,998.6996,610.0748,64.47484589,63.80820847,-0.03802875,-0.1336701,0.990296,-1.150108,9.46687,-26.80217,989.9283,608.1178,-0.05053986,-0.1307285,0.9901221,31.08603,9.015487,Infinity,30.3468,7.997394,-16.1158,1.54260931,8.82E+57,8.82E+57,1007.471,612.0318,-0.02509379,-0.138501,0.9900442,-33.36843,9.840696,Infinity,-33.43896,9.139031,-17.36478,1.65157088,Infinity,Infinity
1.120003,,-0.05915799,0.1030741,-0.005549404,-0.02495725,0.006160309,0.002801841,0.07113647,-2.146606,2.451202,996.6642,609.402,64.47262573,63.8556633,-0.03532529,-0.1331726,0.9904631,-1.147916,9.450473,-26.83805,986.2756,611.2457,-0.04692008,-0.1361111,0.9895751,31.08464,9.015036,Infinity,30.39339,7.910773,-16.14367,1.539160059,8.37E+57,8.37E+57,1007.053,607.5583,-0.02471656,-0.130794,0.9910938,-33.36771,9.843386,Infinity,-33.43694,9.213927,-17.38342,1.710745546,Infinity,Infinity
1.130001,,-0.09002956,0.1391169,0.06286802,-0.02382672,0.01243196,0.000595706,0.07461548,-2.128448,2.455688,996.6642,609.402,64.47262573,63.8556633,-0.03532529,-0.1331726,0.9904631,-1.147916,9.450473,-26.83805,986.2756,611.2457,-0.04692008,-0.1361111,0.9895751,31.08464,9.015036,Infinity,30.39339,7.910773,-16.14367,1.539160059,8.37E+57,8.37E+57,1007.053,607.5583,-0.02471656,-0.130794,0.9910938,-33.36771,9.843386,Infinity,-33.43694,9.213927,-17.38342,1.710745546,Infinity,Infinity
1.140003,,-0.09002956,0.1391169,0.06286802,-0.02382672,0.01243196,0.000595706,0.07461548,-2.128448,2.455688,998.0386,608.7687,64.47024536,63.82384491,-0.03751911,-0.1320702,0.9905301,-1.144357,9.435627,-26.88874,988.3375,608.5654,-0.04897259,-0.1314617,0.9901062,31.08335,9.013329,Infinity,30.36307,7.942139,-16.19391,1.533421195,7.96E+57,7.96E+57,1007.74,608.972,-0.025384,-0.1332156,0.9907596,-33.3667,9.845735,Infinity,-33.43749,9.160831,-17.41302,1.669788114,Infinity,Infinity
1.150002,,0.02847651,0.1258646,-0.00469005,-0.01648779,0.01358866,-0.003592024,0.07330322,-2.109741,2.464783,998.0386,608.7687,64.47024536,63.82384491,-0.03751911,-0.1320702,0.9905301,-1.144357,9.435627,-26.88874,988.3375,608.5654,-0.04897259,-0.1314617,0.9901062,31.08335,9.013329,Infinity,30.36307,7.942139,-16.19391,1.533421195,7.96E+57,7.96E+57,1007.74,608.972,-0.025384,-0.1332156,0.9907596,-33.3667,9.845735,Infinity,-33.43749,9.160831,-17.41302,1.669788114,Infinity,Infinity
1.16,,-0.07785358,0.1254569,0.09031485,-0.009999242,0.01350644,-0.008909815,0.07006836,-2.099884,2.471283,1000.236,608.2441,64.46819305,63.80807114,-0.03988719,-0.1312153,0.9905511,-1.138613,9.448453,-26.91114,991.4575,605.1838,-0.05207777,-0.1256346,0.9907023,31.08252,9.012993,Infinity,30.34153,8.017476,-16.23345,1.554730675,7.56E+57,7.56E+57,1009.014,611.3044,-0.02661932,-0.1372154,0.9901808,-33.36556,9.847961,Infinity,-33.44564,9.119037,-17.4391,1.65268304,Infinity,Infinity
1.170002,,-0.03505043,0.1666375,0.05034081,-0.000441983,0.01144613,-0.006801226,0.06466675,-2.090637,2.479156,999.5981,608.4292,64.46690369,63.82985306,-0.03856628,-0.1318869,0.9905143,-1.133866,9.484931,-26.92946,990.8776,609.1784,-0.05147292,-0.132549,0.9898316,31.08226,9.014242,Infinity,30.3658,7.9736,-16.2775,1.546715866,7.18E+57,7.18E+57,1008.319,607.68,-0.02596285,-0.1310213,0.991034,-33.36455,9.852159,Infinity,-33.43994,9.244153,-17.48761,1.717977427,Infinity,Infinity
1.18,,-0.03505043,0.1666375,0.05034081,-0.000441983,0.01144613,-0.006801226,0.06466675,-2.090637,2.479156,999.5981,608.4292,64.46690369,63.82985306,-0.03856628,-0.1318869,0.9905143,-1.133866,9.484931,-26.92946,990.8776,609.1784,-0.05147292,-0.132549,0.9898316,31.08226,9.014242,Infinity,30.3658,7.9736,-16.2775,1.546715866,7.18E+57,7.18E+57,1008.319,607.68,-0.02596285,-0.1310213,0.991034,-33.36455,9.852159,Infinity,-33.43994,9.244153,-17.48761,1.717977427,Infinity,Infinity
1.190002,,0.009538754,0.08064458,0.06414157,-0.00578779,0.01248866,-0.005792024,0.06054688,-2.0896,2.486328,1000.714,606.5881,64.46554565,63.85211945,-0.04011734,-0.1278169,0.9909861,-1.129649,9.467957,-26.94434,991.184,607.6144,-0.05179295,-0.1298475,0.9901779,31.08217,9.014565,Infinity,30.36664,7.998044,-16.29922,1.569133081,6.82E+57,6.82E+57,1010.244,605.5619,-0.02787517,-0.1273589,0.9914616,-33.3633,9.855311,Infinity,-33.46157,9.256467,-17.51077,1.728188454,Infinity,Infinity
1.200001,,0.000163771,0.1083698,0.03614641,0.001658015,0.007146134,-0.007901226,0.05380249,-2.086365,2.492615,1000.588,608.5442,64.46489716,63.8134613,-0.03966451,-0.1328178,0.9903465,-1.126466,9.466549,-26.94909,992.8096,610.4988,-0.05336466,-0.1347991,0.9894309,31.08255,9.015068,Infinity,30.35377,7.946975,-16.30246,1.533519682,6.48E+57,6.48E+57,1008.366,606.5896,-0.0260188,-0.1291269,0.9912852,-33.36227,9.857969,Infinity,-33.43457,9.222461,-17.55926,1.699736489,Infinity,Infinity
1.210003,,-0.004636769,0.03213014,-0.09555224,0.001658015,0.003946134,-0.01110123,0.04730225,-2.090485,2.497528,1000.588,608.5442,64.46489716,63.8134613,-0.03966451,-0.1328178,0.9903465,-1.126466,9.466549,-26.94909,992.8096,610.4988,-0.05336466,-0.1347991,0.9894309,31.08255,9.015068,Infinity,30.35377,7.946975,-16.30246,1.533519682,6.48E+57,6.48E+57,1008.366,606.5896,-0.0260188,-0.1291269,0.9912852,-33.36227,9.857969,Infinity,-33.43457,9.222461,-17.55926,1.699736489,Infinity,Infinity
1.220001,,-0.004636769,0.03213014,-0.09555224,0.001658015,0.003946134,-0.01110123,0.04730225,-2.090485,2.497528,1000.588,608.5442,64.46489716,63.8134613,-0.03966451,-0.1328178,0.9903465,-1.126466,9.466549,-26.94909,992.8096,610.4988,-0.05336466,-0.1347991,0.9894309,31.08255,9.015068,Infinity,30.35377,7.946975,-16.30246,1.533519682,6.48E+57,6.48E+57,1008.366,606.5896,-0.0260188,-0.1291269,0.9912852,-33.36227,9.857969,Infinity,-33.43457,9.222461,-17.55926,1.699736489,Infinity,Infinity
1.230003,,0.02781104,0.1686782,-0.01006085,-0.001587793,0.00398866,-0.007892024,0.03863525,-2.095154,2.502228,1002.755,610.1786,64.46469879,63.80599213,-0.04234441,-0.1354848,0.9898741,-1.121323,9.474223,-26.95247,995.8258,611.1049,-0.05632513,-0.1358499,0.989125,31.08338,9.017066,Infinity,30.33091,7.977132,-16.31101,1.535069404,6.16E+57,6.16E+57,1009.685,609.2525,-0.02729382,-0.1336873,0.9906445,-33.36125,9.859741,Infinity,-33.45152,9.157955,-17.58075,1.667765516,Infinity,Infinity
1.240002,,-0.000240019,0.1215473,-0.000747368,0.002700001,0.005100001,-0.01208957,0.03128052,-2.09787,2.503906,1001.349,611.9368,64.46527863,63.8403244,-0.04007114,-0.1385576,0.9895434,-1.120288,9.468274,-26.95651,993.7936,615.5502,-0.05428476,-0.1434912,0.9881532,31.0846,9.01912,Infinity,30.36792,7.907775,-16.3112,1.509290643,5.85E+57,5.85E+57,1008.904,608.3234,-0.02653078,-0.1320748,0.9908836,-33.3606,9.860675,Infinity,-33.44696,9.172892,-17.59453,1.673621528,Infinity,Infinity
1.25,,0.01721537,0.1211271,0.1255967,0.009142749,0.00506031,-0.01319816,0.02218628,-2.101837,2.506439,1002.214,611.0411,64.46623993,63.8116951,-0.04149623,-0.1358709,0.9898571,-1.114152,9.462943,-26.95595,996.0417,612.4099,-0.05653463,-0.1381058,0.9887966,31.08626,9.021484,Infinity,30.34955,7.984122,-16.29894,1.55181743,5.56E+57,5.56E+57,1008.387,609.6724,-0.02601218,-0.134374,0.9905883,-33.35988,9.860615,Infinity,-33.43844,9.123363,-17.61317,1.650414317,Infinity,Infinity
1.260002,,0.01721537,0.1211271,0.1255967,0.009142749,0.00506031,-0.01319816,0.02218628,-2.101837,2.506439,1002.214,611.0411,64.46623993,63.8116951,-0.04149623,-0.1358709,0.9898571,-1.114152,9.462943,-26.95595,996.0417,612.4099,-0.05653463,-0.1381058,0.9887966,31.08626,9.021484,Infinity,30.34955,7.984122,-16.29894,1.55181743,5.56E+57,5.56E+57,1008.387,609.6724,-0.02601218,-0.134374,0.9905883,-33.35988,9.860615,Infinity,-33.43844,9.123363,-17.61317,1.650414317,Infinity,Infinity
1.27,,0.01782258,0.1038165,-0.09032286,0.009142749,-0.001339691,-0.005798158,0.01126099,-2.107086,2.509583,1002.214,611.0411,64.46623993,63.8116951,-0.04149623,-0.1358709,0.9898571,-1.114152,9.462943,-26.95595,996.0417,612.4099,-0.05653463,-0.1381058,0.9887966,31.08626,9.021484,Infinity,30.34955,7.984122,-16.29894,1.55181743,5.56E+57,5.56E+57,1008.387,609.6724,-0.02601218,-0.134374,0.9905883,-33.35988,9.860615,Infinity,-33.43844,9.123363,-17.61317,1.650414317,Infinity,Infinity
1.280003,,0.04653221,0.1301174,0.1157383,0.005942747,0.000760309,-0.004698158,0.00472453,-2.108398,2.508514,1001.668,610.9808,64.46695709,63.84895706,-0.04061569,-0.1361182,0.9898597,-1.107526,9.453082,-26.96101,994.0946,612.152,-0.05463041,-0.1376834,0.9889669,31.08808,9.023869,Infinity,30.38322,7.981294,-16.29272,1.565482354,5.28E+57,5.28E+57,1009.242,609.8095,-0.02685501,-0.1345811,0.9905384,-33.35877,9.859434,Infinity,-33.44193,9.103907,-17.62659,1.651787227,Infinity,Infinity
1.290001,,-0.008934433,0.000866982,0.0968589,0.003742747,-0.000239691,-0.004698158,0.000516805,-2.114716,2.50824,1003.669,608.8983,64.46775055,63.81887054,-0.0432369,-0.1316671,0.9903506,-1.102184,9.464749,-26.96303,997.3685,612.4861,-0.05784291,-0.1382596,0.9887037,31.09013,9.027469,Infinity,30.34334,7.99856,-16.28082,1.573891954,5.01E+57,5.01E+57,1009.969,605.3105,-0.02760812,-0.1268239,0.9915332,-33.3575,9.858144,Infinity,-33.45005,9.192282,-17.63251,1.692287139,Infinity,Infinity
1.300003,,-0.008934433,0.000866982,0.0968589,0.003742747,-0.000239691,-0.004698158,0.000516805,-2.114716,2.50824,1003.669,608.8983,64.46775055,63.81887054,-0.0432369,-0.1316671,0.9903506,-1.102184,9.464749,-26.96303,997.3685,612.4861,-0.05784291,-0.1382596,0.9887037,31.09013,9.027469,Infinity,30.34334,7.99856,-16.28082,1.573891954,5.01E+57,5.01E+57,1009.969,605.3105,-0.02760812,-0.1268239,0.9915332,-33.3575,9.858144,Infinity,-33.45005,9.192282,-17.63251,1.692287139,Infinity,Infinity
1.310001,,-0.08591439,0.008502289,0.02379343,-0.00045725,0.007160309,-0.002598158,-0.005325329,-2.119812,2.508057,1004.598,608.8069,64.46881104,63.81233978,-0.04388349,-0.1323683,0.9902287,-1.099096,9.469563,-26.97845,998.976,612.0575,-0.0594291,-0.1375402,0.988711,31.09236,9.032065,Infinity,30.33789,8.030023,-16.27658,1.554570088,4.76E+57,4.76E+57,1010.22,605.5564,-0.02785309,-0.1272322,0.9914802,-33.35628,9.856223,Infinity,-33.44986,9.153757,-17.64581,1.67301645,Infinity,Infinity
1.320004,,0.03865016,0.1821924,0.09478173,0.005958013,-0.001353866,-0.005801226,-0.01246311,-2.123688,2.509674,1004.373,610.8695,64.46997833,63.79187775,-0.04335525,-0.1368442,0.9896433,-1.095376,9.477337,-26.97848,999.7399,616.4674,-0.06012313,-0.1451114,0.9875793,31.09476,9.037592,Infinity,30.33361,7.976427,-16.2799,1.565224597,4.53E+57,4.53E+57,1009.006,605.2715,-0.02666173,-0.1267347,0.9915777,-33.35501,9.854015,Infinity,-33.43257,9.153275,-17.65569,1.672856588,Infinity,Infinity
1.330002,,0.06874559,0.06793784,-0.01794749,0.002742752,-0.000239691,-0.005798158,-0.01674741,-2.128357,2.5112,1004.373,610.8695,64.46997833,63.79187775,-0.04335525,-0.1368442,0.9896433,-1.095376,9.477337,-26.97848,999.7399,616.4674,-0.06012313,-0.1451114,0.9875793,31.09476,9.037592,Infinity,30.33361,7.976427,-16.2799,1.565224597,4.53E+57,4.53E+57,1009.006,605.2715,-0.02666173,-0.1267347,0.9915777,-33.35501,9.854015,Infinity,-33.43257,9.153275,-17.65569,1.672856588,Infinity,Infinity
1.34,,0.06874559,0.06793784,-0.01794749,0.002742752,-0.000239691,-0.005798158,-0.01674741,-2.128357,2.5112,1005.411,610.3428,64.47112274,63.82638931,-0.04469986,-0.1348298,0.98986,-1.091355,9.482724,-26.97904,999.6552,615.2961,-0.06005932,-0.1431358,0.987877,31.09725,9.043879,Infinity,30.34281,8.031885,-16.2707,1.559015107,4.30E+57,4.30E+57,1011.167,605.3896,-0.0287887,-0.1269196,0.9914945,-33.35363,9.851421,Infinity,-33.4581,9.14187,-17.69204,1.659008932,Infinity,Infinity
1.350002,,0.05228347,0.1262305,0.1315675,0.01453091,0.003040389,-0.008886502,-0.02398787,-2.135284,2.51239,1005.411,610.3428,64.47112274,63.82638931,-0.04469986,-0.1348298,0.98986,-1.091355,9.482724,-26.97904,999.6552,615.2961,-0.06005932,-0.1431358,0.987877,31.09725,9.043879,Infinity,30.34281,8.031885,-16.2707,1.559015107,4.30E+57,4.30E+57,1011.167,605.3896,-0.0287887,-0.1269196,0.9914945,-33.35363,9.851421,Infinity,-33.4581,9.14187,-17.69204,1.659008932,Infinity,Infinity
1.360001,,0.0390178,0.1540397,-0.02735865,0.01865801,-0.001353866,-0.01320123,-0.03094396,-2.147461,2.514221,1003.436,613.7682,64.4725647,63.83834076,-0.04197584,-0.1424336,0.9889139,-1.09255,9.500805,-26.9784,997.0067,619.7952,-0.05740688,-0.1508282,0.9868828,31.09972,9.048888,Infinity,30.37273,7.933378,-16.27696,1.564694978,4.08E+57,4.08E+57,1009.866,607.7411,-0.02748879,-0.1310221,0.9909958,-33.35254,9.851727,Infinity,-33.43822,9.149887,-17.69671,1.686908844,Infinity,Infinity
1.370003,,0.02696808,0.1231355,0.1645624,0.02510076,0.000706443,-0.001509815,-0.04159355,-2.163574,2.511963,1004.849,609.864,64.47387695,63.81568527,-0.04425249,-0.1325606,0.9901866,-1.090194,9.482432,-26.98179,999.4407,612.7079,-0.0598863,-0.1386595,0.9885061,31.10215,9.052495,Infinity,30.34513,8.044835,-16.26414,1.590164611,3.88E+57,3.88E+57,1010.257,607.02,-0.02787973,-0.1297769,0.9911504,-33.35135,9.851333,Infinity,-33.44461,9.160467,-17.70112,1.682435007,Infinity,Infinity
1.380001,,0.02696808,0.1231355,0.1645624,0.02510076,0.000706443,-0.001509815,-0.04159355,-2.163574,2.511963,1004.849,609.864,64.47387695,63.81568527,-0.04425249,-0.1325606,0.9901866,-1.090194,9.482432,-26.98179,999.4407,612.7079,-0.0598863,-0.1386595,0.9885061,31.10215,9.052495,Infinity,30.34513,8.044835,-16.26414,1.590164611,3.88E+57,3.88E+57,1010.257,607.02,-0.02787973,-0.1297769,0.9911504,-33.35135,9.851333,Infinity,-33.44461,9.160467,-17.70112,1.682435007,Infinity,Infinity
1.390003,,0.02427657,0.1404297,0.1116673,0.02084275,-0.00873969,0.001701841,-0.0447343,-2.182587,2.510284,1002.852,611.1938,64.474823,63.86434555,-0.04143145,-0.1370973,0.9896907,-1.087486,9.474979,-26.9843,995.3202,615.4102,-0.05581207,-0.1433123,0.9880933,31.10445,9.055512,Infinity,30.39777,7.968507,-16.26756,1.57970889,3.69E+57,3.69E+57,1010.384,606.9775,-0.02800859,-0.1296965,0.9911579,-33.34993,9.850621,Infinity,-33.43947,9.151613,-17.70345,1.687595071,Infinity,Infinity
1.400002,,0.1212806,0.04204428,0.05696261,0.01444275,-0.00983969,0.007001841,-0.04604949,-2.194824,2.503387,1003.769,609.0679,64.47583771,63.8301506,-0.04307516,-0.1319218,0.9903238,-1.088453,9.449141,-27.00063,997.4325,612.1892,-0.05792356,-0.1377608,0.988764,31.10662,9.057566,Infinity,30.3649,8.015051,-16.26377,1.607148525,3.50E+57,3.50E+57,1010.106,605.9467,-0.02774187,-0.1278856,0.9914004,-33.34867,9.848176,Infinity,-33.43905,9.135644,-17.70876,1.693848335,Infinity,Infinity
1.41,,-0.01305376,0.02932293,0.06832224,0.01014275,-0.01303969,0.007001841,-0.04111066,-2.207611,2.495697,1003.769,609.0679,64.47583771,63.8301506,-0.04307516,-0.1319218,0.9903238,-1.088453,9.449141,-27.00063,997.4325,612.1892,-0.05792356,-0.1377608,0.988764,31.10662,9.057566,Infinity,30.3649,8.015051,-16.26377,1.607148525,3.50E+57,3.50E+57,1010.106,605.9467,-0.02774187,-0.1278856,0.9914004,-33.34867,9.848176,Infinity,-33.43905,9.135644,-17.70876,1.693848335,Infinity,Infinity
1.420002,,-0.01305376,0.02932293,0.06832224,0.01014275,-0.01303969,0.007001841,-0.04111066,-2.207611,2.495697,1003.769,609.0679,64.47583771,63.8301506,-0.04307516,-0.1319218,0.9903238,-1.088453,9.449141,-27.00063,997.4325,612.1892,-0.05792356,-0.1377608,0.988764,31.10662,9.057566,Infinity,30.3649,8.015051,-16.26377,1.607148525,3.50E+57,3.50E+57,1010.106,605.9467,-0.02774187,-0.1278856,0.9914004,-33.34867,9.848176,Infinity,-33.43905,9.135644,-17.70876,1.693848335,Infinity,Infinity
1.43,,0.0055958,-0.09248251,0.01255075,0.004842751,-0.01943969,0.003801841,-0.03641834,-2.216309,2.485474,1004.584,608.7919,64.47695923,63.86275482,-0.0438496,-0.1322825,0.9902416,-1.087553,9.489146,-26.99899,997.3451,613.3003,-0.05782495,-0.1396872,0.9885041,31.1088,9.060718,Infinity,30.37188,8.009422,-16.2639,1.60438829,3.33E+57,3.33E+57,1011.822,604.2834,-0.02944219,-0.1250574,0.9917111,-33.3475,9.848651,Infinity,-33.46307,9.220465,-17.70733,1.747465968,Infinity,Infinity
1.440002,,-0.00822391,-0.07568403,0.07203162,0.008130908,-0.01085961,-0.000386503,-0.03402752,-2.221649,2.473694,1005.029,611.4368,64.47768402,63.84257889,-0.04415983,-0.1380652,0.9894382,-1.087679,9.480639,-27.03725,997.824,616.1133,-0.05825608,-0.1445177,0.9877824,31.11069,9.064604,Infinity,30.35755,7.979255,-16.26779,1.606031579,3.16E+57,3.16E+57,1012.234,606.7603,-0.02982702,-0.1292973,0.9911546,-33.34623,9.847361,Infinity,-33.45766,9.12803,-17.74216,1.72549889,Infinity,Infinity
1.450001,,-0.0130468,0.04306907,0.05083392,-0.002587788,-0.01621134,-0.002592023,-0.03453517,-2.224487,2.464844,1003.448,611.3157,64.47832489,63.82368851,-0.04211669,-0.1366913,0.989718,-1.089196,9.489882,-27.05828,996.9306,615.8102,-0.05738239,-0.1440185,0.9879091,31.11242,9.068864,Infinity,30.36569,8.000767,-16.26286,1.606176038,3.00E+57,3.00E+57,1009.964,606.8212,-0.02759496,-0.1294118,0.9912058,-33.3451,9.846491,Infinity,-33.43052,9.144118,-17.74602,1.711967868,Infinity,Infinity
