TimeStemp,EventTimeStemp,Linear Acc(x),Linear Acc(y),Linear Acc(z),Angular Vel(x),Angular Vel(y),Angular Vel(z),Rotation(x),Rotation(y),Rotation(z),POR(Point Of Regard)(x),POR(Point Of Regard)(y),IOD(Interocular Distance),IPD(Interpupillary Distance),Gaze Direction(x),Gaze Direction(y),Gaze Direction(z),Gaze Base Point(x),Gaze Base Point(y),Gaze Base Point(z),Left POR(Point Of Regard)(x),Left POR(Point Of Regard)(y),Left Gaze Direction(x),Left Gaze Direction(y),Left Gaze Direction(z),Left Gaze Base Point(x),Left Gaze Base Point(y),Left Gaze Base Point(z),Left Pupil Positioon(x),Left Pupil Positioon(y),Left Pupil Positioon(z),Left Pupil Radius,Left Eye Lens Distance,Left Eye Screen Distance,Right POR(Point Of Regard)(x),Right POR(Point Of Regard)(y),Right Gaze Direction(x),Right Gaze Direction(y),Right Gaze Direction(z),Right Gaze Base Point(x),Right Gaze Base Point(y),Right Gaze Base Point(z),Right Pupil Positioon(x),Right Pupil Positioon(y),Right Pupil Positioon(z),Right Pupil Radius,Right Eye Lens Distance,Right Eye Screen Distance,VR_ex01_suX000,
0.009999275,,-0.02990614,0.03893395,-0.05322139,0.001267172,-0.002055095,0.0006195577,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
0.0199995,,-0.1497588,0.02278966,0.1152317,0.001236789,0.002144906,0.001661146,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
0.02999973,,0.07209886,0.1604572,-0.004450019,0.0001185387,-0.002060828,-0.002517666,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
0.03999996,,-0.02533394,0.06375602,0.06040369,0.002206393,-0.001060828,-0.0004010303,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
0.05000019,,-0.1222555,0.09027791,0.1648378,-0.00308146,-0.003160828,-0.002517666,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
0.05999947,,-0.07098912,0.1421408,0.04624644,-0.00403589,0.002139173,-0.001580047,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
0.06999969,,0.002752194,0.07844958,0.1111296,0.002279297,-0.001060828,-0.0005008411,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
0.07999992,,-0.04266324,0.07350986,0.01845603,-0.004020706,0.001139172,-0.0005008411,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
0.09000015,,-0.06358299,0.02412418,0.13662,0.001233727,-0.001060828,0.001661541,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
0.09999943,,-0.09534931,0.06346002,0.0438623,0.004479297,3.917236E-05,-0.0005008411,-1.272417,4.949817,0.3266907,1874.732,220.4073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,236.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,31.8655001529868,58.4495722824385,1867.905,219.8267,-0.5291283,0.6001108,0.5986163,-7.148522,0.6107914,-5.497123,NaN,NaN,NaN,NaN,25.3478219270916,59.8292063522494,
