TimeStemp,EventTimeStemp,Linear Acc(x),Linear Acc(y),Linear Acc(z),Angular Vel(x),Angular Vel(y),Angular Vel(z),Rotation(x),Rotation(y),Rotation(z),POR(Point Of Regard)(x),POR(Point Of Regard)(y),IOD(Interocular Distance),IPD(Interpupillary Distance),Gaze Direction(x),Gaze Direction(y),Gaze Direction(z),Gaze Base Point(x),Gaze Base Point(y),Gaze Base Point(z),Left POR(Point Of Regard)(x),Left POR(Point Of Regard)(y),Left Gaze Direction(x),Left Gaze Direction(y),Left Gaze Direction(z),Left Gaze Base Point(x),Left Gaze Base Point(y),Left Gaze Base Point(z),Left Pupil Positioon(x),Left Pupil Positioon(y),Left Pupil Positioon(z),Left Pupil Radius,Left Eye Lens Distance,Left Eye Screen Distance,Right POR(Point Of Regard)(x),Right POR(Point Of Regard)(y),Right Gaze Direction(x),Right Gaze Direction(y),Right Gaze Direction(z),Right Gaze Base Point(x),Right Gaze Base Point(y),Right Gaze Base Point(z),Right Pupil Positioon(x),Right Pupil Positioon(y),Right Pupil Positioon(z),Right Pupil Radius,Right Eye Lens Distance,Right Eye Screen Distance
0.1100006,,0.06851344,0.1467846,0.09795139,0.001832314,-0.1205966,-0.05077879,1.029663,-11.67892,82.41599,814.8151,259.7152,63.90016937,63.93713379,0.1085297,0.6540856,0.7485943,-3.20364,0.07404371,-40.19879,777.2619,242.2196,0.1150718,0.6747693,0.7289429,27.86055,-0.6112194,-37.47309,30.04124,5.276837,-30.13658,2.37524101,38.05744821,86.62382923,852.3683,277.2108,0.1011797,0.6294367,0.7704325,-35.96535,-1.603832,-40.20172,-33.84202,3.713052,-32.24384,2.320298212,40.88795201,89.404913
0.1200008,,0.06851344,0.1467846,0.09795139,0.001832314,-0.1205966,-0.05077879,1.029663,-11.67892,82.41599,814.8151,259.7152,63.90016937,63.93713379,0.1085297,0.6540856,0.7485943,-3.20364,0.07404371,-40.19879,777.2619,242.2196,0.1150718,0.6747693,0.7289429,27.86055,-0.6112194,-37.47309,30.04124,5.276837,-30.13658,2.37524101,38.05744821,86.62382923,852.3683,277.2108,0.1011797,0.6294367,0.7704325,-35.96535,-1.603832,-40.20172,-33.84202,3.713052,-32.24384,2.320298212,40.88795201,89.404913
0.1300011,,0.1371148,0.1860154,0.07186449,-0.004737213,-0.111065,-0.04445948,1.03186,-11.67487,82.30212,813.991,261.5892,63.8932724,63.9239769,0.1092808,0.6492546,0.7526793,-3.08587,0.2999946,-40.45153,774.7604,241.6939,0.1167066,0.6751864,0.7283438,27.9054,-0.533262,-37.55149,30.15629,5.484972,-30.34331,2.370431128,38.12390002,86.69714845,853.2216,281.4844,0.101056,0.6230203,0.7756386,-35.91354,-1.541037,-40.28473,-33.71102,3.866872,-32.4937,2.293051419,40.95821408,89.48231491
0.1400013,,0.2410484,0.03175081,-0.00970932,0.007017277,-0.113143,-0.03273354,1.021667,-11.66458,82.25018,819.9241,269.8621,63.88525772,63.96814346,0.1053022,0.6360061,0.7644656,-2.97179,0.5156871,-40.69047,780.6298,254.5787,0.1148807,0.6588467,0.7433679,27.95293,-0.447958,-37.63728,30.24565,5.645435,-30.19428,2.400928297,38.19706187,86.77756193,859.2183,285.1454,0.0969208,0.6176665,0.7804316,-35.85785,-1.471057,-40.37618,-33.65067,4.012887,-32.74742,2.287297556,41.03591385,89.56770464
0.1499996,,0.1335697,0.09798058,-0.04339343,0.02511728,-0.108943,-0.02203354,1.026794,-11.67746,82.15521,819.9241,269.8621,63.88525772,63.96814346,0.1053022,0.6360061,0.7644656,-2.97179,0.5156871,-40.69047,780.6298,254.5787,0.1148807,0.6588467,0.7433679,27.95293,-0.447958,-37.63728,30.24565,5.645435,-30.19428,2.400928297,38.19706187,86.77756193,859.2183,285.1454,0.0969208,0.6176665,0.7804316,-35.85785,-1.471057,-40.37618,-33.65067,4.012887,-32.74742,2.287297556,41.03591385,89.56770464
0.1599998,,0.1335697,0.09798058,-0.04339343,0.02511728,-0.108943,-0.02203354,1.026794,-11.67746,82.15521,819.9241,269.8621,63.88525772,63.96814346,0.1053022,0.6360061,0.7644656,-2.97179,0.5156871,-40.69047,780.6298,254.5787,0.1148807,0.6588467,0.7433679,27.95293,-0.447958,-37.63728,30.24565,5.645435,-30.19428,2.400928297,38.19706187,86.77756193,859.2183,285.1454,0.0969208,0.6176665,0.7804316,-35.85785,-1.471057,-40.37618,-33.65067,4.012887,-32.74742,2.287297556,41.03591385,89.56770464
0.1700001,,0.1808857,0.06912179,-0.03144267,0.02826279,-0.107865,-0.01885948,1.036774,-11.71063,82.07434,821.8284,272.6251,63.876297,63.89548874,0.1048287,0.633921,0.7662605,-2.865574,0.7147554,-40.87363,784.9858,258.1883,0.112359,0.6542406,0.7478684,28.00273,-0.3563163,-37.72829,30.30159,5.832455,-30.38974,2.397318211,38.27498679,86.86299822,858.6711,287.0618,0.09753434,0.6145973,0.782783,-35.79896,-1.395273,-40.47185,-33.51914,4.147947,-32.98002,2.301143517,41.11715267,89.65700016
0.1800003,,0.04898766,0.040019,0.1019977,0.02843232,-0.1194966,-0.01877879,1.039368,-11.72864,82.00235,823.1025,278.483,63.8667984,63.91535187,0.1049781,0.6242594,0.7741317,-2.756375,0.9039239,-41.02099,785.2256,264.9832,0.1133846,0.6449019,0.755778,28.05498,-0.2592572,-37.82181,30.40706,5.908352,-30.53453,2.397204279,38.35507497,86.95077408,860.9794,291.9828,0.09634762,0.6070083,0.7888172,-35.73703,-1.31436,-40.57043,-33.43211,4.221556,-33.159,2.31000772,41.2007609,89.7489465
0.1900005,,0.07644552,0.1033902,0.1097327,0.02514755,-0.1312308,-0.01561914,1.04657,-11.75079,81.87961,822.4677,280.7168,63.8574028,63.96907043,0.1059702,0.6221535,0.7756902,-2.649832,1.074207,-41.12367,781.8588,268.7515,0.11651,0.6393806,0.7599962,28.10979,-0.1583807,-37.91657,30.54407,6.020065,-30.67929,2.367634164,38.43625376,87.03971677,863.0766,292.6821,0.09476597,0.6059037,0.7898695,-35.67273,-1.229135,-40.66842,-33.34951,4.365818,-33.30916,2.294105939,41.28346899,89.84014505
0.2000008,,0.2270456,0.1296657,0.01722056,0.02726278,-0.129165,-0.01565948,1.04657,-11.75079,81.87961,822.4677,280.7168,63.8574028,63.96907043,0.1059702,0.6221535,0.7756902,-2.649832,1.074207,-41.12367,781.8588,268.7515,0.11651,0.6393806,0.7599962,28.10979,-0.1583807,-37.91657,30.54407,6.020065,-30.67929,2.367634164,38.43625376,87.03971677,863.0766,292.6821,0.09476597,0.6059037,0.7898695,-35.67273,-1.229135,-40.66842,-33.34951,4.365818,-33.30916,2.294105939,41.28346899,89.84014505
0.210001,,0.06929523,0.1095117,0.03047765,0.01883232,-0.1365966,-0.01557879,1.061646,-11.77176,81.75119,822.4677,280.7168,63.8574028,63.96907043,0.1059702,0.6221535,0.7756902,-2.649832,1.074207,-41.12367,781.8588,268.7515,0.11651,0.6393806,0.7599962,28.10979,-0.1583807,-37.91657,30.54407,6.020065,-30.67929,2.367634164,38.43625376,87.03971677,863.0766,292.6821,0.09476597,0.6059037,0.7898695,-35.67273,-1.229135,-40.66842,-33.34951,4.365818,-33.30916,2.294105939,41.28346899,89.84014505
0.2200012,,0.1588245,0.1014343,0.06290001,0.03154755,-0.1472308,-0.01781914,1.084747,-11.77322,81.5817,821.9963,286.179,63.84860992,63.99307632,0.1071725,0.6125568,0.7831272,-2.547068,1.231732,-41.18078,778.9684,272.3344,0.1192763,0.6340718,0.7640081,28.16692,-0.05443067,-38.00631,30.65693,6.08784,-30.7542,2.351083678,38.51240461,87.12360575,865.024,300.0235,0.09413358,0.5942386,0.7987267,-35.60641,-1.140536,-40.76752,-33.25946,4.390146,-33.3861,2.281712639,41.3671139,89.93235689
0.2300014,,0.07565302,0.09979752,0.04742059,0.03584755,-0.1568308,-0.01461914,1.087708,-11.81125,81.474,826.6675,293.4229,63.83838272,64.03324127,0.1037414,0.6008504,0.7926011,-2.444232,1.397617,-41.354,779.9794,280.4189,0.1200168,0.6222413,0.7735311,28.22539,0.05291951,-38.1003,30.74087,6.162959,-30.81968,2.387467317,38.59285175,87.21176205,873.3557,306.4269,0.08830124,0.5840335,0.8068739,-35.53733,-1.048376,-40.87024,-33.2172,4.497646,-33.43652,2.286229627,41.45414039,90.0280714
0.2399998,,0.06045736,0.01614994,0.1256769,0.04123232,-0.1535966,-0.01557879,1.087708,-11.81125,81.474,826.6675,293.4229,63.83838272,64.03324127,0.1037414,0.6008504,0.7926011,-2.444232,1.397617,-41.354,779.9794,280.4189,0.1200168,0.6222413,0.7735311,28.22539,0.05291951,-38.1003,30.74087,6.162959,-30.81968,2.387467317,38.59285175,87.21176205,873.3557,306.4269,0.08830124,0.5840335,0.8068739,-35.53733,-1.048376,-40.87024,-33.2172,4.497646,-33.43652,2.286229627,41.45414039,90.0280714
0.25,,0.2546045,-0.04820969,0.08850043,0.05074755,-0.1653308,-0.01561914,1.108948,-11.85422,81.32285,828.3879,313.0945,63.82817078,63.99686432,0.1065433,0.5632102,0.8194161,-2.35163,1.521217,-41.44839,784.7083,303.8994,0.1207699,0.585438,0.8013319,28.28543,0.1612195,-38.19695,30.83044,5.981704,-30.65016,2.319580873,38.67618765,87.30266949,872.0676,322.2894,0.09116817,0.5565863,0.8255965,-35.46694,-0.9547817,-40.9699,-33.08508,4.338409,-33.42573,2.274321533,41.53828074,90.12078351
0.2600002,,0.1458515,-0.05646294,0.2607822,0.04533251,-0.1802772,-0.01997389,1.129425,-11.91022,81.14905,828.3879,313.0945,63.82817078,63.99686432,0.1065433,0.5632102,0.8194161,-2.35163,1.521217,-41.44839,784.7083,303.8994,0.1207699,0.585438,0.8013319,28.28543,0.1612195,-38.19695,30.83044,5.981704,-30.65016,2.319580873,38.67618765,87.30266949,872.0676,322.2894,0.09116817,0.5565863,0.8255965,-35.46694,-0.9547817,-40.9699,-33.08508,4.338409,-33.42573,2.274321533,41.53828074,90.12078351
0.2700005,,0.09522753,-0.07591822,0.1196198,0.03800809,-0.2025064,-0.03899032,1.142273,-11.92935,80.98245,827.6274,359.5336,63.81814194,63.8865509,0.1157427,0.4597916,0.8804517,-2.258758,1.64169,-41.39859,790.5622,354.4489,0.1250954,0.4911845,0.860168,28.34702,0.2704856,-38.28786,30.89546,5.219861,-30.45845,2.298664688,38.75408497,87.38795084,864.6927,364.6182,0.1024131,0.4727758,0.8738234,-35.39532,-0.8602006,-41.0605,-32.90863,3.656562,-33.3019,2.211303934,41.61363461,90.20452743
0.2800007,,0.3853045,-0.1372416,0.09394655,0.03480809,-0.1972064,-0.03689031,1.142273,-11.92935,80.98245,816.5585,413.218,63.80751801,63.73974609,0.1355131,0.326944,0.9352774,-2.175698,1.782151,-41.32483,787.1326,410.6609,0.1372176,0.3632355,0.9184833,28.40926,0.3816152,-38.37383,31.04239,4.420179,-30.357,2.249281095,38.82735606,87.46840686,845.9843,415.7751,0.1250922,0.3526477,0.924728,-35.32272,-0.7636294,-41.1396,-32.61845,2.909781,-33.14469,2.184018209,41.67771401,90.27683764
0.2900009,,0.09770924,0.1236956,0.06463467,0.01553252,-0.2079772,-0.05087389,1.12381,-11.93472,80.79709,816.5585,413.218,63.80751801,63.73974609,0.1355131,0.326944,0.9352774,-2.175698,1.782151,-41.32483,787.1326,410.6609,0.1372176,0.3632355,0.9184833,28.40926,0.3816152,-38.37383,31.04239,4.420179,-30.357,2.249281095,38.82735606,87.46840686,845.9843,415.7751,0.1250922,0.3526477,0.924728,-35.32272,-0.7636294,-41.1396,-32.61845,2.909781,-33.14469,2.184018209,41.67771401,90.27683764
0.3000011,,0.2622169,0.04531992,0.08400154,-0.004652448,-0.2291308,-0.05931913,1.097992,-11.90833,80.61667,810.1484,465.9195,63.79574966,63.64798355,0.1459098,0.1811374,0.9725737,-2.097208,1.947114,-41.28024,786.4666,465.8204,0.1445971,0.2158043,0.962016,28.47169,0.4958248,-38.45885,31.14639,3.688948,-30.18502,2.190295844,38.89995553,87.54801992,833.8302,466.0186,0.1413202,0.2171904,0.9627402,-35.2492,-0.664027,-41.20693,-32.42531,2.240622,-32.94313,2.185947337,41.7301958,90.33743206
0.3100014,,0.05681059,-0.1444739,0.2074418,-0.02278272,-0.240843,-0.06673354,1.081146,-11.86398,80.40176,806.9469,512.1894,63.78388214,63.60026932,0.1504344,0.04649571,0.987526,-2.01241,2.146088,-41.19362,785.6745,512.7827,0.1485483,0.07782951,0.9826481,28.53498,0.614536,-38.53767,31.24016,3.115015,-30.10859,2.192073778,38.96656769,87.62151328,828.2193,511.5962,0.1493287,0.08316166,0.9823362,-35.17485,-0.5597193,-41.26418,-32.28957,1.693934,-32.74464,2.205443639,41.77262751,90.38792904
0.3199997,,0.05681059,-0.1444739,0.2074418,-0.02278272,-0.240843,-0.06673354,1.081146,-11.86398,80.40176,806.9469,512.1894,63.78388214,63.60026932,0.1504344,0.04649571,0.987526,-2.01241,2.146088,-41.19362,785.6745,512.7827,0.1485483,0.07782951,0.9826481,28.53498,0.614536,-38.53767,31.24016,3.115015,-30.10859,2.192073778,38.96656769,87.62151328,828.2193,511.5962,0.1493287,0.08316166,0.9823362,-35.17485,-0.5597193,-41.26418,-32.28957,1.693934,-32.74464,2.205443639,41.77262751,90.38792904
0.3299999,,0.4299277,-0.07992555,0.3380283,-0.04505245,-0.2483308,-0.09441913,1.060272,-11.81186,80.19598,804.6449,548.1135,63.77161026,63.58277512,0.1522676,-0.05615434,0.9867427,-1.920223,2.374501,-41.18663,783.3303,548.8643,0.1512533,-0.03201322,0.9858099,28.59936,0.7390019,-38.61666,31.35525,2.766374,-30.16467,2.195195356,39.03346969,87.69521323,825.9594,547.3627,0.1519489,-0.02563432,0.9859666,-35.09926,-0.4494759,-41.31377,-32.16611,1.353627,-32.57535,2.234221137,41.80732439,90.4307105
0.3400002,,0.4362259,-0.0387592,0.3044882,-0.06745245,-0.2632308,-0.1242191,0.9833984,-11.73541,79.99384,798.2991,563.7423,63.76011658,63.62599182,0.1587854,-0.08855175,0.983334,-1.828673,2.629365,-41.27776,775.9269,565.5443,0.1579008,-0.08297028,0.9831918,28.66533,0.8698551,-38.70086,31.56743,2.799838,-30.14926,2.213456432,39.10568587,87.77416645,820.6712,561.9403,0.156789,-0.07023331,0.9844572,-35.02311,-0.3318689,-41.36082,-32.00245,1.446688,-32.45289,2.246426774,41.83938458,90.47090214
0.3500004,,-0.1800987,0.3158001,0.2351837,-0.0800919,-0.2738064,-0.1230903,0.8833618,-11.64417,79.76154,798.2991,563.7423,63.76011658,63.62599182,0.1587854,-0.08855175,0.983334,-1.828673,2.629365,-41.27776,775.9269,565.5443,0.1579008,-0.08297028,0.9831918,28.66533,0.8698551,-38.70086,31.56743,2.799838,-30.14926,2.213456432,39.10568587,87.77416645,820.6712,561.9403,0.156789,-0.07023331,0.9844572,-35.02311,-0.3318689,-41.36082,-32.00245,1.446688,-32.45289,2.246426774,41.83938458,90.47090214
0.3600006,,-0.1800987,0.3158001,0.2351837,-0.0800919,-0.2738064,-0.1230903,0.8833618,-11.64417,79.76154,798.2991,563.7423,63.76011658,63.62599182,0.1587854,-0.08855175,0.983334,-1.828673,2.629365,-41.27776,775.9269,565.5443,0.1579008,-0.08297028,0.9831918,28.66533,0.8698551,-38.70086,31.56743,2.799838,-30.14926,2.213456432,39.10568587,87.77416645,820.6712,561.9403,0.156789,-0.07023331,0.9844572,-35.02311,-0.3318689,-41.36082,-32.00245,1.446688,-32.45289,2.246426774,41.83938458,90.47090214
0.3700008,,0.002153591,0.4871824,0.04908122,-0.02275245,-0.2930308,-0.09441913,0.8487244,-11.55566,79.50598,790.3882,559.3357,63.74797821,63.76247787,0.1668698,-0.06010153,0.9841455,-1.743763,2.894422,-41.26518,762.3348,562.7332,0.1707971,-0.07458144,0.9822949,28.73189,1.007341,-38.78879,31.80366,3.196148,-30.26051,2.217117905,39.18188943,87.85696071,818.4417,555.9382,0.1590988,-0.05220157,0.9857048,-34.94615,-0.2068122,-41.39632,-31.9112,1.905025,-32.35901,2.269920517,41.8598661,90.49950428
0.3800011,,0.3928568,0.323301,-0.210858,0.05803251,-0.2898772,-0.06677388,0.8598938,-11.6196,79.26349,782.6208,549.2886,63.73635483,63.81337738,0.1743111,-0.02535592,0.9843641,-1.638627,3.175587,-41.20034,750.1343,553.5272,0.1824399,-0.04674641,0.9819523,28.80036,1.151989,-38.87066,31.98175,3.673244,-30.4655,2.249849834,39.25226992,87.93378302,815.1074,545.05,0.1623857,-0.01916705,0.9863662,-34.86778,-0.07392739,-41.42523,-31.79023,2.391165,-32.3728,2.319985693,41.8736958,90.52147256
0.3900013,,0.7024404,-0.02684068,-0.4239118,0.1134628,-0.253665,-0.01885948,0.9008179,-11.79346,79.03885,773.3494,539.4683,63.72695923,63.80586243,0.183356,0.004181172,0.9830377,-1.534009,3.462901,-41.0668,739.6818,541.9608,0.192272,-0.01174565,0.9810723,28.87153,1.304428,-38.94497,32.14985,4.184103,-30.65501,2.227747417,39.31533145,88.00313302,807.0169,536.9757,0.1700358,0.005251973,0.9853056,-34.78897,0.06602065,-41.4428,-31.62177,2.787076,-32.20999,2.263307622,41.87635843,90.53217147
0.3999996,,0.7024404,-0.02684068,-0.4239118,0.1134628,-0.253665,-0.01885948,0.9008179,-11.79346,79.03885,773.3494,539.4683,63.72695923,63.80586243,0.183356,0.004181172,0.9830377,-1.534009,3.462901,-41.0668,739.6818,541.9608,0.192272,-0.01174565,0.9810723,28.87153,1.304428,-38.94497,32.14985,4.184103,-30.65501,2.227747417,39.31533145,88.00313302,807.0169,536.9757,0.1700358,0.005251973,0.9853056,-34.78897,0.06602065,-41.4428,-31.62177,2.787076,-32.20999,2.263307622,41.87635843,90.53217147
0.4099998,,0.2615302,-0.1980804,-0.2689869,0.09434755,-0.2323308,-0.01241914,0.9955444,-11.9718,78.89984,773.3494,539.4683,63.72695923,63.80586243,0.183356,0.004181172,0.9830377,-1.534009,3.462901,-41.0668,739.6818,541.9608,0.192272,-0.01174565,0.9810723,28.87153,1.304428,-38.94497,32.14985,4.184103,-30.65501,2.227747417,39.31533145,88.00313302,807.0169,536.9757,0.1700358,0.005251973,0.9853056,-34.78897,0.06602065,-41.4428,-31.62177,2.787076,-32.20999,2.263307622,41.87635843,90.53217147
0.4200001,,0.3228852,-0.1985165,-0.23402,0.07204755,-0.2228308,-0.02521913,1.02832,-12.01123,78.75385,767.8771,523.7682,63.71982956,63.82722855,0.1871778,0.05618829,0.9807178,-1.422799,3.767119,-41.32528,732.9179,526.2318,0.1982833,0.03582453,0.979156,28.94551,1.464753,-39.02481,32.36615,4.781667,-30.67036,2.244003295,39.38421429,88.07813698,802.8363,521.3047,0.1736341,0.05276304,0.9830828,-34.70936,0.2138846,-41.4761,-31.42864,3.391618,-32.15617,2.269666499,41.89477352,90.55862347
0.4300003,,0.3228852,-0.1985165,-0.23402,0.07204755,-0.2228308,-0.02521913,1.02832,-12.01123,78.75385,767.8771,523.7682,63.71982956,63.82722855,0.1871778,0.05618829,0.9807178,-1.422799,3.767119,-41.32528,732.9179,526.2318,0.1982833,0.03582453,0.979156,28.94551,1.464753,-39.02481,32.36615,4.781667,-30.67036,2.244003295,39.38421429,88.07813698,802.8363,521.3047,0.1736341,0.05276304,0.9830828,-34.70936,0.2138846,-41.4761,-31.42864,3.391618,-32.15617,2.269666499,41.89477352,90.55862347
0.4400005,,1.168907,-0.2831047,-0.4557624,0.05714755,-0.2132308,-0.02201913,1.037659,-12.02725,78.59128,758.7101,505.2934,63.71425247,63.89937973,0.1955097,0.1134656,0.9741158,-1.311849,4.132845,-41.23764,720.9166,508.8401,0.2085079,0.08782588,0.9736378,29.02197,1.635882,-39.09838,32.60759,5.460457,-30.67103,2.250705211,39.44720916,88.14702657,796.5035,501.7467,0.1786524,0.11138,0.9770775,-34.62881,0.3721084,-41.50126,-31.26296,4.101634,-32.02619,2.276680945,41.90512247,90.57695305
0.4500008,,0.5939707,0.09537139,-0.5509358,0.03373232,-0.1748966,-0.003878789,1.040833,-12.04376,78.44223,742.994,484.8747,63.70898438,63.89695358,0.2094956,0.1741438,0.9621775,-1.189601,4.526688,-41.22351,707.1674,488.3486,0.2192395,0.1478166,0.9638276,29.1008,1.818654,-39.17137,32.81808,6.207218,-30.94379,2.279468347,39.51014092,88.21556434,778.8205,481.4008,0.1933655,0.1705905,0.9655804,-34.54626,0.541606,-41.52063,-31.04535,4.784834,-32.44687,2.255822839,41.90976136,90.58952744
0.460001,,0.3246018,-0.03396909,-0.5951761,0.00613232,-0.1194966,-0.01347879,1.079559,-12.0274,78.37939,742.994,484.8747,63.70898438,63.89695358,0.2094956,0.1741438,0.9621775,-1.189601,4.526688,-41.22351,707.1674,488.3486,0.2192395,0.1478166,0.9638276,29.1008,1.818654,-39.17137,32.81808,6.207218,-30.94379,2.279468347,39.51014092,88.21556434,778.8205,481.4008,0.1933655,0.1705905,0.9655804,-34.54626,0.541606,-41.52063,-31.04535,4.784834,-32.44687,2.255822839,41.90976136,90.58952744
